"lat" "lon" "nl" "sample" "hhid" "cons" "rururb" "weight" "room" "metal"
10.2686739218 13.2386102614 3.31818181818182 1 20087 6.33695159296311 "URBAN" 5510.1748046875 16 TRUE
10.2686739218 13.2386102614 3.31818181818182 1 20088 2.36588203873054 "URBAN" 5510.1748046875 2 TRUE
10.2686739218 13.2386102614 3.31818181818182 1 20089 2.55531128298273 "URBAN" 5510.1748046875 6 FALSE
10.2686739218 13.2386102614 3.31818181818182 1 20090 2.79356807911721 "URBAN" 5510.1748046875 4 TRUE
10.2710717474 13.3077304864 3.15294117647059 1 20071 5.00398843688261 "URBAN" 5907.5947265625 16 FALSE
10.2710717474 13.3077304864 3.15294117647059 1 20072 1.2139217143548 "URBAN" 5907.5947265625 6 TRUE
10.2710717474 13.3077304864 3.15294117647059 1 20073 2.04176294010703 "URBAN" 5907.5947265625 2 TRUE
10.2710717474 13.3077304864 3.15294117647059 1 20074 4.13012940806777 "URBAN" 5907.5947265625 9 TRUE
10.2710717474 13.3077304864 3.15294117647059 1 20075 1.56675117185683 "URBAN" 5907.5947265625 17 TRUE
10.2710717474 13.3077304864 3.15294117647059 1 20076 2.69118422088933 "URBAN" 5907.5947265625 3 TRUE
10.2710717474 13.3077304864 3.15294117647059 1 20077 8.31972502148754 "URBAN" 5907.5947265625 10 TRUE
10.2710717474 13.3077304864 3.15294117647059 1 20078 13.5458124835291 "URBAN" 5907.5947265625 3 TRUE
10.2710717474 13.3077304864 3.15294117647059 1 20080 9.4011403358171 "URBAN" 5907.5947265625 1 TRUE
10.2772898378 12.2024280508 0 1 80101 8.50667310151765 "RURAL" 3393.4091796875 NA NA
10.2772898378 12.2024280508 0 1 80102 2.96133087561513 "RURAL" 3393.4091796875 5 TRUE
10.2772898378 12.2024280508 0 1 80103 4.36103652892679 "RURAL" 3393.4091796875 4 TRUE
10.2772898378 12.2024280508 0 1 80104 6.1787459397591 "RURAL" 3393.4091796875 3 TRUE
10.2772898378 12.2024280508 0 1 80105 8.42835273283623 "RURAL" 3393.4091796875 2 FALSE
10.2772898378 12.2024280508 0 1 80106 0.956318847490565 "RURAL" 3393.4091796875 2 TRUE
10.2772898378 12.2024280508 0 1 80107 0.832520312185115 "RURAL" 3393.4091796875 4 TRUE
10.2772898378 12.2024280508 0 1 80108 2.33760854970512 "RURAL" 3393.4091796875 2 FALSE
10.2772898378 12.2024280508 0 1 80109 1.43527452583155 "RURAL" 3393.4091796875 4 TRUE
10.2772898378 12.2024280508 0 1 80110 1.12369973710597 "RURAL" 3393.4091796875 3 TRUE
10.2832908043 12.8870466619 0.585227272727273 1 20091 1.39378143559379 "RURAL" 2706.75244140625 4 FALSE
10.2832908043 12.8870466619 0.585227272727273 1 20092 3.10336145606724 "RURAL" 2706.75244140625 6 TRUE
10.2832908043 12.8870466619 0.585227272727273 1 20093 2.84480013045392 "RURAL" 2706.75244140625 4 TRUE
10.2832908043 12.8870466619 0.585227272727273 1 20094 2.70994083799686 "RURAL" 2706.75244140625 3 TRUE
10.2832908043 12.8870466619 0.585227272727273 1 20095 1.57938251267291 "RURAL" 2706.75244140625 5 FALSE
10.2832908043 12.8870466619 0.585227272727273 1 20096 1.535944464127 "RURAL" 2706.75244140625 4 TRUE
10.2832908043 12.8870466619 0.585227272727273 1 20097 1.91370518475194 "RURAL" 2706.75244140625 1 TRUE
10.2832908043 12.8870466619 0.585227272727273 1 20098 3.65229103668126 "RURAL" 2706.75244140625 4 TRUE
10.2832908043 12.8870466619 0.585227272727273 1 20099 6.32948080525312 "RURAL" 2706.75244140625 2 FALSE
10.2832908043 12.8870466619 0.585227272727273 1 20100 0.643080850935677 "RURAL" 2706.75244140625 5 FALSE
10.286224686 9.63766289493 0 1 50151 2.71918654931627 "RURAL" 3321.79248046875 7 FALSE
10.286224686 9.63766289493 0 1 50152 1.43391917029888 "RURAL" 3321.79248046875 5 TRUE
10.286224686 9.63766289493 0 1 50153 2.60816880637788 "RURAL" 3321.79248046875 4 FALSE
10.286224686 9.63766289493 0 1 50154 1.08514839630927 "RURAL" 3321.79248046875 6 TRUE
10.286224686 9.63766289493 0 1 50155 1.63476042759345 "RURAL" 3321.79248046875 7 FALSE
10.286224686 9.63766289493 0 1 50156 2.29832009357415 "RURAL" 3321.79248046875 6 FALSE
10.286224686 9.63766289493 0 1 50157 1.99072105915705 "RURAL" 3321.79248046875 5 FALSE
10.286224686 9.63766289493 0 1 50158 2.2562879635108 "RURAL" 3321.79248046875 3 FALSE
10.286224686 9.63766289493 0 1 50159 2.07602254544679 "RURAL" 3321.79248046875 8 TRUE
10.286224686 9.63766289493 0 1 50160 3.82280809699192 "RURAL" 3321.79248046875 5 FALSE
10.2960624391 11.1851232783 24.3 1 150001 9.04912257027158 "URBAN" 4221.38720703125 4 TRUE
10.2960624391 11.1851232783 24.3 1 150002 3.84621561056911 "URBAN" 4221.38720703125 4 TRUE
10.2960624391 11.1851232783 24.3 1 150003 4.13722910250547 "URBAN" 4221.38720703125 7 FALSE
10.2960624391 11.1851232783 24.3 1 150004 4.1674702211322 "URBAN" 4221.38720703125 4 TRUE
10.2960624391 11.1851232783 24.3 1 150005 15.6339901234823 "URBAN" 4221.38720703125 3 TRUE
10.2960624391 11.1851232783 24.3 1 150006 9.95774206102117 "URBAN" 4221.38720703125 2 TRUE
10.2960624391 11.1851232783 24.3 1 150007 5.50098942050816 "URBAN" 4221.38720703125 5 TRUE
10.2960624391 11.1851232783 24.3 1 150008 2.31660493896936 "URBAN" 4221.38720703125 4 TRUE
10.2960624391 11.1851232783 24.3 1 150009 4.49096928971836 "URBAN" 4221.38720703125 3 FALSE
10.2960624391 11.1851232783 24.3 1 150010 8.59874838240588 "URBAN" 4221.38720703125 3 TRUE
10.3043968777 9.84682965897 20.7529411764706 1 50011 4.04464431413407 "URBAN" 5234.33984375 5 TRUE
10.3043968777 9.84682965897 20.7529411764706 1 50012 7.97978628229375 "URBAN" 5234.33984375 5 TRUE
10.3043968777 9.84682965897 20.7529411764706 1 50013 9.06567917702289 "URBAN" 5234.33984375 7 TRUE
10.3043968777 9.84682965897 20.7529411764706 1 50014 5.77467965801653 "URBAN" 5234.33984375 3 TRUE
10.3043968777 9.84682965897 20.7529411764706 1 50015 2.87591290064144 "URBAN" 5234.33984375 6 TRUE
10.3043968777 9.84682965897 20.7529411764706 1 50016 5.18188679295657 "URBAN" 5234.33984375 8 TRUE
10.3043968777 9.84682965897 20.7529411764706 1 50017 7.36454883700301 "URBAN" 5234.33984375 5 TRUE
10.3043968777 9.84682965897 20.7529411764706 1 50018 4.78313454300867 "URBAN" 5234.33984375 4 TRUE
10.3043968777 9.84682965897 20.7529411764706 1 50019 5.46538415459661 "URBAN" 5234.33984375 4 TRUE
10.3043968777 9.84682965897 20.7529411764706 1 50020 7.81474941049212 "URBAN" 5234.33984375 4 TRUE
10.3056619439 11.1688801061 22.7379679144385 1 150071 9.06973017914322 "URBAN" 9538.7109375 1 FALSE
10.3056619439 11.1688801061 22.7379679144385 1 150072 5.56541884922378 "URBAN" 9538.7109375 4 TRUE
10.3056619439 11.1688801061 22.7379679144385 1 150075 2.86679367127335 "URBAN" 9538.7109375 3 FALSE
10.3056619439 11.1688801061 22.7379679144385 1 150076 8.64823384924962 "URBAN" 9538.7109375 2 TRUE
10.3056619439 11.1688801061 22.7379679144385 1 150077 3.1044804037074 "URBAN" 9538.7109375 8 TRUE
10.3056619439 11.1688801061 22.7379679144385 1 150078 3.33931920409116 "URBAN" 9538.7109375 6 TRUE
10.3056619439 11.1688801061 22.7379679144385 1 150079 3.82761679759426 "URBAN" 9538.7109375 4 TRUE
10.3056619439 11.1688801061 22.7379679144385 1 150080 4.42525863463258 "URBAN" 9538.7109375 5 TRUE
10.3669816879 9.50270725802 0 1 50131 1.56460261936996 "RURAL" 3019.81127929688 5 FALSE
10.3669816879 9.50270725802 0 1 50132 4.11588169354116 "RURAL" 3019.81127929688 4 FALSE
10.3669816879 9.50270725802 0 1 50133 2.35145414708458 "RURAL" 3019.81127929688 6 TRUE
10.3669816879 9.50270725802 0 1 50134 2.91616637826425 "RURAL" 3019.81127929688 4 FALSE
10.3669816879 9.50270725802 0 1 50135 2.82527268937887 "RURAL" 3019.81127929688 4 FALSE
10.3669816879 9.50270725802 0 1 50136 2.27150785888499 "RURAL" 3019.81127929688 7 TRUE
10.3669816879 9.50270725802 0 1 50137 1.11054337686929 "RURAL" 3019.81127929688 9 FALSE
10.3669816879 9.50270725802 0 1 50138 2.99104936127316 "RURAL" 3019.81127929688 5 FALSE
10.3669816879 9.50270725802 0 1 50139 2.8145261981134 "RURAL" 3019.81127929688 3 FALSE
10.3715897296 8.13970747612 0 1 180111 3.3170935808233 "RURAL" 9167.955078125 5 FALSE
10.3715897296 8.13970747612 0 1 180112 1.81470352549611 "RURAL" 9167.955078125 2 FALSE
10.3715897296 8.13970747612 0 1 180113 1.33364776947271 "RURAL" 9167.955078125 2 FALSE
10.3715897296 8.13970747612 0 1 180117 2.65393618114298 "RURAL" 9167.955078125 3 FALSE
10.4307765955 5.55735774683 2.39090909090909 1 260081 1.91732006278539 "RURAL" 6107.80224609375 3 TRUE
10.4307765955 5.55735774683 2.39090909090909 1 260082 6.29057626957347 "RURAL" 6107.80224609375 3 TRUE
10.4307765955 5.55735774683 2.39090909090909 1 260083 1.51606904853256 "RURAL" 6107.80224609375 5 TRUE
10.4307765955 5.55735774683 2.39090909090909 1 260084 1.81201160773956 "RURAL" 6107.80224609375 7 TRUE
10.4307765955 5.55735774683 2.39090909090909 1 260085 4.42152115263216 "RURAL" 6107.80224609375 3 TRUE
10.4307765955 5.55735774683 2.39090909090909 1 260086 2.49310781728787 "RURAL" 6107.80224609375 3 TRUE
10.4307765955 5.55735774683 2.39090909090909 1 260087 1.86083990538808 "RURAL" 6107.80224609375 5 TRUE
10.4307765955 5.55735774683 2.39090909090909 1 260088 2.07079890051828 "RURAL" 6107.80224609375 3 TRUE
10.4307765955 5.55735774683 2.39090909090909 1 260089 2.9659006327198 "RURAL" 6107.80224609375 3 TRUE
10.4307765955 5.55735774683 2.39090909090909 1 260090 2.01979848417027 "RURAL" 6107.80224609375 3 TRUE
10.4677191255 8.53800604067 1.39669421487603 1 180061 2.38879674998794 "RURAL" 9088.2333984375 4 TRUE
10.4677191255 8.53800604067 1.39669421487603 1 180062 7.53770561143464 "RURAL" 9088.2333984375 1 TRUE
10.4677191255 8.53800604067 1.39669421487603 1 180063 7.30899760601238 "RURAL" 9088.2333984375 5 FALSE
10.4677191255 8.53800604067 1.39669421487603 1 180064 2.80755507377245 "RURAL" 9088.2333984375 3 FALSE
10.4677191255 8.53800604067 1.39669421487603 1 180065 2.47225544794202 "RURAL" 9088.2333984375 3 TRUE
10.4677191255 8.53800604067 1.39669421487603 1 180066 1.94914921600619 "RURAL" 9088.2333984375 1 TRUE
10.4677191255 8.53800604067 1.39669421487603 1 180067 1.74243221579821 "RURAL" 9088.2333984375 2 TRUE
10.4677191255 8.53800604067 1.39669421487603 1 180068 1.49630505041175 "RURAL" 9088.2333984375 3 TRUE
10.4677191255 8.53800604067 1.39669421487603 1 180069 1.41987848047562 "RURAL" 9088.2333984375 2 TRUE
10.4677191255 8.53800604067 1.39669421487603 1 180070 7.76618988699018 "RURAL" 9088.2333984375 2 TRUE
10.4839449376 11.3966333392 0.0413223140495868 1 150011 1.78153676597872 "RURAL" 5682.63623046875 3 FALSE
10.4839449376 11.3966333392 0.0413223140495868 1 150012 4.05323762916208 "RURAL" 5682.63623046875 4 TRUE
10.4839449376 11.3966333392 0.0413223140495868 1 150013 3.66951913133926 "RURAL" 5682.63623046875 4 FALSE
10.4839449376 11.3966333392 0.0413223140495868 1 150014 1.98663664670995 "RURAL" 5682.63623046875 2 FALSE
10.4839449376 11.3966333392 0.0413223140495868 1 150015 3.84989880078854 "RURAL" 5682.63623046875 4 TRUE
10.4839449376 11.3966333392 0.0413223140495868 1 150016 2.23233156599388 "RURAL" 5682.63623046875 3 TRUE
10.4839449376 11.3966333392 0.0413223140495868 1 150017 2.50053848277509 "RURAL" 5682.63623046875 6 FALSE
10.4839449376 11.3966333392 0.0413223140495868 1 150018 2.66202177852676 "RURAL" 5682.63623046875 2 FALSE
10.4839449376 11.3966333392 0.0413223140495868 1 150019 2.87779581119987 "RURAL" 5682.63623046875 2 FALSE
10.4839449376 11.3966333392 0.0413223140495868 1 150020 3.43835725673865 "RURAL" 5682.63623046875 3 FALSE
10.484650388 12.3562981682 0.640495867768595 1 80081 2.53827470109065 "RURAL" 3262.89331054688 4 TRUE
10.484650388 12.3562981682 0.640495867768595 1 80082 2.46463610360052 "RURAL" 3262.89331054688 6 FALSE
10.484650388 12.3562981682 0.640495867768595 1 80083 1.84121909438198 "RURAL" 3262.89331054688 3 FALSE
10.484650388 12.3562981682 0.640495867768595 1 80084 2.75606260087087 "RURAL" 3262.89331054688 8 FALSE
10.484650388 12.3562981682 0.640495867768595 1 80085 1.25343628680441 "RURAL" 3262.89331054688 3 TRUE
10.484650388 12.3562981682 0.640495867768595 1 80086 2.55338989088722 "RURAL" 3262.89331054688 2 TRUE
10.484650388 12.3562981682 0.640495867768595 1 80087 5.68063615091402 "RURAL" 3262.89331054688 4 TRUE
10.484650388 12.3562981682 0.640495867768595 1 80088 2.55904936159612 "RURAL" 3262.89331054688 4 TRUE
10.484650388 12.3562981682 0.640495867768595 1 80089 2.63678982246296 "RURAL" 3262.89331054688 4 TRUE
10.484650388 12.3562981682 0.640495867768595 1 80090 5.23039381451645 "RURAL" 3262.89331054688 3 TRUE
10.5412424269 7.44285314996 31.2981818181818 1 180011 2.36618168759872 "URBAN" 9389.4033203125 2 TRUE
10.5412424269 7.44285314996 31.2981818181818 1 180012 1.2921719810113 "URBAN" 9389.4033203125 3 TRUE
10.5412424269 7.44285314996 31.2981818181818 1 180013 2.20639068455903 "URBAN" 9389.4033203125 3 TRUE
10.5412424269 7.44285314996 31.2981818181818 1 180014 4.7053597768956 "URBAN" 9389.4033203125 1 TRUE
10.5412424269 7.44285314996 31.2981818181818 1 180015 5.52093896526511 "URBAN" 9389.4033203125 3 TRUE
10.5412424269 7.44285314996 31.2981818181818 1 180017 4.08919996794093 "URBAN" 9389.4033203125 2 TRUE
10.5412424269 7.44285314996 31.2981818181818 1 180018 3.56818710179152 "URBAN" 9389.4033203125 13 TRUE
10.5412424269 7.44285314996 31.2981818181818 1 180019 4.11803934437595 "URBAN" 9389.4033203125 6 TRUE
10.5412424269 7.44285314996 31.2981818181818 1 180020 14.0903805249677 "URBAN" 9389.4033203125 2 TRUE
10.5770578857 12.1764651264 1.64309764309764 1 80091 5.02873266183692 "RURAL" 4176.50341796875 3 TRUE
10.5770578857 12.1764651264 1.64309764309764 1 80092 4.95121354438491 "RURAL" 4176.50341796875 3 TRUE
10.5770578857 12.1764651264 1.64309764309764 1 80093 20.584696546836 "RURAL" 4176.50341796875 1 TRUE
10.5770578857 12.1764651264 1.64309764309764 1 80094 3.11811957299649 "RURAL" 4176.50341796875 NA TRUE
10.5770578857 12.1764651264 1.64309764309764 1 80095 7.30326713835909 "RURAL" 4176.50341796875 4 TRUE
10.5770578857 12.1764651264 1.64309764309764 1 80096 9.69967532756658 "RURAL" 4176.50341796875 4 TRUE
10.5770578857 12.1764651264 1.64309764309764 1 80097 10.3153059408098 "RURAL" 4176.50341796875 3 TRUE
10.5770578857 12.1764651264 1.64309764309764 1 80098 4.31851264061636 "RURAL" 4176.50341796875 6 TRUE
10.5770578857 12.1764651264 1.64309764309764 1 80099 2.84017369511634 "RURAL" 4176.50341796875 6 TRUE
10.5770578857 12.1764651264 1.64309764309764 1 80100 8.10100968683309 "RURAL" 4176.50341796875 4 TRUE
10.6546031992 10.4737639515 0 1 50051 1.6255846691457 "RURAL" 1006.60382080078 7 TRUE
10.6546031992 10.4737639515 0 1 50052 3.84275764174887 "RURAL" 1006.60382080078 3 TRUE
10.6546031992 10.4737639515 0 1 50053 1.58169916086632 "RURAL" 1006.60382080078 3 TRUE
10.6546031992 10.4737639515 0 1 50054 3.14565475346169 "RURAL" 1006.60382080078 2 TRUE
10.6546031992 10.4737639515 0 1 50055 4.06668170600738 "RURAL" 1006.60382080078 4 TRUE
10.6546031992 10.4737639515 0 1 50056 1.89963406766681 "RURAL" 1006.60382080078 7 TRUE
10.6546031992 10.4737639515 0 1 50057 3.0104121371663 "RURAL" 1006.60382080078 3 TRUE
10.6546031992 10.4737639515 0 1 50058 2.23340248628931 "RURAL" 1006.60382080078 5 TRUE
10.6546031992 10.4737639515 0 1 50059 1.6238889459091 "RURAL" 1006.60382080078 6 TRUE
10.6546031992 10.4737639515 0 1 50060 2.35446510363109 "RURAL" 1006.60382080078 4 TRUE
10.7021170344 13.4417466208 0.0368550368550369 1 20061 0.950866848944742 "RURAL" 2996.76171875 2 TRUE
10.7021170344 13.4417466208 0.0368550368550369 1 20062 0.670644892553684 "RURAL" 2996.76171875 5 FALSE
10.7021170344 13.4417466208 0.0368550368550369 1 20063 3.52518592309872 "RURAL" 2996.76171875 6 TRUE
10.7021170344 13.4417466208 0.0368550368550369 1 20064 1.68881505492887 "RURAL" 2996.76171875 3 TRUE
10.7021170344 13.4417466208 0.0368550368550369 1 20065 2.63082458760285 "RURAL" 2996.76171875 NA FALSE
10.7021170344 13.4417466208 0.0368550368550369 1 20066 2.27685231794154 "RURAL" 2996.76171875 5 FALSE
10.7021170344 13.4417466208 0.0368550368550369 1 20067 3.35287395264387 "RURAL" 2996.76171875 1 FALSE
10.7021170344 13.4417466208 0.0368550368550369 1 20068 0.722077107544495 "RURAL" 2996.76171875 5 FALSE
10.7021170344 13.4417466208 0.0368550368550369 1 20069 1.88439239591892 "RURAL" 2996.76171875 2 TRUE
10.7021170344 13.4417466208 0.0368550368550369 1 20070 2.6182453012691 "RURAL" 2996.76171875 4 TRUE
10.7394632837 13.260100687 0.0422832980972516 1 80071 3.55371267433328 "RURAL" 5873.2080078125 4 TRUE
10.7394632837 13.260100687 0.0422832980972516 1 80072 2.19545954157688 "RURAL" 5873.2080078125 4 TRUE
10.7394632837 13.260100687 0.0422832980972516 1 80073 3.87805177399241 "RURAL" 5873.2080078125 4 TRUE
10.7394632837 13.260100687 0.0422832980972516 1 80074 5.11818582868703 "RURAL" 5873.2080078125 3 TRUE
10.7394632837 13.260100687 0.0422832980972516 1 80075 3.61000400372307 "RURAL" 5873.2080078125 3 FALSE
10.7394632837 13.260100687 0.0422832980972516 1 80076 2.12212984045609 "RURAL" 5873.2080078125 3 FALSE
10.7394632837 13.260100687 0.0422832980972516 1 80077 3.16372287919265 "RURAL" 5873.2080078125 4 TRUE
10.7394632837 13.260100687 0.0422832980972516 1 80078 2.10669292711116 "RURAL" 5873.2080078125 8 TRUE
10.7394632837 13.260100687 0.0422832980972516 1 80079 1.97151370094468 "RURAL" 5873.2080078125 4 TRUE
10.7394632837 13.260100687 0.0422832980972516 1 80080 2.86511659219232 "RURAL" 5873.2080078125 3 TRUE
10.7770268111 9.17261204795 0 1 50021 1.62796411085504 "RURAL" 5636.98095703125 4 FALSE
10.7770268111 9.17261204795 0 1 50022 2.50576824298662 "RURAL" 5636.98095703125 4 TRUE
10.7770268111 9.17261204795 0 1 50023 4.0515996282311 "RURAL" 5636.98095703125 4 TRUE
10.7770268111 9.17261204795 0 1 50024 5.00934393327925 "RURAL" 5636.98095703125 2 FALSE
10.7770268111 9.17261204795 0 1 50025 1.70338508961682 "RURAL" 5636.98095703125 58 FALSE
10.7770268111 9.17261204795 0 1 50026 2.04460222126913 "RURAL" 5636.98095703125 4 TRUE
10.7770268111 9.17261204795 0 1 50027 4.85925072504302 "RURAL" 5636.98095703125 2 TRUE
10.7770268111 9.17261204795 0 1 50028 1.64918906500562 "RURAL" 5636.98095703125 3 FALSE
10.7770268111 9.17261204795 0 1 50029 1.36692326170533 "RURAL" 5636.98095703125 3 FALSE
10.7770268111 9.17261204795 0 1 50030 3.56962792213329 "RURAL" 5636.98095703125 7 FALSE
10.8547917358 9.80578418282 0.0194805194805195 1 50112 1.85517849568699 "RURAL" 5704.08837890625 5 FALSE
10.8547917358 9.80578418282 0.0194805194805195 1 50113 2.80182162305428 "RURAL" 5704.08837890625 3 TRUE
10.8547917358 9.80578418282 0.0194805194805195 1 50114 1.49008237705165 "RURAL" 5704.08837890625 7 TRUE
10.8547917358 9.80578418282 0.0194805194805195 1 50115 2.04718451139098 "RURAL" 5704.08837890625 28 FALSE
10.8547917358 9.80578418282 0.0194805194805195 1 50116 4.88943218237195 "RURAL" 5704.08837890625 3 FALSE
10.8547917358 9.80578418282 0.0194805194805195 1 50117 7.79004724675276 "RURAL" 5704.08837890625 2 FALSE
10.8547917358 9.80578418282 0.0194805194805195 1 50118 3.65570604936709 "RURAL" 5704.08837890625 5 FALSE
10.8547917358 9.80578418282 0.0194805194805195 1 50119 3.90369121672015 "RURAL" 5704.08837890625 4 TRUE
10.8547917358 9.80578418282 0.0194805194805195 1 50120 2.88108583346682 "RURAL" 5704.08837890625 5 FALSE
10.8857336676 5.862466598 0.025974025974026 1 260061 0.325373589274595 "RURAL" 4863.62060546875 2 FALSE
10.8857336676 5.862466598 0.025974025974026 1 260063 0.429401862022968 "RURAL" 4863.62060546875 3 TRUE
10.8857336676 5.862466598 0.025974025974026 1 260064 0.665479864850259 "RURAL" 4863.62060546875 2 TRUE
10.8857336676 5.862466598 0.025974025974026 1 260065 1.24433831177367 "RURAL" 4863.62060546875 3 FALSE
10.8857336676 5.862466598 0.025974025974026 1 260066 1.19191005141615 "RURAL" 4863.62060546875 3 FALSE
10.8857336676 5.862466598 0.025974025974026 1 260067 1.49387683559146 "RURAL" 4863.62060546875 4 TRUE
10.8857336676 5.862466598 0.025974025974026 1 260068 0.944869173253954 "RURAL" 4863.62060546875 2 TRUE
10.8857336676 5.862466598 0.025974025974026 1 260069 2.24334668225267 "RURAL" 4863.62060546875 4 TRUE
10.8857336676 5.862466598 0.025974025974026 1 260070 1.77977631023401 "RURAL" 4863.62060546875 3 FALSE
10.907719355 10.0246378001 0.0480413895048041 1 50091 3.41240727695588 "RURAL" 8556.1318359375 6 TRUE
10.907719355 10.0246378001 0.0480413895048041 1 50092 0.959759067074715 "RURAL" 8556.1318359375 7 TRUE
