"lat" "lon" "cons" "nl" "n" "sample"
-10.7047053325 39.4104014733 3.03171104051394 0 1 1
-10.7029155489 38.8143648296 11.4360453521583 1.08353808353808 1 1
-10.7015940883 35.5923612601 3.11058713160091 1.58230958230958 1 1
-10.7013107284 39.3385682002 1.79961608683711 0 1 1
-10.6975841074 39.8251899442 2.16612255043166 0 1 1
-10.6889448239 39.8021695743 1.36930489499606 0 1 1
-10.6865553173 39.5422758497 1.86355020680729 0 1 1
-10.6839063486 38.9737137731 5.41813830550065 0.109090909090909 1 1
-10.6794731855 35.6605164051 0.597183848113433 2.40285714285714 1 1
-10.6781068525 35.637440649 3.68373193389737 2.41711229946524 1 1
-10.6715191588 35.6372767923 8.29942001513256 2.65882352941176 1 1
-10.6663259898 35.6347922717 2.44889440565732 2.61157024793388 1 1
-10.666309131 35.6293452477 3.78338950376653 2.53475935828877 1 1
-10.6621306523 35.6369792484 7.95620676241012 2.87272727272727 1 1
-10.6603362736 37.0768710056 1.79673515044966 0 1 1
-10.6592898131 35.6464023404 4.66383148376542 2.78693181818182 1 1
-10.6569016689 34.6729837812 2.52030025998229 0 1 1
-10.6527297923 35.6340135881 7.20626800688338 2.74715909090909 1 1
-10.6509333783 39.602920938 4.5612534993194 0 1 1
-10.636890289 38.0998161167 3.37719168233525 0 1 1
-10.6298529789 39.8815677592 1.92434116379414 0 10 1
-10.6288689992 39.764404286 3.41254341910711 0 1 1
-10.6280174276 34.6579888945 1.98234532889694 0 1 1
-10.6232050848 39.4103030275 2.35684943992964 0 1 1
-10.6121222069 39.7503701614 1.95991546419079 0 1 1
-10.6055254976 35.4889842628 4.61347653668145 0.172077922077922 9 1
-10.5992747392 39.3808360925 3.28920108592617 0 1 1
-10.5917164046 39.4096450057 1.69015952907676 0 1 1
-10.5835328404 38.0272983408 2.74778349462768 0 7 1
-10.5793690853 38.8901361881 5.13975443331461 0 1 1
-10.5783900886 39.3646393888 2.76957925391856 0 10 1
-10.5746698516 38.8959056067 2.04583638734886 0 1 1
-10.5699281844 35.3534570885 1.95964159667033 0 9 1
-10.5673291727 38.9281219628 2.52934734550378 0 9 1
-10.5663070877 34.6172289454 2.50452232491987 0 10 1
-10.565719741 38.9167426852 6.65659417289867 0 1 1
-10.55893687 39.8604429016 10.3413515693386 0 1 1
-10.5480758644 36.3218622396 1.26421745804773 0 8 1
-10.5221610884 38.9930401681 2.13207127121706 0.16600790513834 1 1
-10.5216624934 34.7134374332 0.990986780775409 0 1 1
-10.5136692047 38.8469463898 1.33236207036312 0 1 1
-10.4957076511 39.0229269787 5.22425866541722 0.245454545454545 1 1
-10.4816059183 35.6880209004 2.24892295308001 0 6 1
-10.4739907173 39.4059335135 1.89992640849357 0 1 1
-10.4725391013 39.9116155652 1.47541688776402 0 1 1
-10.4604999998 36.1262454366 1.16440169041866 0 1 1
-10.457002268 39.0766198864 3.93957451985804 0.233766233766234 9 1
-10.4546570651 38.6755917016 2.49485411346681 0 1 1
-10.4349448141 39.1260184489 3.90744467348462 0 1 1
-10.4334047139 39.779625615 2.48023478342452 0 10 1
-10.4324357076 40.1406954918 2.46164951292147 0 1 1
-10.4135923991 37.9175690824 1.19682700632372 0 1 1
-10.4093880784 38.4584854963 2.33570643020708 0 1 1
-10.4066532757 39.7441036265 1.06424344712899 0 1 1
-10.3911118727 39.8341703818 1.94045095178958 0 10 1
-10.3865941942 39.9888639763 3.23612682437258 0 12 1
-10.3829078635 38.7555478091 4.38682904029115 0.92822966507177 1 1
-10.3698674946 38.6691469615 3.77849804531876 0.196969696969697 1 1
-10.3542185451 40.2524602493 2.8525466968914 0.316666666666667 1 1
-10.346339664 39.3055098988 10.6897689368509 0 1 1
-10.3349711907 40.223984237 5.39721165340758 1.62566844919786 8 1
-10.3297650751 40.3049792057 3.1285193358283 0.0944444444444444 1 1
-10.3250660245 40.4212226251 3.56518958757651 0.353535353535354 1 1
-10.3200130614 40.1720442751 1.39855388294151 3.1 1 1
-10.3142794462 39.3599927341 1.27163001952201 0 1 1
-10.3119858029 40.1469602465 4.84758198231076 4.44705882352941 11 1
-10.3114671078 40.1545427975 7.47611312520644 5.59358288770053 1 1
-10.3092067685 39.8856006254 0.713556066173142 0 1 1
-10.3087946757 40.1662360108 3.92719796275989 5.59358288770053 1 1
-10.3070372616 40.1491524286 3.29019105433584 5.47058823529412 1 1
-10.3067292861 40.1514685691 9.09915899128663 5.47058823529412 1 1
-10.305893249 40.1887077828 2.35558605809964 5.59358288770053 1 1
-10.2986281147 39.8851338765 1.8519675587252 0 10 1
-10.2980740738 40.1699152455 4.66564347258878 6.8716577540107 1 1
-10.2980398667 40.190750962 3.03541844200383 6.8716577540107 1 1
-10.2935248831 40.0352394904 8.2403808802489 0 1 1
-10.2855671154 40.1974592317 5.19398530093327 8.72727272727273 9 1
-10.284821339 40.1357067463 6.95579229084393 7.13636363636364 1 1
-10.2839277311 35.8617141806 2.23874308651753 0 1 1
-10.2826094078 40.1770131197 8.12949578382688 8.72727272727273 1 1
-10.2782382319 40.2026272262 3.33413959576463 8.75568181818182 1 1
-10.2753682125 40.1823638829 4.46178157884369 8.29946524064171 1 1
-10.2743373585 40.188135721 9.3612551204678 8.81818181818182 4 1
-10.273354289 40.1732053541 4.47001737148878 8.81818181818182 1 1
-10.273104433 40.1780879355 5.38658754192859 8.81818181818182 1 1
-10.2713208242 40.1741360126 8.45858742778032 8.86470588235294 9 1
-10.269359865 39.9954362495 0.864672309371423 0 1 1
-10.2670904517 40.1837266907 25.5850363386717 8.05882352941176 1 1
-10.2405149954 39.8822220627 2.13342013710111 0 1 1
-10.2387220352 38.9223753732 2.14906162813864 0 10 1
-10.2345027175 39.2819325784 3.41814468600585 0 9 1
-10.2293588063 38.8215795291 2.48744816620271 0 1 1
-10.224318615 37.8767559874 2.30830389111914 0 8 1
-10.2172498723 39.8771129482 2.61745665544155 0 1 1
-10.2131487761 39.8595887761 7.19125599216757 0 1 1
-10.2096740114 40.0685180066 1.59266160953258 0 1 1
-10.2072776978 40.0665310371 3.97697107963285 0 1 1
-10.2008748614 38.892670924 4.77461348797171 0 1 1
-10.1946304119 38.9165679373 4.67148009031548 0.0848484848484849 1 1
-10.1798503587 38.6074365049 10.3158079699271 0 1 1
-10.1402762514 35.9746237308 4.35834760120039 0 1 1
-10.1309192068 39.9964207479 3.32398242472247 0 8 1
-10.1193041458 39.917459896 1.9300852860165 0 1 1
-10.1172590836 38.9210684263 4.37723147063991 0.220779220779221 1 1
-10.1143183802 39.2443904846 3.27328359389317 0 8 1
-10.1125056611 39.2705401629 3.99858572881242 0 1 1
-10.1111207494 39.8924229195 1.96439227523183 0 1 1
-10.1063823411 39.6161568082 4.37702203125292 0 1 1
-10.1004362124 38.7702200012 5.14946209353205 0 1 1
-10.0987640029 35.9029472199 1.92241923556457 0 7 1
-10.0842328565 34.5797913484 1.71055892482688 0 8 1
-10.078585888 34.6586064784 2.5409399574756 0 7 1
-10.0718089881 38.9377086804 3.56813105742379 0.655844155844156 8 1
-10.0645321785 34.6588538 7.08714538745814 0 1 1
-10.0572728253 34.5416040809 1.89076331515805 0 1 1
-10.0536200108 38.9309999795 4.25499828908452 0.776923076923077 1 1
-10.049443131 39.7026388808 4.11277977019672 0.601398601398601 11 1
-10.025120951 38.8901646492 3.19021709144369 0.657342657342657 10 1
-10.0185711242 39.7034734606 3.47555973508997 2.34265734265734 1 1
-10.0181065078 39.7113968007 6.53500868807828 2.34265734265734 1 1
-10.0162589958 39.7073935083 7.61773737504436 2.34265734265734 1 1
-9.99613617489 39.7135922046 9.2065606382156 2.94615384615385 1 1
-9.99362391971 39.6832319462 2.91308626139125 2.67832167832168 10 1
-9.98448975557 39.7025988601 7.48257227882355 2.67832167832168 1 1
-9.98396449219 37.9554840536 0.565111911780108 0 1 1
-9.98105272077 39.7073139673 3.65590502843963 2.67832167832168 1 1
-9.95145986693 39.4903109134 1.38498559569583 0 1 1
-9.94399101006 39.4945569053 3.25274273346173 0 1 1
-9.92298061583 39.3283542137 2.31173581795518 0 8 1
-9.88891056156 35.3585194761 8.41026825524935 0 1 1
-9.86794896417 39.7566228932 11.377751792362 0 1 1
-9.82215874178 34.4535367745 3.08220915206161 0 8 1
-9.80360880851 37.9810496153 4.55621372009945 0.15 9 1
-9.80098472884 37.8975093759 4.27837281630749 0.78030303030303 11 1
-9.68880747006 37.9429477872 1.42028005768943 0 1 1
-9.67539818101 37.970119783 2.32028724586527 0 1 1
-9.63818045904 33.960012774 4.70306993623028 0 13 1
-9.59524834116 33.8505576982 16.110869770908 0 1 1
-9.59511790628 37.4030965946 1.84547608483256 0 8 1
-9.5771959017 34.3346305079 4.36025805191694 0 1 1
-9.47917554744 33.1292811917 2.67084662473588 0 9 1
-9.44885518398 34.0257690629 4.12499850895573 0 1 1
-9.44713710655 33.9950359576 8.8215124783854 0 1 1
-9.44563689317 33.8520160123 1.61941734971321 0 1 1
-9.43040863328 33.0661899602 2.68654918928081 0 7 1
-9.42748897427 33.9739001079 3.00991236447824 0 9 1
-9.37413980635 34.7856170566 3.07335829411375 3.08264462809917 1 1
-9.3134818729 32.7668499997 11.6334356851467 7 1 1
-9.31087929201 33.0699658571 2.7026583268455 0 1 1
-9.31068979113 32.7640559769 8.12829320345469 7 1 1
-9.3055241265 32.7590491091 8.92480421478122 7 1 1
-9.30240469601 32.7747464883 9.33240736309985 6.82644628099174 1 1
-9.29750956235 32.7596566339 6.0148192221165 6.94214876033058 1 1
-9.29598253735 32.7988413816 5.88554855463168 4.38181818181818 1 1
-9.2835223638 32.8057157545 7.08410626445429 2.47107438016529 1 1
-9.28034916915 34.718545934 3.49566811257199 0.735537190082645 9 1
-9.27147812568 32.7961924978 3.44689089654369 2.91 1 1
-9.27083976088 33.6005397265 2.88009198239614 0 6 1
-9.25628113805 34.1083464426 15.488824401604 0 1 1
-9.24647676 33.3549881327 2.69698098912822 0 10 1
-9.23517882465 32.8414340596 3.76257756614805 0 1 1
-9.22929359548 34.6922449319 1.65176873929615 0 1 1
-9.20051459089 33.263969761 1.55594062926974 0 1 1
-9.19346283631 33.5607329404 12.0435727848269 0 1 1
-9.16790861732 33.543297528 2.70972105373762 0 11 1
-9.15958578279 33.8305097684 3.70828374134669 0 6 1
-9.1470406289 32.8802095903 2.96112146563821 0.0661157024793388 12 1
-9.13846352133 33.3379480459 2.15392706257531 0 10 1
-9.10623477873 39.5622159274 2.76600401162833 0 8 1
-9.08712494708 34.8715501623 4.70189794649408 0 1 1
-9.06518403736 34.7932079615 4.31824352645385 0 7 1
-9.00309440952 32.8551849233 4.10681414293892 0 1 1
-8.97687032959 33.9531951673 2.78585744269356 0 7 1
-8.92919042752 39.5343463596 6.02680023279632 0.938461538461538 11 1
-8.92486538752 33.4877157393 2.61079503917229 10.1060606060606 1 1
-8.92044687516 33.4723672748 4.4872278039046 12.6583333333333 1 1
-8.91802349038 33.4405416194 15.1662434845303 12.3706293706294 1 1
-8.91546980434 33.5391200969 2.43540331900561 4.43939393939394 1 1
-8.91050242558 33.5714036638 3.43661531335606 2 10 1
-8.90990072505 33.4426879546 11.2164993222676 12.6153846153846 1 1
-8.90953249437 33.4557211102 3.40519238576648 13.2727272727273 1 1
-8.90557576978 33.5274879732 6.1261438522893 5.41666666666667 1 1
-8.9022093767 33.4455698539 6.47515790936241 13.0606060606061 1 1
-8.89496338314 33.5024538371 4.6448959843344 9.69166666666667 8 1
-8.89051671507 33.0212269867 3.24136769975555 0 12 1
-8.88662767683 33.1346796391 2.18283270820145 0 10 1
-8.87715418492 33.4879420748 8.76389225156521 9.03030303030303 1 1
-8.86709505376 34.8506907096 38.0476540675882 2.95804195804196 1 1
-8.86539522757 38.8843028789 1.45049229569982 0 1 1
-8.83643344835 39.4715046557 3.19268519857393 0 1 1
-8.831164551 34.8252539545 13.8174922392596 3.04895104895105 1 1
-8.82654342053 38.8787142366 3.74611967332481 0.230769230769231 11 1
-8.82569506997 33.8642773511 1.33793222678975 0 1 1
-8.80949246432 32.9634392031 4.1546435688263 0 1 1
-8.80118767969 38.9348099002 7.41672648616146 0.230769230769231 1 1
-8.77753918659 36.3927721978 5.85303363215891 0 1 1
-8.75043667647 36.7575770679 1.88950048724756 0 1 1
-8.74723373044 39.4151969769 3.87250194727193 0.279220779220779 10 1
-8.73648359579 36.7207730581 3.2611304591415 0 8 1
-8.72443200082 31.9670078867 2.01431864170873 0 9 1
-8.69687049164 33.2885568225 4.06548467381861 0 11 1
-8.66835021954 34.2913115457 2.69506780549176 0 1 1
-8.66418953662 36.7207434958 4.21851262120516 0.25974025974026 9 1
-8.65625977444 36.0226821552 2.28586884511008 0 1 1
-8.63875390986 34.3312433193 3.20407263172034 0 8 1
-8.63405871868 36.4329794054 5.04261579129433 0 1 1
-8.57615732657 39.2324984112 2.34369199374664 0 8 1
-8.55092436269 34.8392741687 3.45175796931444 0 9 1
-8.54986494767 35.3396465527 4.33413146313619 0 8 1
-8.53693446544 39.168913487 1.73409701703657 0.429411764705882 1 1
-8.5211643997 35.3501453926 4.12297454600708 0 8 1
-8.50050348016 35.0654615304 8.98802232267239 0 1 1
-8.44555605324 33.1463979267 5.91876221941862 0 9 1
-8.43165519536 38.9633779265 2.35272274532946 0 13 1
-8.42501368217 33.0209206742 7.5894452493047 0.0363636363636364 9 1
-8.40262569289 34.7455834928 2.75369871135397 0 10 1
-8.40112651839 33.1616882403 6.48177701267538 0 1 1
-8.37592375513 38.9522602605 2.6362857080819 0 1 1
-8.37401059269 36.7063284508 6.67364025814924 0 1 1
-8.36772853833 33.0167814111 3.81045170170565 1.28138528138528 1 1
-8.33555188895 36.671476992 5.76191818005881 0.299242424242424 1 1
-8.30456635839 36.6161615833 2.1049718189402 0.316 1 1
-8.30213795584 35.2742376555 10.0505462896531 2.06909090909091 1 1
-8.26771040622 35.2925511172 21.4214217584013 1.64309764309764 1 1
-8.26455188039 39.0051567573 11.6430456547896 0 1 1
-8.25162586673 35.0280241713 23.5048928506063 0 1 1
-8.14329267062 36.6132548557 3.10036700467964 0.832535885167464 1 1
-8.1345741469 36.6754683496 6.28217305319572 0.89044289044289 1 1
-8.13264874598 36.6627001614 4.83715075085845 0.868181818181818 1 1
-8.1321512253 36.6683819796 8.62919510577527 0.89044289044289 8 1
-8.12542426146 39.2182188896 3.2056435889188 0.134090909090909 8 1
-8.10366542894 36.5053730116 4.24795105678269 0.575 12 1
-8.10058834804 36.5204392119 5.18704500034588 0.770661157024793 1 1
-8.10023665912 39.1989026963 3.50637184346513 0.0599173553719008 1 1
-8.0612162039 39.1512453409 3.57204523781427 0 9 1
-8.05017770768 39.7304673948 5.73595338505588 0 11 1
-8.04840963372 31.6641173539 2.50874635245963 0 1 1
-8.04370016993 39.2240173613 4.51056171590815 0 1 1
-8.02887470706 39.3505178389 3.68962667495544 0 1 1
-7.98393542247 38.7500210841 3.50515488145134 0.247535596933187 1 1
-7.97633006884 33.292573887 7.97733347851777 0 1 1
-7.95910617909 31.6111124774 6.35423543356483 0.60017652250662 1 1
-7.94495000337 31.6162443223 3.83635525824571 0.521848739495798 1 1
-7.94219772951 31.7018279567 1.78974102345841 0.46274217585693 11 1
-7.94041555694 35.0647803448 4.84579800936006 0.0792727272727273 9 1
-7.93281159531 31.6145164575 2.15619168089488 0.373589913735899 1 1
-7.92365907823 38.930453403 5.26659249116096 0.165982404692082 1 1
-7.85515124746 36.9359737479 3.51531756834992 0.0164239430294476 1 1
-7.83304159879 35.6215171782 4.84986674269271 0.0845419172267421 1 1
-7.83194763503 35.7019296942 7.44018690850345 0.0888641011340398 1 1
-7.8178464825 31.7755881766 2.95065575381139 0 10 1
-7.79235619982 35.7021735241 7.21024011256 0.70025974025974 1 1
-7.78974533593 35.6726002468 6.71827229068521 0.729437229437229 10 1
-7.78742809841 33.4073727084 2.6214520034327 0 6 1
-7.77733483907 35.5883015172 2.70593736691529 1.03116883116883 1 1
-7.77726762385 35.6783587337 7.44235728370259 1.03116883116883 1 1
-7.77538883062 35.6855600237 8.59260301864152 1.05374917053749 1 1
-7.76281522382 35.701786866 11.4338836067291 1.31864406779661 1 1
-7.74980699896 35.7547693415 11.9909930162028 1.37062937062937 1 1
-7.74542795908 35.6809631114 19.0297242071079 1.425 1 1
-7.74434654068 35.7044597841 3.86335893208097 1.32189239332096 7 1
-7.74167210469 35.6974412155 7.98027326450771 1.34943181818182 8 1
-7.70012420727 35.7227317927 4.00499881392245 0.609090909090909 1 1
-7.6861130683 36.9793268102 4.25841828848362 0.866477272727273 1 1
-7.68556285032 35.9897789826 2.09078401867904 0.386363636363636 1 1
-7.6814534877 31.5539158846 1.71616603522698 0 1 1
-7.67612602871 35.7363067122 3.08258657476019 0.172876304023845 8 1
-7.66358457062 30.9724886107 1.48623757197505 0 1 1
-7.65728105563 31.579438749 2.17985875708214 0 9 1
-7.64157104119 39.1077652564 1.79097551808612 0 1 1
-7.64023302684 31.0159666444 1.63565940760797 0 7 1
-7.61000042997 39.0663931206 2.3648727347857 0 1 1
-7.55806244537 31.1565599568 2.50220973547591 0 1 1
-7.53907285663 31.1187034155 2.29931718530893 0 9 1
-7.53756079452 38.9934444096 3.33098927194873 0 1 1
-7.51307454079 36.4424381924 4.09341076027752 0 9 1
-7.50460037686 31.0533320189 2.73797600634635 0 1 1
-7.4597392176 37.6523901161 2.65880658045852 0 1 1
-7.43635865611 33.4574497241 1.97210806983047 0 1 1
-7.42548300036 39.2347766515 3.01092994893007 0 1 1
-7.42396520811 39.1007129827 2.77832799667791 0 5 1
-7.39552229666 36.9965409556 10.5865497560176 0.6375 1 1
-7.3715095723 30.6258299596 3.0006738547559 0 9 1
-7.34480584397 39.0887670432 1.47038988253831 0 1 1
-7.33121228384 31.3579456613 1.8955534657371 0 1 1
-7.28024155909 31.4156552946 5.55916750147001 0 1 1
-7.24093713258 31.1975142403 6.35569638309924 0 1 1
-7.18548767187 37.5598078741 2.45026766639615 0 9 1
-7.16768329401 39.5211843442 5.93052648497714 0 1 1
-7.1579367643 39.5251188576 4.09384210385315 0 5 1
-7.12643704077 37.7640216254 2.84691600904773 0 1 1
-7.12626386729 39.2012962566 3.34513322577503 1.48863636363636 1 1
-7.11832412954 39.219785349 6.39467284554214 1.61931818181818 1 1
-7.11675057085 37.5824525697 6.810206228393 0 1 1
-7.11470377041 39.4639879011 4.19195363092735 0 1 1
-7.11041144385 39.4924597163 1.51055808808126 0 1 1
-7.10415691469 39.1668195192 2.94353521468471 1.84666666666667 1 1
-7.09949909343 39.4372599563 3.61046667227309 0 11 1
-7.06137296099 39.401306599 2.86110321885941 0 1 1
-7.03355930647 39.423385491 3.36794181237684 0 1 1
-7.02784001736 39.1914361794 5.77082749133785 2.61212121212121 1 1
-7.01308179852 39.2861941317 3.83390884218499 5.9 1 1
-7.00334792308 39.4908493324 6.52941946327096 2.08666666666667 1 1
-7.00289002034 39.4270176478 7.51767778604162 0 1 1
-7.00115177809 39.0792442367 1.12854201338463 2.72077922077922 1 1
-6.99081696671 39.1076528004 7.07979628525584 3.86666666666667 1 1
-6.98805045416 39.2708203519 5.90668179566909 8.35714285714286 1 1
-6.98727510065 36.8989578038 2.64910973233385 0 1 1
-6.98253218592 39.1916852537 1.5872853780238 6.19393939393939 1 1
-6.98176234875 33.4546931392 1.10567378501091 0 1 1
-6.98095491443 39.2145255314 7.85755371836212 7.42857142857143 1 1
-6.97617822954 39.1031373159 2.97583703421412 5.04545454545455 1 1
-6.97561787507 39.1403490607 16.2768289655465 5.78571428571429 1 1
-6.9718529796 39.2895972723 4.33918576106768 9.7012987012987 1 1
-6.97038803576 39.142912209 4.85042450136733 6.25 1 1
-6.97009358161 39.2132617893 9.57119725667714 9.45714285714286 1 1
-6.96716214027 39.0936511627 3.19552352018961 5.27922077922078 1 1
-6.96114042727 39.2347133778 3.86510501497268 15.1818181818182 1 1
-6.95802014056 39.2337353285 2.68010464268122 15.1748251748252 1 1
-6.95438842827 39.1819337542 3.6809524100952 10.5214285714286 1 1
-6.95011567236 39.2281710681 8.11860974093045 17.6233766233766 1 1
-6.94996821316 39.2278403359 5.57703382977442 17.6233766233766 1 1
-6.94658898453 39.2789678728 4.4600344144669 17.6642857142857 1 1
-6.94359850223 39.2768269729 7.99195873519423 19.1558441558442 1 1
-6.94330328938 39.2785705886 3.66786913713302 19.1558441558442 1 1
-6.94302196892 39.2966715016 3.9199418296109 17.1038961038961 1 1
-6.93813855324 39.2896994768 4.57113729110132 19.3642857142857 1 1
-6.93767552238 39.1914424123 4.09958716352576 16.5692307692308 1 1
-6.93708047194 39.2311559862 8.05223747448843 22.0714285714286 1 1
-6.93672121954 39.2556472947 5.02368434144616 22.1214285714286 1 1
-6.9361461813 39.2551188576 5.03347808252998 23.8116883116883 1 1
-6.93588168729 39.2500224682 6.2961878129909 24.7412587412587 10 1
-6.9356544609 39.2797823368 0.388802953639876 21.7597402597403 1 1
-6.9338293099 39.2310871806 10.258326841966 24.025974025974 1 1
-6.93346999985 39.2433678546 9.11799064213056 24.8601398601399 1 1
-6.93321495783 39.2530575999 9.12974242992864 23.8116883116883 1 1
-6.93073443018 39.2725178173 7.36129442763816 22.6298701298701 1 1
-6.92920436859 38.726578886 5.4428830027073 0 7 1
-6.92789216871 39.2145548551 21.4934581321128 26.3426573426573 1 1
-6.92644269265 39.2685237732 7.44922277014935 26.7832167832168 8 1
-6.92490535405 39.2189482224 3.45117630802011 27 1 1
-6.92325928662 39.2553031033 4.26633554410149 27.0064935064935 5 1
-6.92288571031 39.2557277188 6.19942120182705 27.0064935064935 4 1
-6.92245370497 39.2958568006 5.69404143309731 21.6818181818182 1 1
-6.92097554462 39.139151365 5.68425327462776 15.6714285714286 1 1
-6.92085898028 39.1285068993 10.1917761652269 14.6 1 1
-6.92064898847 39.2396474719 23.4219734320896 30.2 1 1
-6.92035867573 39.324504944 5.81915561049752 13.9076923076923 9 1
-6.91918405643 39.2651272969 3.58887433548095 30.1118881118881 1 1
-6.91555126169 37.8403473403 3.55588768811019 0 8 1
-6.91527062038 39.1634636177 8.02339369683831 20.3636363636364 8 1
-6.91483829446 39.2690820177 5.60630963437047 30.1118881118881 1 1
-6.91429286963 37.5373300586 6.21615300834417 0.915584415584416 1 1
-6.91340099118 39.2931609809 46.2502697562926 26.9461538461538 1 1
-6.91173058748 39.2242036531 8.10691320957254 33.6692307692308 1 1
-6.91142114439 39.2604245757 9.89322118555777 35.0559440559441 1 1
-6.91065324853 39.2569663675 13.1489285022873 35.0559440559441 1 1
-6.90961206287 39.2497144243 5.76248882059019 35.9440559440559 1 1
-6.90868370863 39.1781820968 12.8138622506946 26.5454545454545 1 1
-6.90851897093 39.167696693 1.6504088241349 24.1048951048951 1 1
-6.90846518828 39.2833415185 6.82109211847677 30.4965034965035 1 1
-6.90779788335 37.6080108448 5.54032406995372 0.944055944055944 1 1
-6.90766379463 39.2592587628 8.40857457417634 35.0559440559441 1 1
-6.90762501115 39.2529975834 1.47626567780465 34.512987012987 1 1
-6.90750790872 39.2257075729 11.1005751936483 35.9230769230769 1 1
-6.90713088439 39.1792414938 6.18553691421681 26.5454545454545 1 1
-6.90704450109 39.2449330787 10.7911421534199 35.4155844155844 1 1
