"lat" "lon" "cons" "nl" "n" "sample"
6.76793731983 7.64815866874 2.50166888724884 0 8 1
6.78580876206 7.4526490073 2.92554246443468 2.21969696969697 10 1
6.79027591066 4.4881754665 4.62224484733942 0 10 1
6.7904710982 8.21331932541 2.49979101620565 0 10 1
6.80038984022 8.92703039084 2.25612159052423 0 10 1
6.81385092027 3.9216782682 5.07678293141621 18.5984848484848 10 1
6.82742963208 7.44800231149 2.78704853113928 5.47552447552448 10 1
6.85052200156 8.44516756605 3.59110082863751 1.92424242424242 10 1
6.88937141272 8.93042296277 2.42305134377869 0 10 1
6.92189164454 7.3908807764 3.00956147478152 3.55944055944056 9 1
6.92659672268 7.53273181216 5.25843167870389 3.44755244755245 8 1
6.92855674353 4.79402894454 5.52381765602892 0 9 1
6.94607655044 3.91648964653 4.16095350280439 5.00769230769231 7 1
6.94978053571 7.4785457797 3.93191843095147 5.4025974025974 8 1
6.9622348347 3.65447486882 4.33305092697084 6.94285714285714 7 1
6.97735634678 3.67200926352 3.5739826002594 6.00649350649351 1 1
6.98824307276 4.83829966451 4.98216821213327 0 1 1
6.98925008423 7.44972717968 2.70002319959732 3.03030303030303 9 1
7.00887166636 3.80461643473 3.75158141400321 0 7 1
7.01328752039 3.5581495363 3.5076650779101 0.8 8 1
7.024700005 7.85588266464 2.43036349209784 0 10 1
7.02536234292 4.65917597699 4.46772745225063 0 9 1
7.03818788075 6.06581164329 2.47329791725607 0.613333333333333 10 1
7.11120144337 7.74246020701 3.91903380555326 0.318181818181818 10 1
7.13124337986 7.67714309718 5.97219464880574 1.07386363636364 10 1
7.13253377255 8.89928429772 1.86371185111072 0 10 1
7.17049054387 3.33525624451 6.32139073327201 29.3823529411765 9 1
7.18153477595 8.12388325776 5.43967496781175 5.54545454545455 10 1
7.18499237084 9.05983389603 2.85366783524816 0 10 1
7.2095517303 3.01948250285 4.70257370615347 0.994949494949495 8 1
7.21541359549 4.9475451581 5.86786603114071 0.621212121212121 6 1
7.22467705161 7.71568738461 2.59492946721952 0 9 1
7.23891062262 7.23659197226 3.46830139634027 0 10 1
7.24489609069 4.83166821641 6.04981328130248 1.15789473684211 10 1
7.24953956032 10.1621259421 2.34053936621336 0 10 1
7.25862807651 5.20721888525 9.55515170035058 24.2392344497608 6 1
7.26414092367 9.919658635 3.59001749382036 1.80454545454545 9 1
7.26423756267 9.01303946971 2.35628032098952 1.76818181818182 10 1
7.2775054367 6.27529360525 3.43681372947272 3.41148325358852 10 1
7.29990524986 5.1701071426 5.56164834469503 17.2545454545455 10 1
7.30081530784 3.86898330777 16.2658526666942 17.9454545454545 10 1
7.31015034768 9.82258297564 1.75961648923298 0 10 1
7.31804344148 3.89513103445 6.69798388229909 25.6147186147186 7 1
7.35808994871 3.91623048611 4.97956170946807 40.5296442687747 6 1
7.35828832308 3.9598512318 4.58249839006943 32.0671936758893 8 1
7.35893181932 4.39502249912 4.56832132239139 0 9 1
7.37200520944 3.91770305651 4.50537668770852 44.7786561264822 5 1
7.37355391494 3.98900585707 11.1316401801912 26.8221343873518 8 1
7.37786817355 4.18305513144 5.69981188863856 4.37154150197628 6 1
7.37946116473 4.17270774675 6.81157962720355 4.71666666666667 8 1
7.38892819652 3.89482817894 4.32459137044173 46.7765151515151 7 1
7.39648950533 3.98182282721 5.63982056443047 31.704 9 1
7.39917871104 3.91948742003 6.08667112763821 44.8106060606061 7 1
7.42542311313 4.5521340059 6.83939128185157 2.02097902097902 8 1
7.43163396744 3.95127212797 13.6569205138981 33.0174825174825 3 1
7.45896346014 7.26950147266 3.63198889365433 1.2012987012987 10 1
7.46485632748 5.4293907403 5.14608755325056 0.685064935064935 8 1
7.46997710189 4.56649950107 6.21881513854835 7.5551724137931 8 1
7.4784735717 5.7386355919 5.85364183310899 2.14666666666667 4 1
7.48888422073 7.65083462038 4.87473973761624 0 10 1
7.49600299304 5.22505704647 6.37589021015913 1.57741935483871 4 1
7.49739372718 4.53769734933 5.26523945952639 8.97878787878788 9 1
7.51514666615 8.10456074405 2.18390075428427 0 10 1
7.52350767909 8.46567823069 2.47691060356545 0.0633608815426997 9 1
7.52376225446 3.89493785503 8.06525491965282 6.62566844919786 6 1
7.53436805391 3.92693336156 9.62794275938777 5.59090909090909 8 1
7.54357282967 7.61435948 3.75242494804666 0 10 1
7.54685598907 3.53921050284 4.66995845940174 1.00757575757576 4 1
7.58372905586 6.18160726881 4.03364232336079 7.18863636363636 10 1
7.58639772801 3.56382399982 5.52317820292463 0.853658536585366 10 1
7.59186884135 6.23380199293 5.49053796927562 6.980044345898 10 1
7.60165054852 5.00019484456 4.68577022414802 1.45243128964059 7 1
7.61626984968 5.20515120732 10.4141763025953 6.53557312252964 7 1
7.62206362788 5.37763959247 5.95290577834525 5.65183752417795 4 1
7.62842757176 5.73993434174 8.35867284475326 0.525 9 1
7.63424970989 4.25444689504 5.01408387423588 2.71090909090909 7 1
7.63633308132 4.7885729038 7.24781039594885 5.26 4 1
7.65536420745 7.28227086573 3.65810887830516 0 10 1
7.72299962882 5.7230213615 6.30688395613231 0.209200438116101 9 1
7.7352051419 8.47753518815 4.02418952767673 3.87812187812188 10 1
7.74373029764 10.0675409929 2.64168379397518 0.109461966604824 10 1
7.75268334939 4.55402517616 3.38185441313285 4.86449399656947 10 1
7.75634569439 4.54948169538 5.91237521542563 4.99262899262899 9 1
7.75799548621 4.5611510431 4.27585248590176 4.98051948051948 10 1
7.76981625019 4.56251682285 7.60254560309988 4.58167613636364 8 1
7.77312939035 4.78598293313 5.85618611898413 4.58751696065129 10 1
7.79737988888 4.77880287277 5.05004838402307 3.24354066985646 9 1
7.81889462484 4.56016534963 11.4667152931004 2.37251998815517 1 1
7.83990187571 4.92200036268 4.4001842506853 1.39586410635155 9 1
7.84630300853 4.52226616826 4.21408061003516 1.02974683544304 9 1
7.86320958848 3.91913721389 5.1786622986817 0.968469656992084 9 1
7.87623366503 4.13359234294 4.08440809928223 1.1283422459893 10 1
7.88418905546 5.00894494098 6.46052450202486 1.42322383498854 7 1
7.9085792557 4.68735434357 6.75788784413737 1.60835629017447 9 1
7.91724465814 5.77211251871 3.82896524733171 0.835294117647059 10 1
7.93123660997 4.71991263524 5.3451962651013 1.6038961038961 8 1
7.94794794807 7.84960063268 3.27651843931342 0 10 1
7.95773268283 3.15073058731 3.93471516615058 0.310314685314685 6 1
7.98061020934 5.98696096111 4.53634187076062 0.118393234672304 10 1
7.98153287211 3.59347717923 3.62200942294865 1.14331550802139 8 1
8.0419742501 5.04121203164 5.68006672111487 1.29665071770335 8 1
8.08520331136 6.79746807593 5.56251206130322 0.294003868471954 10 1
8.10138618274 5.24942505029 4.82245952511196 2.20247933884298 9 1
8.1299959029 4.3959858225 2.64582232987318 2.8425 7 1
8.15356409038 9.20130225445 3.01360535897757 0 7 1
8.16654935232 4.98359605739 3.61958123298724 2.13506493506494 9 1
8.1719087494 6.9180044512 3.28372224271577 0 10 1
8.18442915554 4.73393810378 5.88149706660621 3.00826446280992 10 1
8.28819697301 10.567237298 1.71686208458318 0 10 1
8.30266963237 12.0444336999 1.98961958481948 0 10 1
8.30851254193 9.00809627385 4.63335437014431 0 8 1
8.32841838002 3.56125462387 4.67107502858034 0 7 1
8.43075126585 4.57397047246 4.45094807684238 19.6318181818182 9 1
8.47932345503 8.51633676412 5.07644672260191 5.82631578947368 9 1
8.4870992479 4.55536125312 6.59997200397369 36.0833333333333 9 1
8.50186911091 4.54915612745 5.486948551701 32.7373737373737 10 1
8.50554868677 4.48776953432 5.05323663074501 18.6464646464646 10 1
8.51069505625 4.53522167642 5.16070026068176 30.0252525252525 10 1
8.52688744438 7.55123763782 2.65931093488074 0 9 1
8.6125691508 8.11639579557 2.9223324628834 0 10 1
8.62181879098 10.8149500964 2.99824270157542 1.04242424242424 10 1
8.65495911471 2.96908456774 3.3152530510939 0.606666666666667 7 1
8.67984677076 3.39735353797 6.31848367687562 5.52 10 1
8.74567656938 5.60812372908 2.87483944474085 0 9 1
8.74629167618 9.60817054693 2.99315462617397 0 9 1
8.82539956842 11.1790836584 1.11368708394654 0 9 1
8.88737925291 5.46631081881 4.37998477812284 0.330769230769231 10 1
8.91239725593 6.07976381781 3.40116868439087 0 10 1
8.95937097796 12.1543140636 2.23328791422456 0 10 1
9.03428622105 7.57818979513 8.22318176566868 41.0378787878788 10 1
9.03735536248 6.39690707898 3.38382096883079 0 10 1
9.05460716739 9.62755412848 1.7528707056138 0 10 1
9.05858899668 3.55032088937 1.9945657636961 0 8 1
9.0597890184 5.99411675023 4.88797871383505 8.57575757575758 10 1
9.06398918316 11.6950075619 2.63995576414582 0 10 1
9.07087001397 5.82079810028 4.51297443466022 0 10 1
9.08325008923 9.87545223454 1.74844333765399 0 10 1
9.08816706561 7.31545378616 5.49393295565249 22.9090909090909 9 1
9.08945959452 3.78671717101 2.35583723890377 0.46969696969697 10 1
9.09237769678 6.01558817301 6.06941285288656 10.9338842975207 10 1
9.09914166639 7.27965069488 2.56797905862192 22.6136363636364 9 1
9.12877805025 8.95543491536 1.93967717209593 0 10 1
9.13802780288 8.75076675726 2.88645970554318 0 10 1
9.14919109044 7.35656503051 10.6705546307923 41.7272727272727 9 1
9.1871681018 11.2531410891 4.10349475523151 0 10 1
9.19954661318 7.2099953419 4.18571521278048 20.2479338842975 10 1
9.20953725138 8.47389041737 2.83466486918437 0 9 1
9.22770474161 5.69804736716 4.03116746832095 0 10 1
9.27522623056 9.80628007393 1.82437033371303 0 10 1
9.29200984861 7.84289110421 4.31940354951828 0 9 1
9.30880996144 11.1451709661 2.0996695096427 0.264462809917355 10 1
9.33287881009 11.7819675423 4.24084948587614 0 10 1
9.35668119389 12.1731637317 2.0328415550601 0.0413223140495868 10 1
9.36755145505 9.96841391353 3.89405924821526 0 9 1
9.3886144547 9.45231354926 2.63552848940678 0 10 1
9.41770026627 9.07009067276 2.8286259675368 0 10 1
9.45636293174 7.40496850364 2.52528818911113 0.0545454545454545 10 1
9.48618293097 11.7394204994 1.9425237244787 0 10 1
9.56832974155 6.54962621335 5.32807651163126 20.801652892562 10 1
9.58290889281 11.1869904596 3.39108116707489 0 10 1
9.61002863215 8.87897461467 5.20141193707165 0.107438016528926 10 1
9.63134879803 6.37927524336 4.23544763265111 0 10 1
9.63716058302 6.92210173525 2.3333347292101 0 9 1
9.64548319786 3.95106637041 3.76299792561398 0.972727272727273 8 1
9.64891389659 8.78061607023 3.38929904682142 0.305785123966942 10 1
9.66487825141 6.87359352803 2.65810170312443 0.578512396694215 10 1
9.66595376123 7.95938581924 2.5415689891404 0 10 1
9.68199592163 11.8269506538 2.08395141591578 1.91735537190083 9 1
9.6929650288 12.6395843417 2.27693189119747 0 10 1
9.73166283937 5.79716501338 3.45005021483235 0 10 1
9.74238406029 8.46313813412 2.87525541449557 0 8 1
9.74981773631 5.62240105707 3.48625240694366 0.289256198347107 10 1
9.76429656454 11.3007085104 5.64331762134432 0.28099173553719 10 1
9.82282273233 10.9007882495 2.58917036711506 0 10 1
9.86015744722 11.1997429657 10.2608992223254 1.26446280991736 10 1
9.89311364116 8.86683118559 4.82890005335821 29.4965034965035 10 1
9.91793841438 11.6894166432 3.75812290029264 0 10 1
10.0746622967 9.60863965762 2.11599216787276 0 9 1
10.1581945175 11.4693760711 3.33974564813248 0 10 1
10.1941516025 12.4560676383 2.32842563190163 0 9 1
10.2374167796 10.1316668985 3.06414954538134 0 10 1
10.2669058861 4.67390470965 2.37131837618569 0.238636363636364 8 1
10.2686739218 13.2386102614 3.78124560574949 3.31818181818182 10 1
10.2710717474 13.3077304864 5.32382397033246 3.15294117647059 9 1
10.2772898378 12.2024280508 3.71215611509732 0 10 1
10.2832908043 12.8870466619 2.57057687145337 0.585227272727273 10 1
10.286224686 9.63766289493 2.19253431085765 0 10 1
10.2960624391 11.1851232783 6.76990817205836 24.3 10 1
10.3043968777 9.84682965897 6.03504060701657 20.7529411764706 10 1
10.3056619439 11.1688801061 5.10585644861442 22.7379679144385 8 1
10.3669816879 9.50270725802 2.55122270253108 0 9 1
10.3715897296 8.13970747612 2.27984526423377 0 4 1
10.4307765955 5.55735774683 2.73679438813474 2.39090909090909 10 1
10.4677191255 8.53800604067 3.68892653388314 1.39669421487603 10 1
10.4839449376 11.3966333392 2.90518738692128 0.0413223140495868 10 1
10.484650388 12.3562981682 2.95138878271252 0.640495867768595 10 1
10.5412424269 7.44285314996 4.6618722260451 31.2981818181818 9 1
10.5770578857 12.1764651264 7.62607067553555 1.64309764309764 10 1
10.6546031992 10.4737639515 2.53841806718926 0 10 1
10.7021170344 13.4417466208 2.03207783824468 0.0368550368550369 10 1
10.7394632837 13.260100687 3.05845897622096 0.0422832980972516 10 1
10.7770268111 9.17261204795 2.83876542001252 0 10 1
10.8547917358 9.80578418282 3.47935883731807 0.0194805194805195 9 1
10.8857336676 5.862466598 1.14648585340775 0.025974025974026 9 1
10.907719355 10.0246378001 2.28650228427126 0.0480413895048041 9 1
10.9169051641 5.84286840951 2.58478772089119 0 8 1
10.9806662217 12.9723469933 3.19234435765279 0.0898641588296761 10 1
11.0608308749 7.70897915206 5.08203470664663 1.46611570247934 10 1
11.0643969104 12.7133017857 3.03007497955669 0.0268065268065268 10 1
11.0952703402 13.7115867298 4.06397549937001 0.289814814814815 10 1
11.1017295472 5.2633283335 4.11720797910649 0.114081996434938 10 1
11.1033977064 12.3108671873 3.0102062460276 0.005 10 1
11.1106189745 4.58047882022 3.47955454626194 0 10 1
11.1419320413 8.81329488971 2.23701821449625 0.170761670761671 10 1
11.1574179904 13.4246301277 4.06888923368712 0 10 1
11.2007416658 12.0652799906 2.0568112421311 0 10 1
11.2572989757 8.18148303502 19.1976641482665 0.277056277056277 10 1
11.2616479843 8.37380695819 1.78655396624427 1.09024390243902 9 1
11.2880018929 5.9197808717 2.39833691218496 0.505263157894737 10 1
11.293493688 4.78194366032 1.84586464370783 0 10 1
11.3007607386 7.39367239612 3.26486491733756 0.26010101010101 10 1
11.3020426575 5.50842843729 2.73833162113375 0.111688311688312 10 1
11.3054656725 7.73390156157 2.58321641942673 1.51948051948052 8 1
11.3166836958 10.4600436913 3.14808287879003 0.871657754010695 10 1
11.3464053716 11.496858733 1.72349172588539 0 9 1
11.3860417188 6.35299796525 1.91033984009653 0 10 1
11.3952454571 9.47448023343 2.10494852191282 0.785185185185185 9 1
11.4159341831 7.26466004548 1.79641368346721 0.465034965034965 10 1
11.441262395 9.47007916968 4.02532926727917 1.73454545454545 9 1
11.4479194346 10.5742279392 3.65480270274184 0 10 1
11.4991519288 10.0713191817 2.6303041256425 0 9 1
11.501207438 10.760756183 2.86723412080433 0 10 1
11.5065035262 7.4355870141 1.99504432560988 1.32231404958678 10 1
11.5164885822 13.7082925982 5.95118146243168 0.835497835497836 10 1
11.5241485116 8.63256828449 4.42269923124747 0.852813852813853 9 1
11.5429155065 9.25703143653 3.70378041050987 0.865800865800866 9 1
11.5432984179 8.56002089334 3.34181428431095 0.978354978354978 10 1
11.5544531259 7.85926829828 2.40724757311362 0.119047619047619 10 1
11.5595921311 9.01875772705 2.18452507993505 0.618181818181818 10 1
11.5816859996 9.26383069032 2.27739859169948 1.30909090909091 10 1
11.6094184201 7.56122765696 2.11603481244262 0 10 1
11.6150199084 4.54156296556 3.21188669913697 0 10 1
11.659794093 7.29415945594 1.82176438042894 0.0808080808080808 10 1
11.6733216464 13.3750413846 5.96679935832347 0 10 1
11.79131569 13.1481753581 7.0958859587534 10.4969696969697 8 1
11.8005479846 10.1952772777 2.81089222846466 0 10 1
11.8033644608 7.64538375781 2.87954048653132 2.94666666666667 10 1
11.8059382542 7.61681591533 3.05111515521034 2.8 10 1
11.8291673477 7.91950109695 1.83980228771257 0 10 1
11.8332427578 13.1054982827 3.7599370064594 14.3701298701299 10 1
11.8433628127 7.07152542576 2.16943523873239 0.38961038961039 10 1
11.8467109339 3.66529444486 2.73462444707261 2.86666666666667 10 1
11.8492343931 9.46469923892 1.24587483878065 0.0324675324675325 9 1
11.8571196339 9.9700291945 12.166725237784 0 10 1
