"lat" "lon" "cons" "nl" "n" "sample"
0.145366743206978 31.2310600280762 4.46355087019946 0 8 1
0.160929515957832 32.5529327392578 6.67787466884504 8.78512396694215 8 1
0.165164172649384 30.4961166381836 2.96317363121006 0 1 1
0.170688912272453 32.4613609313965 5.09422263645436 2.35454545454545 1 1
0.177929356694221 30.0738525390625 7.0060867464513 3.84297520661157 3 1
0.189466461539268 32.4375190734863 1.9293706553757 1.99090909090909 1 1
0.189983159303665 30.5490627288818 2.23111314816106 0 1 1
0.196654409170151 32.2552299499512 2.75032748626067 0.890909090909091 7 1
0.213034510612488 31.0526390075684 6.27876225531454 0 5 1
0.21624767780304 31.5747833251953 1.67014192757134 0 1 1
0.218554243445396 32.5398979187012 6.54218159524914 16.4297520661157 3 1
0.231386110186577 32.590991973877 3.75652186094124 21.7107438016529 1 1
0.2386794090271 32.6208229064941 10.9160317289606 18.1515151515152 1 1
0.239827170968056 32.5439300537109 5.30266515972659 24.8842975206612 6 1
0.240531414747238 31.776927947998 5.60397172652036 0 1 1
0.252456456422806 30.1200008392334 3.19025754005981 0.15702479338843 1 1
0.255861133337021 32.6040191650391 9.57623326624094 30.2424242424242 6 1
0.25701767206192 32.5793304443359 6.33750198387687 35.5984848484849 1 1
0.258136421442032 32.5653228759766 11.9393299746704 36.0495867768595 1 1
0.261842280626297 32.556755065918 9.44797732187848 37.0818181818182 5 1
0.265680611133575 32.4627571105957 19.6914003776813 11.9772727272727 8 1
0.268996745347977 32.5728454589844 6.61532097159397 40.6942148760331 1 1
0.270254284143448 31.6484489440918 3.16824392688673 0 8 1
0.273187041282654 32.6248092651367 9.30299139648163 30.8760330578512 9 1
0.27472311258316 31.9426517486572 3.60353241635277 0 7 1
0.276929646730423 32.5459365844727 4.21832027266363 39.8333333333333 1 1
0.279319494962692 32.5660514831543 15.9415372213214 46.6818181818182 2 1
0.285392194986343 32.6176643371582 7.70828677136891 37.9338842975207 3 1
0.285813391208649 32.5787391662598 6.3262067147972 47.8333333333333 6 1
0.285991013050079 32.538703918457 8.06953512989177 42.6446280991736 1 1
0.286152809858322 32.6383666992188 4.63381441775064 28.9090909090909 1 1
0.288416594266891 32.5790481567383 5.19393255998466 50.1833333333333 1 1
0.289080739021301 32.5606498718262 4.04424033592456 49.5206611570248 1 1
0.289272874593735 32.6159744262695 7.65561674942423 41.5206611570248 6 1
0.289791643619537 32.5353813171387 15.0346453841415 42.5206611570248 1 1
0.289859712123871 32.553035736084 25.5437830998565 47.5289256198347 3 1
0.290199130773544 32.5759086608887 12.6878229312031 51.9421487603306 1 1
0.295154541730881 32.5853996276855 11.5613584072631 53.9272727272727 4 1
0.297392398118973 32.5121841430664 8.62446183279799 35.3863636363636 1 1
0.301654934883118 32.6005477905273 10.7172448955582 51.1487603305785 5 1
0.303095519542694 32.5733451843262 11.5240821301301 54.7520661157025 2 1
0.303221106529236 32.6197471618652 6.50978575844521 42.2954545454545 7 1
0.30460998415947 32.543773651123 3.49478648784136 49.2818181818182 5 1
0.305940717458725 32.5291442871094 6.84332486690576 44.0075757575758 6 1
0.30630150437355 32.5940170288086 10.3116852818421 55.9173553719008 1 1
0.312796533107758 32.6114730834961 6.08571521646479 50.3583333333333 5 1
0.313044756650925 32.5691452026367 5.71361467008547 57.5727272727273 6 1
0.31351912021637 33.8706359863281 1.77712560189077 0 9 1
0.316349565982819 33.1603584289551 8.26420574117085 0 6 1
0.317143380641937 32.5373229980469 2.6590226827431 48.3030303030303 2 1
0.317999452352524 32.5423927307129 9.81041384242507 50.4876033057851 1 1
0.32007160782814 32.555046081543 4.53274145802129 54.925 1 1
0.321927607059479 32.6380882263184 5.56138452005324 42.3787878787879 2 1
0.322076350450516 32.5258026123047 5.12629413199597 43.8760330578512 1 1
0.325885891914368 32.5444068908691 4.07101648778501 51.9469696969697 1 1
0.326053887605667 32.5104064941406 6.40881724845461 35.3057851239669 6 1
0.326278805732727 32.5814552307129 5.69915519858436 59.7272727272727 1 1
0.326390743255615 32.5551452636719 7.35595498067258 54.6439393939394 1 1
0.327177673578262 32.5470695495605 4.17810456498879 51.9469696969697 1 1
0.32752513885498 32.9794807434082 3.08774786649902 0.78030303030303 1 1
0.32818478345871 32.6340675354004 3.71391023695108 44.8760330578512 5 1
0.329069077968597 32.6401329040527 12.2042482923331 42.0272727272727 1 1
0.329365700483322 32.564769744873 11.6190929792798 59.0727272727273 1 1
0.329715937376022 32.577938079834 16.7626682944093 59.7416666666667 1 1
0.330750405788422 32.5421409606934 12.8109215829866 51.0330578512397 5 1
0.332452565431595 32.5423698425293 8.7297152110108 51.0330578512397 3 1
0.33318766951561 32.5706558227539 17.0492093441521 58.4924242424242 4 1
0.335266023874283 31.6469745635986 2.82626854678629 0 1 1
0.336948543787003 32.5895614624023 3.97810852105956 59.9818181818182 1 1
0.33720475435257 32.6085891723633 6.923274661963 56.9454545454545 3 1
0.337927013635635 32.5367279052734 11.6958414575955 48.6416666666667 1 1
0.338240087032318 32.6403274536133 6.06326155654793 43.7727272727273 1 1
0.339910417795181 32.5585670471191 4.1066854354154 55.8842975206612 1 1
0.343906313180923 32.5416831970215 4.74269390046482 50.1900826446281 1 1
0.34478223323822 32.587532043457 9.92361232211822 58.9318181818182 6 1
0.345752984285355 32.5462989807129 7.24761353359179 50.5583333333333 5 1
0.345997929573059 32.5832252502441 8.45534297471239 59.6727272727273 4 1
0.346186548471451 32.2513008117676 2.16774093846275 0 1 1
0.347104102373123 32.5375289916992 6.967267214167 46.0606060606061 1 1
0.34771341085434 32.6829795837402 7.82355483686395 24.900826446281 6 1
0.34773924946785 32.572135925293 6.82943714485209 56.25 1 1
0.349634975194931 32.5372314453125 5.48538431051261 46.0606060606061 6 1
0.350127428770065 32.6699867248535 7.40917942483305 30.6060606060606 8 1
0.350512117147446 32.6247978210449 4.18858804195014 50.4297520661157 1 1
0.351066559553146 32.667366027832 11.4046447843835 32.1652892561983 1 1
0.351295322179794 32.6307220458984 0.896465212430042 48.2272727272727 1 1
0.354955315589905 32.9335060119629 28.8929984689159 3.97272727272727 8 1
0.355950325727463 32.6122016906738 9.89101339391019 51.9924242424242 1 1
0.356245428323746 34.0076866149902 3.14551231101732 0 1 1
0.356767296791077 32.5571060180664 6.96183377215438 51.7190082644628 5 1
0.356909781694412 32.5883522033691 10.2626612006844 55.3409090909091 4 1
0.35821470618248 30.0851936340332 2.23300204271815 0 9 1
0.358734905719757 30.0881900787354 3.62586190044682 0 1 1
0.359630525112152 33.1372489929199 1.68657357454307 0.575757575757576 1 1
0.362534463405609 32.5747261047363 9.13708718428195 54.4909090909091 1 1
0.36514076590538 32.5970153808594 16.5373482406733 51.9318181818182 6 1
0.365630447864532 32.555477142334 4.99240014850328 46.7121212121212 1 1
0.366757988929749 32.5923805236816 4.48865956381648 52.504132231405 1 1
0.367720067501068 32.6239585876465 13.2927049580339 46.6363636363636 4 1
0.368404358625412 32.5902557373047 11.3483389815634 52.504132231405 7 1
0.369690954685211 33.1874313354492 2.25628599573923 1.32575757575758 11 1
0.369839280843735 32.5665283203125 9.17681454149601 50.6694214876033 1 1
0.369963735342026 32.5560455322266 4.23383413720507 45.75 1 1
0.371428996324539 32.5650596618652 11.7558157115634 49.7454545454545 5 1
0.372188210487366 32.5684623718262 8.10461985168077 47.1742424242424 1 1
0.372613370418549 32.7563743591309 2.96184530851087 12.1515151515152 1 1
0.375993281602859 32.5358734130859 11.9601238806155 38.2045454545455 5 1
0.376263439655304 33.1910133361816 2.74825628454367 2.19834710743802 10 1
0.378049045801163 32.5941276550293 9.45439250259949 48.3333333333333 3 1
0.378245055675507 33.5693740844727 3.13661809836984 0 1 1
0.380855351686478 32.5164604187012 2.92824452980483 28.0578512396694 1 1
0.389015406370163 34.0578117370605 1.78906765064354 0 10 1
0.389080584049225 30.4866619110107 1.83920117348603 0 8 1
0.389507055282593 32.8391036987305 5.57778499571896 4.46969696969697 1 1
0.389594316482544 32.5794258117676 3.55568348331103 40.1515151515151 1 1
0.390592843294144 32.5215911865234 5.89302324712802 27.0757575757576 1 1
0.390713512897491 32.0738220214844 5.88235557608572 3.43801652892562 7 1
0.391492933034897 32.9793014526367 2.49587301168482 2.28030303030303 1 1
0.401924014091492 32.1020774841309 2.02645297949732 1.10606060606061 1 1
0.402623325586319 32.0810546875 3.70755480910478 3.15151515151515 8 1
0.403172373771667 33.5244331359863 6.92857134380628 0 1 1
0.410726010799408 32.488712310791 9.57235196635049 13.2424242424242 1 1
0.411417484283447 33.1413688659668 4.34645221999973 5.43801652892562 7 1
0.411849081516266 32.6887550354004 6.7804871742616 15.2833333333333 6 1
0.413774818181992 31.2379608154297 1.85269786193562 0.303030303030303 1 1
0.417212635278702 33.2152442932129 3.3545487421275 9.12121212121212 1 1
0.419650048017502 31.0364627838135 2.45895092442002 0 6 1
0.422720521688461 33.2024993896484 10.584184886189 11.1515151515152 5 1
0.423023223876953 33.1447410583496 3.88954895152216 7.59848484848485 1 1
0.423703491687775 33.6121711730957 1.38077947613808 0 4 1
0.426389187574387 31.8379459381104 1.65954297509001 0 1 1
0.431405365467072 33.8126411437988 1.40333354839552 0 10 1
0.432436555624008 33.2406768798828 4.05847502570668 8.65909090909091 4 1
0.435742348432541 32.8037338256836 3.41829065355127 2.81060606060606 8 1
0.446488440036774 31.8257064819336 1.23056121842518 0 1 1
0.447067439556122 30.1652870178223 2.13194266533438 0 5 1
0.457418084144592 33.6858711242676 1.38444439226084 0 1 1
0.459744095802307 31.5957298278809 2.92371642531473 0 1 1
0.463651865720749 32.7899627685547 4.39935566127502 1.59848484848485 1 1
0.46774822473526 34.0916976928711 3.61511685214744 3.23076923076923 3 1
0.471293449401855 32.8645896911621 5.98707463403293 0 1 1
0.480199247598648 31.7791748046875 0.942664571090475 0 1 1
0.480719834566116 31.6931667327881 5.7086081332774 0 1 1
0.482223629951477 32.567211151123 33.3347193296576 6.74125874125874 1 1
0.485487937927246 33.2385559082031 10.5527433963926 10.5757575757576 8 1
0.487563967704773 31.8009243011475 3.2001643773783 0 8 1
0.490654230117798 34.0917701721191 2.02749181640293 3.07692307692308 8 1
0.502339541912079 32.12890625 6.32987871038797 0 1 1
0.505781412124634 32.329402923584 4.88605923805865 0 1 1
0.508613526821136 33.1530990600586 1.8873354407858 5.63636363636364 1 1
0.513224303722382 33.4177093505859 3.09460415381071 1.89230769230769 7 1
0.515556812286377 33.4361724853516 7.80844757682045 1.40151515151515 1 1
0.524179399013519 31.3594627380371 3.04045934226182 2.03496503496504 1 1
0.537967622280121 31.368236541748 3.9529091472796 2.90769230769231 8 1
0.540446817874908 33.7905082702637 4.3790064659623 0.468531468531469 1 1
0.541162073612213 33.8659553527832 2.77326764457696 0 1 1
0.543038308620453 30.5602741241455 1.57888544969864 0 1 1
0.543995559215546 32.1898193359375 2.67949637436285 0 5 1
0.545563697814941 33.0937652587891 2.9119366013334 1.27692307692308 8 1
0.547453582286835 33.1652755737305 2.26002335375174 1.81118881118881 1 1
0.551319479942322 33.125862121582 2.46151097123988 1.58041958041958 8 1
0.551625669002533 33.618896484375 1.65572691716285 0 9 1
0.552687466144562 31.3820266723633 13.3937432436211 3.02797202797203 6 1
0.562989771366119 33.4349784851074 2.11114376489593 1.03846153846154 1 1
0.572827994823456 33.4740257263184 3.40519703724517 1.47552447552448 8 1
0.57459944486618 33.4334487915039 4.81180965944127 1.52447552447552 1 1
0.575504064559937 31.8198223114014 11.2024913082445 0 1 1
0.576142966747284 33.4181022644043 2.86276613163471 1.24475524475524 1 1
0.578551709651947 30.1612014770508 2.35496093852497 0 8 1
0.584685146808624 32.5620079040527 3.93970098527941 1.3986013986014 1 1
0.586552023887634 32.5252227783203 5.35388292154454 1.3986013986014 1 1
0.586751282215118 31.7181549072266 3.8940483790011 0 8 1
0.589527010917664 32.6231079101562 4.45832563243853 0.041958041958042 9 1
0.591023623943329 30.4715900421143 3.57719509676964 0 5 1
0.597221910953522 30.0092067718506 3.85571958323873 0 1 1
0.599728763103485 30.6424827575684 12.0541879721891 0 4 1
0.602689206600189 33.7079124450684 12.115452576538 0.678321678321678 1 1
0.604715883731842 33.4813499450684 6.52381429676131 3.08461538461538 1 1
0.610065340995789 30.1967735290527 4.41471225240887 0.0909090909090909 1 1
0.615904808044434 33.4700546264648 4.23175433807753 2.6038961038961 4 1
0.619389116764069 32.8121566772461 3.77643513026237 0 7 1
0.623697280883789 33.4741477966309 8.93148868846352 2.8041958041958 10 1
0.624699711799622 32.5529403686523 12.2382382400717 0.923076923076923 1 1
0.625139534473419 32.9195861816406 2.90608972084854 0 9 1
0.625762522220612 33.2887725830078 2.52946048748501 0 9 1
0.626914322376251 30.2771186828613 2.54966391168078 1.53146853146853 8 1
0.627311944961548 32.0867080688477 13.5480848560583 0 1 1
0.629517555236816 33.5412788391113 2.02608789738302 0.453846153846154 1 1
0.63070547580719 31.7877235412598 4.03909310842389 0.155844155844156 9 1
0.640629768371582 32.9984588623047 2.19781203905595 0 1 1
0.64079874753952 30.3012828826904 4.41040373020318 2.02097902097902 7 1
0.64454174041748 32.2456817626953 2.58201538812909 0 1 1
0.64493328332901 33.7126388549805 1.17543464567777 0 1 1
0.649369120597839 34.1515159606934 1.60169127452952 1.8041958041958 1 1
0.651609599590302 30.6466178894043 3.9259700249831 0 1 1
0.652989745140076 30.2333354949951 6.46822688459213 1.81818181818182 1 1
0.653539955615997 30.275634765625 5.33905435344276 2.31538461538462 1 1
0.657477378845215 34.1587715148926 1.48387275565634 2 10 1
0.660239696502686 33.2418060302734 1.54622240778167 0 1 1
0.661986351013184 34.140625 1.9106093074993 2.23846153846154 1 1
0.662385106086731 32.7091407775879 3.81907592717083 0 8 1
0.671626806259155 31.2620639801025 3.42940946725963 0 1 1
0.674982845783234 33.5198974609375 1.78812467140757 0.461038961038961 6 1
0.684333980083466 30.0505027770996 5.0354823568841 0 9 1
0.684433221817017 32.3014259338379 3.14303556183801 0 5 1
0.684824407100677 32.8292083740234 2.98414587874469 0 6 1
0.686091244220734 31.2665863037109 1.56604381620858 0 1 1
0.688543796539307 30.3381462097168 7.8234636450508 0.551948051948052 1 1
0.696134746074677 34.0029640197754 1.96225478922639 0 8 1
0.696242272853851 34.1093864440918 3.4951007681486 1.34285714285714 7 1
0.702604353427887 34.1930999755859 10.7520593243407 1.90909090909091 1 1
0.711117923259735 34.1736373901367 1.83162633211866 1.68831168831169 4 1
0.711598098278046 33.6848335266113 1.76989694660306 0 7 1
0.71214485168457 32.5294303894043 4.72207158513756 0.578571428571429 7 1
0.721441149711609 33.069709777832 7594.1173681511 0 1 1
0.726580560207367 32.9185066223145 4.30601393815172 0.396103896103896 8 1
0.728757619857788 30.6465892791748 2.90662529564114 0 8 1
0.732910215854645 32.9587593078613 4.5133486213168 0.296969696969697 7 1
0.733247816562653 33.5968589782715 1.52919024087678 0 1 1
0.736392080783844 30.2365856170654 3.45685249615164 0.038961038961039 1 1
0.739024102687836 32.9351539611816 5.69630255179216 0.36969696969697 1 1
0.751306176185608 31.7029800415039 2.65868641047224 0 1 1
0.75813615322113 33.419563293457 1.39512623207859 0 1 1
0.767357647418976 32.5258140563965 1.35437057598567 0.418181818181818 1 1
0.773993253707886 33.0747528076172 2.38255199832243 0 9 1
0.775407314300537 33.3474769592285 4.35962011765736 0 12 1
0.785026848316193 33.3249053955078 2.07375992314262 0 1 1
0.785143792629242 30.2475070953369 2.84537274529359 0 7 1
0.786843597888947 33.5675315856934 3.31908807549635 0 1 1
0.794874548912048 32.4711418151855 3.35085045558671 0.136363636363636 1 1
0.802708446979523 34.3096466064453 1.23357235309144 0 7 1
0.804886937141418 34.3069801330566 6.23385739140189 0 1 1
0.808688759803772 34.3362693786621 1.48556250315465 0 10 1
0.811501383781433 32.5159187316895 4.84131043730401 0.472727272727273 8 1
0.818856716156006 33.2036972045898 2.11516368263961 0 1 1
0.819429337978363 34.0940742492676 2.36112004617999 0 9 1
0.822011709213257 30.7921314239502 3.66928528900491 0 10 1
0.823249995708466 34.2178001403809 4.27462887550363 0 1 1
0.825316965579987 34.2723846435547 2.14975169045454 0 12 1
0.82723480463028 32.8440856933594 4.2443133372953 0 9 1
0.827926635742188 31.8434658050537 2.13238634085899 0 9 1
0.828696727752686 33.2164840698242 2.78736675688891 0 1 1
0.857629358768463 34.3664779663086 2.34241296028585 0 8 1
0.869543254375458 34.3812675476074 2.08142979123998 0 8 1
0.883820950984955 34.3841171264648 1.8664992266148 0 9 1
0.887235939502716 30.6932125091553 2.2709317590361 0 7 1
0.887243986129761 31.7009468078613 1.04482876267635 0 1 1
0.90053391456604 33.1015129089355 2.63195554809048 0.0962566844919786 7 1
0.914398610591888 30.7580909729004 1.67860292990919 0 1 1
0.914466857910156 31.0712184906006 2.92796513926377 0 8 1
0.923509061336517 31.5785617828369 3.38503407699177 0 7 1
0.924405336380005 33.1305084228516 2.90551978747828 0.308080808080808 7 1
0.940079212188721 30.811918258667 6.7717887268617 0 3 1
0.961448907852173 33.5919456481934 2.23445967271239 0 8 1
1.00910222530365 30.5577793121338 2.63231311231999 0 5 1
1.01349663734436 34.3168792724609 3.33019049179895 0 1 1
1.01656532287598 33.3279800415039 2.49922684201099 0 8 1
1.01852333545685 34.0729484558105 1.42463403529249 0.0303030303030303 8 1
1.02071845531464 31.1242160797119 3.35150303101054 0 8 1
1.02946770191193 34.2461814880371 1.45425059369746 0.647619047619048 12 1
1.03577780723572 33.3878631591797 2.12843626993062 0 9 1
1.05075490474701 33.4236488342285 1.43663401400207 0 1 1
1.05097627639771 32.4674682617188 3.74976855026546 0 1 1
1.05403518676758 34.3706207275391 2.25191288101506 0 8 1
1.05894637107849 33.1644973754883 1.02097480268098 0 1 1
1.05927336215973 34.1466407775879 5.10696083788358 2.28512396694215 1 1
1.06010282039642 33.0102233886719 2.24579063185509 0 12 1
1.07075548171997 34.1721992492676 14.9155049923138 2.74545454545455 4 1
1.07345378398895 34.1650390625 4.9170524897879 2.49802371541502 4 1
1.08883786201477 33.4021606445312 1.73923189494871 0 8 1
1.11415433883667 33.2152366638184 1.92155586727186 0 1 1
1.1177716255188 33.8638305664062 3.77054328113443 0 1 1
1.12054681777954 34.0546684265137 1.2092952369242 0.245833333333333 8 1
1.13588058948517 32.9908790588379 0.970708474135029 0 1 1
1.14941644668579 33.9205665588379 1.76846567256934 0 8 1
1.15165543556213 34.261589050293 2.10975523802029 0.272727272727273 9 1
1.15960025787354 32.0026092529297 2.50580976283049 0 5 1
1.1838995218277 33.7195930480957 4.35757793466078 0 4 1
1.19971585273743 34.1584243774414 2.32951920324908 0 9 1
1.20923256874084 33.047924041748 2.04242414717032 0 10 1
1.2184237241745 34.2704315185547 1.43376536830092 0 8 1
1.23299014568329 33.331226348877 1.67951518651705 0 10 1
1.23367488384247 30.961950302124 1.07886794690969 0 1 1
1.2457377910614 34.2635726928711 4.25592740757113 0 7 1
1.25608265399933 30.8103256225586 1.66028056480649 0 9 1
1.26079976558685 33.7970542907715 1.81306172211723 0 10 1
1.27609848976135 34.3719062805176 1.94023246816005 0 8 1
1.31225717067719 33.8341369628906 1.36282095174193 0 1 1
1.31359672546387 33.7401695251465 2.40284746380192 0 9 1
1.33163118362427 34.6608619689941 2.60616110682577 0 7 1
1.36187076568604 31.4513874053955 2.25411121291323 0 7 1
1.37214016914368 33.9079666137695 2.60633939725029 0 14 1
1.3747730255127 34.3019981384277 1.54131584349176 0 10 1
1.38218474388123 34.4044532775879 1.96142843967522 0 8 1
1.39986944198608 32.2564964294434 4.26093239256093 0 1 1
1.42019391059875 34.3404159545898 6.4182257482935 0 1 1
1.42373299598694 31.2255592346191 1.70808614439402 0.438356164383562 1 1
1.43425595760345 33.849781036377 2.31644034772398 0 1 1
1.44195747375488 31.155403137207 2.46053291458578 0.380952380952381 7 1
1.4455726146698 33.4816360473633 1.7001444276767 0 1 1
1.44564294815063 31.3347625732422 3.45728346307182 0.404597701149425 7 1
1.46846723556519 34.0943183898926 3.04118313054146 0 1 1
1.47465217113495 31.3388938903809 6.51879097210111 0.231331168831169 11 1
1.47599637508392 33.9171676635742 9.11248607439502 0 7 1
1.49167764186859 33.9666748046875 2.75976810761313 0 1 1
1.50145709514618 33.4706115722656 8.21085071796934 0 1 1
1.50963222980499 33.3904228210449 3.85265960003233 0 1 1
1.5148845911026 32.1014823913574 8.85924977715675 0 1 1
1.52577114105225 33.5503845214844 2.72257674867441 0 5 1
1.5315842628479 34.0501136779785 2.22512429741652 0 13 1
1.55056166648865 34.0585899353027 4.65759954111192 0 1 1
1.56147372722626 33.3062973022461 2.59464290780736 0.158728239845261 10 1
