"lat" "lon" "nl" "sample" "hhid" "cons" "rururb" "weight" "room" "metal"
-1.33945226163 31.787720184 1.56866537717602 1 "3027-001" 3.74897124832615 "RURAL" 3450.76538085938 2 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3028-001" 5.33088785501954 "RURAL" 3543.62719726562 3 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3028-002" 10.7574141958208 "RURAL" 1736.16552734375 2 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3029-001" 3.88733587415297 "RURAL" 3520.99194335938 7 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3029-002" 2.65436716261644 "RURAL" 1787.39916992188 2 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3038-001" 7.40715860162061 "URBAN" 2011.1826171875 2 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3039-001" 5.06387924898041 "RURAL" 3543.62719726562 3 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3031-001" 1.78950799053029 "RURAL" 1710.93383789062 2 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3031-003" 1.92450608986945 "RURAL" 862.537841796875 1 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3031-009" 4.54352959281491 "RURAL" 893.699584960938 3 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3032-001" 1.89278027048372 "RURAL" 3649.67211914062 1 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3033-001" 12.4226643444871 "RURAL" 1824.83605957031 6 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3036-001" 5.26941004840174 "RURAL" 3574.79833984375 4 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3035-001" 6.28738404108893 "RURAL" 1691.23034667969 6 TRUE
-1.33945226163 31.787720184 1.56866537717602 1 "3037-001" 1.48083298667867 "RURAL" 3428.5859375 4 TRUE
-1.37003170961 31.5240175454 0 1 "2929-002" 2.6189649901231 "RURAL" 1983.0498046875 2 FALSE
-1.3777819194 31.8040239821 0.576298701298701 1 "3035-008" 4.0521227138936 "RURAL" 860.966369628906 5 TRUE
-1.38317016909 30.9581325381 0.124401913875598 1 "2893-001" 6.76115263572919 "RURAL" 1927.75927734375 3 TRUE
-1.41680928062 31.5335573854 0 1 "2929-001" 4.20205512401493 "RURAL" 1999.44104003906 3 TRUE
-1.42562577717 31.1125920888 0.117936117936118 1 "2880-001" 5.44899827881925 "RURAL" 1623.498046875 3 TRUE
-1.43375166981 31.126782442 0.110471806674338 1 "2879-006" 3.7974996374104 "RURAL" 1665.09765625 4 TRUE
-1.47761672789 34.4908220193 1.2217868338558 1 "3222-006" 3.44905886124976 "RURAL" 3371.28491210938 1 FALSE
-1.48062793387 31.7410122983 0 1 "2942-005" 5.57180080274405 "RURAL" 1807.65966796875 1 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2879-001" 1.55994283896878 "RURAL" 3273.47265625 5 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2879-003" 3.12734411656878 "RURAL" 3246.99609375 2 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2883-001" 2.257776553108 "RURAL" 3267.86962890625 3 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2884-001" 1.32743733148499 "RURAL" 1607.55297851562 4 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2881-001" 1.34860186783016 "RURAL" 3246.99609375 3 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2882-001" 2.3241086995213 "RURAL" 3273.47265625 3 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2885-002" 3.41044512436452 "RURAL" 3246.99609375 6 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2885-005" 2.69973715318422 "RURAL" 1665.09765625 2 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2886-001" 3.52213643875935 "RURAL" 3351.60375976562 6 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2885-001" 1.41935161992743 "RURAL" 1607.55297851562 4 TRUE
-1.49855360207 31.0767292903 0.0671140939597315 1 "2887-001" 0.946833129431193 "RURAL" 3321.625 2 TRUE
-1.50249104633 30.8470602162 0.157077100115075 1 "1017-001" 1.13940232743087 "RURAL" 362.978179931641 2 TRUE
-1.51117195632 33.7714072853 0.866901054746359 1 "3281-001" 1.86948776062218 "URBAN" 2987.90454101562 4 TRUE
-1.51117195632 33.7714072853 0.866901054746359 1 "3286-001" 9.167521326949 "URBAN" 1514.70617675781 5 TRUE
-1.51117195632 33.7714072853 0.866901054746359 1 "3282-001" 9.3059362255039 "URBAN" 3045.43237304688 3 TRUE
-1.51117195632 33.7714072853 0.866901054746359 1 "3284-001" 5.55202029118795 "URBAN" 3160.69409179688 8 TRUE
-1.51117195632 33.7714072853 0.866901054746359 1 "3285-001" 6.81933434210819 "URBAN" 3176.05541992188 1 TRUE
-1.51117195632 33.7714072853 0.866901054746359 1 "3287-001" 7.0539172006395 "URBAN" 3192.85083007812 4 TRUE
-1.52730164749 33.7956155991 0.514296187683284 1 "2922-008" 8.65541921840578 "URBAN" 543.467956542969 3 TRUE
-1.53069220975 33.7886601128 0.387293004393376 1 "0415-001" 1.70695712614155 "URBAN" 2108.79467773438 3 TRUE
-1.53178609267 33.8523888246 0.377470355731225 1 "3188-104" 1.52917376951978 "URBAN" 558.594177246094 1 TRUE
-1.54064881005 31.5698553972 0.113001523616049 1 "3255-003" 6.1110054724893 "RURAL" 1235.671875 2 TRUE
-1.54232103198 31.899933082 0.0971455984648597 0 "3094-002" 9.97974468703438 "URBAN" 2291.54223632812 2 TRUE
-1.56408604846 34.0737642344 0.306192735070505 1 "3240-001" 2.53850029041008 "RURAL" 6130.7314453125 2 TRUE
-1.56408604846 34.0737642344 0.306192735070505 1 "3241-001" 1.73072072395055 "RURAL" 1569.61071777344 3 TRUE
-1.56408604846 34.0737642344 0.306192735070505 1 "3244-001" 7.77796175267814 "RURAL" 6146.3232421875 2 TRUE
-1.56408604846 34.0737642344 0.306192735070505 1 "3246-001" 2.7360911758044 "RURAL" 6091.57177734375 2 FALSE
-1.56408604846 34.0737642344 0.306192735070505 1 "3242-001" 1.57930635587649 "RURAL" 6130.7314453125 1 FALSE
-1.56408604846 34.0737642344 0.306192735070505 1 "3243-001" 1.08178999877377 "RURAL" 6146.3232421875 2 TRUE
-1.56408604846 34.0737642344 0.306192735070505 1 "3249-001" 2.18623029386168 "RURAL" 5992.767578125 3 TRUE
-1.56408604846 34.0737642344 0.306192735070505 1 "3247-001" 1.34794368240082 "RURAL" 6146.3232421875 2 FALSE
-1.56408604846 34.0737642344 0.306192735070505 1 "3248-001" 1.67923496664157 "RURAL" 6185.8349609375 1 FALSE
-1.56593452236 33.9358850667 0.30230320138577 1 "3101-004" 1.24217757298104 "RURAL" 1349.84155273438 3 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2959-001" 2.34510279567821 "RURAL" 1829.46704101562 3 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2960-001" 3.44341267642985 "RURAL" 3532.48364257812 3 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2961-001" 3.65971000456623 "RURAL" 1850.39916992188 7 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2969-001" 3.21267088482605 "RURAL" 1833.69506835938 5 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2963-001" 8.42463938437611 "RURAL" 959.012451171875 8 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2964-001" 2.3115178002115 "RURAL" 3658.93408203125 6 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2965-001" 4.17852834030751 "RURAL" 3590.4560546875 5 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2966-001" 1.37290682770444 "RURAL" 1766.24182128906 5 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2967-001" 2.70942434679883 "RURAL" 3596.61206054688 5 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2968-001" 2.52338878688939 "URBAN" 2422.50903320312 1 TRUE
-1.57090512273 31.6720428483 0.256739590684545 1 "2970-001" 2.2957526830125 "RURAL" 1850.17651367188 5 TRUE
-1.58592009037 34.0005584054 0.07764885885503 1 "3241-003" 2.70176084653744 "RURAL" 3139.22143554688 1 FALSE
-1.60997125299 31.607012658 0.0429752066115702 1 "3060-011" 7.3657702555582 "RURAL" 855.918518066406 4 TRUE
-1.61407174409 31.7477907027 0.040890836071559 1 "2942-004" 5.02754454965172 "RURAL" 1744.62976074219 3 TRUE
-1.62974822391 31.8856163195 0.0251366120218579 0 "2938-004" 2.698496909837 "RURAL" 907.940368652344 7 TRUE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2937-001" 5.71968375014982 "RURAL" 1799.70483398438 6 TRUE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2945-001" 4.22854759839182 "RURAL" 3541.02807617188 5 FALSE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2938-001" 1.36353300122651 "RURAL" 1799.70483398438 1 FALSE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2947-001" 5.48303426494322 "RURAL" 1864.724609375 5 TRUE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2939-001" 4.84975601926999 "RURAL" 1811.27429199219 5 TRUE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2940-001" 4.7842681929361 "RURAL" 3631.76147460938 3 TRUE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2946-001" 3.51165145646864 "RURAL" 2143.69384765625 4 FALSE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2941-001" 5.78065895538736 "RURAL" 3506.25048828125 5 TRUE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2942-001" 6.53400380725026 "RURAL" 3432.66455078125 4 TRUE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2944-001" 7.04428813293432 "RURAL" 1987.42370605469 2 TRUE
-1.63966858446 31.7208007838 0.00757575757575758 1 "2948-001" 2.18528404329522 "RURAL" 1806.90588378906 5 TRUE
-1.68390845841 31.7152328333 0 1 "2937-004" 5.15175041296206 "RURAL" 1864.724609375 3 FALSE
-1.7047312846 34.216936902 0.0209876543209877 1 "3241-006" 5.3322805979272 "RURAL" 1660.38073730469 2 FALSE
-1.70558267131 34.2915190087 0 1 "3273-002" 1.8405388500485 "RURAL" 5595.4013671875 2 FALSE
-1.70650683046 34.2598241074 0 1 "3231-001" 1.45555769962793 "RURAL" 5969.23388671875 1 FALSE
-1.70650683046 34.2598241074 0 1 "3232-001" 3.33130787448468 "RURAL" 5696.611328125 2 FALSE
-1.70650683046 34.2598241074 0 1 "3233-001" 2.20480634066444 "RURAL" 5686.232421875 2 FALSE
-1.70650683046 34.2598241074 0 1 "3234-001" 4.43964078493497 "RURAL" 5902.41796875 3 TRUE
-1.70650683046 34.2598241074 0 1 "3235-001" 3.15319476395186 "URBAN" 2778.46948242188 2 TRUE
-1.70650683046 34.2598241074 0 1 "3236-002" 2.5344447395733 "RURAL" 1436.95324707031 2 TRUE
-1.70650683046 34.2598241074 0 1 "3237-001" 1.25034699961868 "RURAL" 5696.611328125 2 FALSE
-1.70650683046 34.2598241074 0 1 "3238-001" 2.33149465016929 "RURAL" 2873.90649414062 1 FALSE
-1.70650683046 34.2598241074 0 1 "3239-001" 1.81802857210822 "RURAL" 5969.23388671875 1 FALSE
-1.7419951131 33.3734456476 0 0 "3188-102" 9.82636531147203 "RURAL" 1956.40942382812 1 TRUE
-1.7744143782 30.9106282778 0 1 "2895-004" 3.59036380196671 "RURAL" 1871.74633789062 3 TRUE
-1.81423214568 30.9435364572 0 1 "2889-001" 1.51365815921236 "RURAL" 3614.86572265625 5 TRUE
-1.81423214568 30.9435364572 0 1 "2889-003" 2.41290027722834 "RURAL" 1888.2109375 3 TRUE
-1.81423214568 30.9435364572 0 1 "2890-001" 3.91401350813672 "RURAL" 1786.61804199219 5 TRUE
-1.81423214568 30.9435364572 0 1 "2891-001" 2.17735880599406 "RURAL" 3795.34887695312 3 TRUE
-1.81423214568 30.9435364572 0 1 "2892-001" 3.24385268111041 "RURAL" 3564.96435546875 5 FALSE
-1.81423214568 30.9435364572 0 1 "2894-001" 1.94235997615846 "RURAL" 1822.37243652344 8 TRUE
-1.81423214568 30.9435364572 0 1 "2895-001" 3.75748104860732 "RURAL" 3573.23608398438 5 TRUE
-1.81423214568 30.9435364572 0 1 "2895-003" 2.02680427954729 "RURAL" 1850.57263183594 3 FALSE
-1.81423214568 30.9435364572 0 1 "2895-005" 3.6767592457262 "RURAL" 1871.74633789062 4 TRUE
-1.81423214568 30.9435364572 0 1 "2896-001" 3.17379422081389 "RURAL" 3719.5810546875 5 TRUE
-1.81423214568 30.9435364572 0 1 "2897-001" 0.792303850782701 "RURAL" 1881.01391601562 1 FALSE
-1.82922025558 31.6930990384 0.619047619047619 1 "0888-007" 6.15434194560114 "RURAL" 1035.345703125 1 TRUE
-1.84603887725 32.8513740003 0 0 "3195-003" 2.19374152883381 "RURAL" 2685.38403320312 4 TRUE
-1.86793575787 34.0079095325 0 1 "3277-005" 1.43729209466879 "RURAL" 1120.81860351562 3 TRUE
-1.8960594557 32.843595828 0 0 "2554-004" 6.62917879689554 "RURAL" 3061.3818359375 3 TRUE
-1.89927282424 33.4015531872 0 1 "3250-001" 1.49740741285549 "RURAL" 5398.31787109375 2 FALSE
-1.89927282424 33.4015531872 0 1 "3251-001" 3.08293793481363 "RURAL" 2499.576171875 2 TRUE
-1.89927282424 33.4015531872 0 1 "3252-001" 5.6020349416013 "RURAL" 5655.53564453125 2 FALSE
-1.89927282424 33.4015531872 0 1 "3253-001" 0.87698632043821 "RURAL" 4697.06591796875 2 FALSE
-1.89927282424 33.4015531872 0 1 "3254-001" 0.827242674469777 "RURAL" 5541.74853515625 2 FALSE
-1.89927282424 33.4015531872 0 1 "3255-001" 1.22801950472129 "RURAL" 1374.07958984375 3 TRUE
-1.89927282424 33.4015531872 0 1 "3259-002" 1.81110460751222 "RURAL" 2725.931640625 3 TRUE
-1.89927282424 33.4015531872 0 1 "3256-001" 1.08919796362212 "RURAL" 2795.77905273438 2 TRUE
-1.89927282424 33.4015531872 0 1 "3257-001" 2.89638920215555 "RURAL" 5655.53564453125 2 TRUE
-1.89927282424 33.4015531872 0 1 "3258-001" 1.26871838264525 "RURAL" 5541.74853515625 3 TRUE
-1.89927282424 33.4015531872 0 1 "3261-001" 1.71592064208018 "RURAL" 1281.81188964844 2 TRUE
-1.89927282424 33.4015531872 0 1 "3259-005" 2.75429267702867 "RURAL" 2770.87426757812 4 TRUE
-1.89927282424 33.4015531872 0 1 "3260-001" 3.63542069643046 "URBAN" 1430.12097167969 2 TRUE
-1.89927282424 33.4015531872 0 1 "3261-002" 1.40276905218542 "RURAL" 1296.47802734375 1 FALSE
-1.93224762008 33.8545993835 0 1 "3271-001" 1.71963109190965 "RURAL" 2623.07421875 2 FALSE
-1.93224762008 33.8545993835 0 1 "3271-008" 1.84661055042963 "RURAL" 2623.07421875 1 FALSE
-1.93224762008 33.8545993835 0 1 "3272-001" 2.49055254148149 "RURAL" 2601.8583984375 2 TRUE
-1.93224762008 33.8545993835 0 1 "3275-001" 2.08451405415862 "RURAL" 2639.93676757812 1 TRUE
-1.93224762008 33.8545993835 0 1 "3275-003" 1.83111834873832 "RURAL" 2716.41040039062 1 FALSE
-1.93224762008 33.8545993835 0 1 "3277-001" 1.5852451861479 "RURAL" 2241.63720703125 3 TRUE
-1.93224762008 33.8545993835 0 1 "3274-001" 0.717433717389793 "RURAL" 2644.75537109375 3 TRUE
-1.93224762008 33.8545993835 0 1 "3280-001" 1.79170209006647 "RURAL" 5337.0537109375 2 FALSE
-1.93224762008 33.8545993835 0 1 "3278-001" 1.84816925631166 "RURAL" 5480.6103515625 1 FALSE
-1.93224762008 33.8545993835 0 1 "3277-004" 2.34348936095545 "RURAL" 2221.66870117188 2 FALSE
-1.93224762008 33.8545993835 0 1 "3279-001" 1.38412156393952 "RURAL" 5289.5107421875 1 FALSE
-1.93397340031 34.0939580245 0 1 "3055-001" 5.94615603511911 "RURAL" 3251.90356445312 1 TRUE
-1.93510931129 32.9371901728 0 1 "3043-004" 2.88512192021949 "RURAL" 2731.99096679688 5 TRUE
-1.94853940442 33.8179536115 0.0815047021943574 1 "3066-103" 4.63509939374877 "RURAL" 1455.60229492188 2 TRUE
-1.9812051322 34.449546849 0 1 "3269-001" 2.39674298749946 "RURAL" 3074.24877929688 2 FALSE
-1.98265831786 32.988026877 0 1 "3196-004" 1.89757125470646 "RURAL" 1451.42163085938 2 TRUE
-10.0162589958 39.7073935083 2.34265734265734 1 "1371-001" 7.61773737504436 "URBAN" 511.963958740234 1 TRUE
-10.0181065078 39.7113968007 2.34265734265734 1 "1492-001" 6.53500868807828 "URBAN" 1086.61254882812 1 TRUE
-10.0185711242 39.7034734606 2.34265734265734 1 "1729-001" 3.47555973508997 "RURAL" 1570.13256835938 3 TRUE
-10.025120951 38.8901646492 0.657342657342657 1 "1463-001" 2.01296682123861 "RURAL" 1802.24963378906 5 TRUE
-10.025120951 38.8901646492 0.657342657342657 1 "1467-001" 3.54544643471412 "RURAL" 1660.33776855469 5 TRUE
-10.025120951 38.8901646492 0.657342657342657 1 "1464-001" 7.75175946549896 "RURAL" 906.917785644531 2 TRUE
-10.025120951 38.8901646492 0.657342657342657 1 "1465-001" 1.8786028498128 "RURAL" 1483.09301757812 3 FALSE
-10.025120951 38.8901646492 0.657342657342657 1 "1466-001" 7.31229212707432 "RURAL" 906.917785644531 2 FALSE
-10.025120951 38.8901646492 0.657342657342657 1 "1470-001" 1.1130742664856 "RURAL" 1802.24963378906 3 FALSE
-10.025120951 38.8901646492 0.657342657342657 1 "1471-001" 3.72782339506126 "RURAL" 920.364807128906 4 TRUE
-10.025120951 38.8901646492 0.657342657342657 1 "1472-001" 2.70537353457694 "RURAL" 947.66748046875 3 FALSE
-10.025120951 38.8901646492 0.657342657342657 1 "1473-001" 1.31872080227297 "RURAL" 1877.14221191406 2 FALSE
-10.025120951 38.8901646492 0.657342657342657 1 "1474-001" 0.536111217701372 "RURAL" 1840.72961425781 2 FALSE
-10.049443131 39.7026388808 0.601398601398601 1 "1486-001" 1.90571383049822 "RURAL" 1682.80114746094 2 FALSE
-10.049443131 39.7026388808 0.601398601398601 1 "1487-001" 8.08553300134499 "RURAL" 861.673034667969 4 FALSE
-10.049443131 39.7026388808 0.601398601398601 1 "1487-002" 1.47149940711472 "RURAL" 438.624237060547 4 FALSE
-10.049443131 39.7026388808 0.601398601398601 1 "1495-001" 1.85348634578014 "RURAL" 1682.80114746094 4 FALSE
