"lat" "lon" "nl" "sample" "hhid" "cons" "rururb" "weight" "room" "roof"
-0.197683021426201 31.8102912902832 0.0413223140495868 1 "105300331202" 1.60592336968568 "Rural" 1091.93933105469 3 TRUE
-0.197683021426201 31.8102912902832 0.0413223140495868 1 "1053003312" 2.76796049358292 "Rural" 2160.7080078125 6 TRUE
-0.197683021426201 31.8102912902832 0.0413223140495868 1 "1053003310" 7.09702722127358 "Rural" 828.53466796875 5 TRUE
-0.197683021426201 31.8102912902832 0.0413223140495868 1 "1053003309" 3.29883451941796 "Rural" 421.504364013672 2 TRUE
-0.197683021426201 31.8102912902832 0.0413223140495868 1 "1053003303" 2.40853479059189 "Rural" 364.338684082031 6 TRUE
-0.197683021426201 31.8102912902832 0.0413223140495868 1 "1053003307" 4.10186143966448 "Rural" 1015.04248046875 6 TRUE
-0.197683021426201 31.8102912902832 0.0413223140495868 1 "1053003305" 2.4124196326762 "Rural" 728.677368164062 3 TRUE
-0.197683021426201 31.8102912902832 0.0413223140495868 1 "1053003304" 1.12062037635607 "Rural" 348.396240234375 6 TRUE
-0.205463990569115 31.5668087005615 0.0495867768595041 1 "1053000801" 5.75755841872956 "Rural" 7844.5947265625 4 TRUE
-0.227396413683891 30.4021682739258 0 1 "4173001705" 1.23702076315647 "Rural" 1663.11486816406 4 TRUE
-0.227396413683891 30.4021682739258 0 1 "4173001704" 1.5097102999384 "Rural" 1310.69738769531 4 TRUE
-0.227396413683891 30.4021682739258 0 1 "4173001703" 3.10505360884337 "Rural" 3651.31274414062 2 TRUE
-0.227396413683891 30.4021682739258 0 1 "4173001702" 1.61304813842472 "Rural" 2883.837890625 3 TRUE
-0.227396413683891 30.4021682739258 0 1 "4173001707" 1.66751373779702 "Rural" 1310.6171875 4 TRUE
-0.227396413683891 30.4021682739258 0 1 "4173001706" 2.17932414854589 "Rural" 1641.25122070312 2 FALSE
-0.227396413683891 30.4021682739258 0 1 "2417300170706" 10.0192880410563 "Rural" 4220.396484375 5 TRUE
-0.227396413683891 30.4021682739258 0 1 "4173001710" 19.3279628744742 "Rural" 843.158874511719 5 TRUE
-0.227396413683891 30.4021682739258 0 1 "417300170903" 4.93528817609482 "Rural" 3687.8310546875 2 TRUE
-0.227396413683891 30.4021682739258 0 1 "4173001709" 3.77851180045199 "Rural" 4220.396484375 5 TRUE
-0.227396413683891 30.4021682739258 0 1 "4173001701" 1.93575994659534 "Rural" 4220.396484375 2 TRUE
-0.227396413683891 30.4021682739258 0 1 "4173001708" 1.57307259149389 "Rural" 1898.76794433594 2 TRUE
-0.248543187975883 31.6678161621094 0.0909090909090909 1 "1053000809" 3.2856077313817 "Rural" 823.35693359375 4 TRUE
-0.248543187975883 31.6678161621094 0.0909090909090909 1 "1053000802" 6.74413072615983 "Rural" 1121.12194824219 12 TRUE
-0.248543187975883 31.6678161621094 0.0909090909090909 1 "1053000804" 2.51279359948297 "Rural" 514.643005371094 5 TRUE
-0.248543187975883 31.6678161621094 0.0909090909090909 1 "1053000807" 1.87357933091305 "Rural" 521.822998046875 6 TRUE
-0.248543187975883 31.6678161621094 0.0909090909090909 1 "1053000806" 1.86999734640415 "Rural" 376.565490722656 4 TRUE
-0.248543187975883 31.6678161621094 0.0909090909090909 1 "1053000808" 3.70351340205166 "Rural" 1204.6171875 6 TRUE
-0.248543187975883 31.6678161621094 0.0909090909090909 1 "1053000805" 2.22925207950465 "Rural" 649.687194824219 3 TRUE
-0.260062783956528 30.129674911499 0 1 "4023001103" 1.37107343693429 "Rural" 793.483825683594 5 TRUE
-0.260062783956528 30.129674911499 0 1 "4023001108" 3.32843663354351 "Rural" 2423.06005859375 4 TRUE
-0.260062783956528 30.129674911499 0 1 "4023001104" 0.765604409543512 "Rural" 1379.8740234375 3 TRUE
-0.260062783956528 30.129674911499 0 1 "4023001105" 4.85893642349199 "Rural" 640.070678710938 5 TRUE
-0.260062783956528 30.129674911499 0 1 "4023001110" 3.74808553588731 "Rural" 592.085876464844 3 TRUE
-0.260062783956528 30.129674911499 0 1 "4023001106" 2.13029687941374 "Rural" 2525.05444335938 5 TRUE
-0.260062783956528 30.129674911499 0 1 "4023001107" 4.3981947662725 "Rural" 1302.58447265625 4 TRUE
-0.260062783956528 30.129674911499 0 1 "4023001109" 1.10671077141587 "Rural" 651.292236328125 2 TRUE
-0.27213916182518 31.7503662109375 6.70247933884298 1 "105300330702" 7.99158891775741 "Rural" 1466.63989257812 2 TRUE
-0.278873801231384 30.8901271820068 0 1 "4193003507" 1.64123136776127 "Rural" 1334.40417480469 4 TRUE
-0.278873801231384 30.8901271820068 0 1 "2419300350905" 4.9576564219103 "Rural" 4220.396484375 2 FALSE
-0.278873801231384 30.8901271820068 0 1 "4193003503" 3.06488087978742 "Rural" 1697.29272460938 4 FALSE
-0.278873801231384 30.8901271820068 0 1 "4193003502" 3.8309041537554 "Rural" 1071.33435058594 4 TRUE
-0.278873801231384 30.8901271820068 0 1 "4193003509" 2.42268774425059 "Rural" 532.446960449219 2 FALSE
-0.278873801231384 30.8901271820068 0 1 "4193003504" 1.21588803456092 "Rural" 1476.72094726562 4 TRUE
-0.278873801231384 30.8901271820068 0 1 "4193003506" 3.88403493640644 "Rural" 1437.255859375 5 FALSE
-0.278873801231384 30.8901271820068 0 1 "4193003508" 1.87603407126114 "Rural" 604.361572265625 3 TRUE
-0.291444003582001 31.7913436889648 5.71074380165289 1 "1053002605" 6.01129143275316 "Rural" 914.068969726562 4 TRUE
-0.291444003582001 31.7913436889648 5.71074380165289 1 "1053002603" 2.24529136946932 "Rural" 1480.40270996094 1 FALSE
-0.291444003582001 31.7913436889648 5.71074380165289 1 "1053002608" 3.53253052348144 "Rural" 1390.7880859375 3 TRUE
-0.291444003582001 31.7913436889648 5.71074380165289 1 "1053002602" 2.17051353167362 "Rural" 412.988555908203 4 TRUE
-0.291444003582001 31.7913436889648 5.71074380165289 1 "1053002610" 1.1906731636828 "Rural" 338.867340087891 4 TRUE
-0.291444003582001 31.7913436889648 5.71074380165289 1 "1053002606" 2.0622685739537 "Rural" 952.832153320312 5 TRUE
-0.291444003582001 31.7913436889648 5.71074380165289 1 "1053002609" 4.27247852768163 "Rural" 490.588287353516 7 TRUE
-0.291444003582001 31.7913436889648 5.71074380165289 1 "1053002607" 1.89201656805085 "Rural" 1303.50769042969 4 TRUE
-0.292247772216797 31.4787216186523 0.0454545454545455 1 "1113000303" 1.17235057555309 "Rural" 722.789489746094 3 TRUE
-0.292247772216797 31.4787216186523 0.0454545454545455 1 "1113000310" 3.12124096251157 "Rural" 1708.18676757812 4 TRUE
-0.292247772216797 31.4787216186523 0.0454545454545455 1 "1113000311" 3.05037370674227 "Rural" 1409.55773925781 4 TRUE
-0.292247772216797 31.4787216186523 0.0454545454545455 1 "1113000305" 6.47238022497137 "Rural" 383.076293945312 4 TRUE
-0.292247772216797 31.4787216186523 0.0454545454545455 1 "1113000304" 5.59055814679431 "Rural" 496.765289306641 2 TRUE
-0.292247772216797 31.4787216186523 0.0454545454545455 1 "1113000301" 5.88328032483061 "Rural" 1590.30432128906 3 TRUE
-0.292247772216797 31.4787216186523 0.0454545454545455 1 "1113000302" 9.44206440850436 "Rural" 1346.25329589844 5 TRUE
-0.292247772216797 31.4787216186523 0.0454545454545455 1 "1113000306" 2.13213882022328 "Rural" 693.593872070312 2 TRUE
-0.29533115029335 31.2187824249268 0 1 "114300030504" 2.85524298415904 "Rural" 3540.318359375 4 TRUE
-0.29533115029335 31.2187824249268 0 1 "1143000307" 1.91740618715961 "Rural" 1279.30004882812 4 TRUE
-0.29533115029335 31.2187824249268 0 1 "1143000310" 15.9087483134491 "Rural" 435.075866699219 6 TRUE
-0.29533115029335 31.2187824249268 0 1 "1143000309" 3.6662875421447 "Rural" 712.1845703125 4 TRUE
-0.29533115029335 31.2187824249268 0 1 "1143000303" 4.31373091742748 "Rural" 1122.22900390625 1 FALSE
-0.29533115029335 31.2187824249268 0 1 "1143000305" 4.3633608318091 "Rural" 3422.66577148438 2 FALSE
-0.29533115029335 31.2187824249268 0 1 "1143000308" 2.32389761039376 "Rural" 1092.94689941406 1 FALSE
-0.29533115029335 31.2187824249268 0 1 "1143000306" 1.22022001958406 "Rural" 1353.5380859375 1 TRUE
-0.301559329032898 31.7502498626709 10.801652892562 1 "105300260602" 1.91678323333198 "Rural" 2559.59594726562 2 TRUE
-0.303412914276123 31.72287940979 11.3181818181818 1 "1053000406" 3.80447088626103 "Rural" 7844.5947265625 1 TRUE
-0.303979516029358 30.3784961700439 0 1 "4023000703" 0.918072949222817 "Rural" 678.548400878906 3 TRUE
-0.303979516029358 30.3784961700439 0 1 "4023000710" 3.95635142175883 "Rural" 1305.07263183594 4 TRUE
-0.303979516029358 30.3784961700439 0 1 "402300070201" 1.35500687207686 "Rural" 4220.396484375 3 FALSE
-0.303979516029358 30.3784961700439 0 1 "4023000708" 9.62033971965654 "Rural" 678.107177734375 4 TRUE
-0.303979516029358 30.3784961700439 0 1 "4023000709" 2.22935315010292 "Rural" 1228.57238769531 4 TRUE
-0.303979516029358 30.3784961700439 0 1 "4023000702" 2.92804380548585 "Rural" 1825.07690429688 3 TRUE
-0.303979516029358 30.3784961700439 0 1 "4023000706" 1.99016957930458 "Rural" 1164.62487792969 6 TRUE
-0.303979516029358 30.3784961700439 0 1 "4023000707" 2.95018062796885 "Rural" 690.402282714844 5 TRUE
-0.303979516029358 30.3784961700439 0 1 "4023000701" 0.921604339396021 "Rural" 631.689392089844 3 TRUE
-0.303979516029358 30.3784961700439 0 1 "4023000704" 2.2411713257124 "Rural" 357.028533935547 3 TRUE
-0.314386487007141 31.768533706665 10.7107438016529 1 "105300260802" 5.94807366270735 "Rural" 4366.49169921875 1 TRUE
-0.314625114202499 31.7481575012207 12.0495867768595 1 "105300300504" 5.74810123340388 "Rural" 2468.13720703125 2 TRUE
-0.323038339614868 30.5947933197021 0 1 "4103002907" 5.16469576411968 "Rural" 790.025207519531 7 TRUE
-0.323038339614868 30.5947933197021 0 1 "4103002904" 2.56121019439288 "Rural" 2558.85400390625 6 TRUE
-0.323038339614868 30.5947933197021 0 1 "4103002909" 3.90474661622462 "Rural" 650.889770507812 7 TRUE
-0.323038339614868 30.5947933197021 0 1 "4103002906" 2.60476784390574 "Rural" 2815.03540039062 3 TRUE
-0.323038339614868 30.5947933197021 0 1 "410300290503" 1.64682767984778 "Rural" 4220.396484375 3 TRUE
-0.323038339614868 30.5947933197021 0 1 "4103002902" 2.48414858613961 "Rural" 1559.27856445312 7 TRUE
-0.323038339614868 30.5947933197021 0 1 "4103002903" 4.07830018295543 "Rural" 4220.396484375 4 TRUE
-0.323038339614868 30.5947933197021 0 1 "4103002908" 1.75718319474529 "Rural" 1491.048828125 3 TRUE
-0.323038339614868 30.5947933197021 0 1 "4103002910" 3.96532734101145 "Rural" 1319.12109375 4 TRUE
-0.323038339614868 30.5947933197021 0 1 "4103002901" 2.20929890146598 "Rural" 2531.67553710938 4 TRUE
-0.34035649895668 31.1840381622314 0.148760330578512 1 "113300160102" 5.20103678399928 "Rural" 3854.466796875 2 TRUE
-0.343147128820419 31.7253131866455 10.7190082644628 1 "1051000109" 29.8865664616371 "Urban" 775.232238769531 6 TRUE
-0.343147128820419 31.7253131866455 10.7190082644628 1 "1051000106" 16.3063827170714 "Urban" 1245.99047851562 1 TRUE
-0.343147128820419 31.7253131866455 10.7190082644628 1 "1051000105" 25.6672543746914 "Urban" 1263.86022949219 7 TRUE
-0.343147128820419 31.7253131866455 10.7190082644628 1 "1051000110" 3.95179143752395 "Urban" 688.492797851562 8 TRUE
-0.343147128820419 31.7253131866455 10.7190082644628 1 "1051000104" 17.3548569875999 "Urban" 3845.25805664062 6 TRUE
-0.344247996807098 31.5716648101807 1.59090909090909 1 "2105300120203" 3.02268768335116 "Rural" 7844.5947265625 4 FALSE
-0.344247996807098 31.5716648101807 1.59090909090909 1 "1053001207" 3.0706737836334 "Rural" 1242.45031738281 2 FALSE
-0.344247996807098 31.5716648101807 1.59090909090909 1 "1053001206" 4.34298235436043 "Rural" 309.242248535156 10 FALSE
-0.344247996807098 31.5716648101807 1.59090909090909 1 "1053001204" 3.7362217840501 "Rural" 618.484497070312 8 TRUE
-0.344247996807098 31.5716648101807 1.59090909090909 1 "1053001208" 2.79337266465929 "Rural" 635.681030273438 5 TRUE
-0.344247996807098 31.5716648101807 1.59090909090909 1 "1053001203" 4.19003939684954 "Rural" 735.421020507812 4 TRUE
-0.344247996807098 31.5716648101807 1.59090909090909 1 "1053001201" 2.52031155174096 "Rural" 658.092651367188 2 TRUE
-0.344247996807098 31.5716648101807 1.59090909090909 1 "1053001202" 3.88138679227334 "Rural" 752.601501464844 2 TRUE
-0.344247996807098 31.5716648101807 1.59090909090909 1 "1053001210" 1.54684300014672 "Rural" 1270.10961914062 4 TRUE
-0.364492684602737 31.1595478057861 1.46280991735537 1 "1103000704" 1.60723374526929 "Rural" 302.263031005859 2 TRUE
-0.370604664087296 31.749454498291 4.98181818181818 1 "205300090606" 3.54896701145144 "Rural" 1947.37573242188 1 FALSE
-0.378038644790649 31.7260093688965 5.0495867768595 1 "3105300120203" 5.96053037779747 "Rural" 7844.5947265625 2 TRUE
-0.402727663516998 31.3498954772949 0.884297520661157 1 "114300030505" 6.78012650021078 "Rural" 1770.1591796875 5 TRUE
-0.471200257539749 31.3637866973877 0 1 "1053001513" 2.31212713632832 "Rural" 2176.15795898438 2 TRUE
-0.471200257539749 31.3637866973877 0 1 "1053001507" 1.80874136139362 "Rural" 552.102722167969 3 TRUE
-0.471200257539749 31.3637866973877 0 1 "210530015130103" 1.86271081747864 "Rural" 7844.5947265625 4 TRUE
-0.471200257539749 31.3637866973877 0 1 "1053001510" 8.20015140332852 "Rural" 295.961456298828 6 TRUE
-0.471200257539749 31.3637866973877 0 1 "1053001503" 1.1885899994711 "Rural" 1098.28149414062 3 FALSE
-0.471200257539749 31.3637866973877 0 1 "105300151301" 3.71110479579577 "Rural" 2044.60131835938 6 TRUE
-0.471200257539749 31.3637866973877 0 1 "1053001509" 2.6763855724818 "Rural" 599.790832519531 3 TRUE
-0.471200257539749 31.3637866973877 0 1 "1053001512" 4.93865609402117 "Rural" 577.173278808594 4 TRUE
-0.471200257539749 31.3637866973877 0 1 "2105300151305" 3.35702308261497 "Rural" 7844.5947265625 2 FALSE
-0.471200257539749 31.3637866973877 0 1 "1053001505" 1.74295632730796 "Rural" 610.665954589844 4 TRUE
-0.471200257539749 31.3637866973877 0 1 "1053001508" 2.48870786193573 "Rural" 264.044738769531 4 TRUE
-0.492146402597427 30.5141677856445 0 1 "402100020901" 4.53888787281495 "Urban" 3114.22143554688 2 TRUE
-0.503361105918884 31.6160697937012 1.82307692307692 1 "1103001205" 4.29486613749023 "Rural" 1795.47839355469 2 TRUE
-0.503361105918884 31.6160697937012 1.82307692307692 1 "1103001210" 6.80937415880362 "Rural" 841.87158203125 7 TRUE
-0.503361105918884 31.6160697937012 1.82307692307692 1 "1103001211" 7.81053180369032 "Rural" 504.199279785156 5 TRUE
-0.503361105918884 31.6160697937012 1.82307692307692 1 "1103001209" 6.4483726518354 "Rural" 977.447937011719 6 TRUE
-0.503361105918884 31.6160697937012 1.82307692307692 1 "1103001203" 3.21365373053477 "Rural" 418.668670654297 6 TRUE
-0.503361105918884 31.6160697937012 1.82307692307692 1 "1103001202" 0.73023454114842 "Rural" 805.304443359375 4 TRUE
-0.508830487728119 31.3332862854004 0 1 "1103000909" 1.69015839280706 "Rural" 296.965301513672 2 FALSE
-0.508830487728119 31.3332862854004 0 1 "1103000904" 3.0607206911667 "Rural" 871.847106933594 3 TRUE
-0.508830487728119 31.3332862854004 0 1 "1103000908" 2.87899599162928 "Rural" 379.064666748047 3 TRUE
-0.508830487728119 31.3332862854004 0 1 "1103000910" 2.97660539419794 "Rural" 584.916809082031 4 TRUE
-0.508830487728119 31.3332862854004 0 1 "1103000903" 3.00454220491466 "Rural" 2282.69189453125 1 FALSE
-0.508830487728119 31.3332862854004 0 1 "1103000905" 4.17157653784279 "Rural" 1152.0478515625 1 FALSE
-0.508830487728119 31.3332862854004 0 1 "110300090302" 3.67456777452233 "Rural" 2144.69482421875 4 TRUE
-0.508830487728119 31.3332862854004 0 1 "1103000902" 1.58577336374127 "Rural" 306.368988037109 3 TRUE
-0.508830487728119 31.3332862854004 0 1 "1103000901" 1.85138465259693 "Rural" 767.267639160156 3 TRUE
-0.508830487728119 31.3332862854004 0 1 "1103000906" 2.56931756770993 "Rural" 532.840576171875 3 TRUE
-0.508830487728119 31.3332862854004 0 1 "1103000907" 2.20157621040262 "Rural" 1225.47448730469 5 TRUE
-0.51861160993576 31.1944370269775 0 1 "1103000709" 3.47675797264627 "Rural" 3350.32299804688 4 TRUE
-0.51861160993576 31.1944370269775 0 1 "1103000703" 1.00485817481693 "Rural" 579.424865722656 5 TRUE
-0.51861160993576 31.1944370269775 0 1 "1103000708" 1.6060004714388 "Rural" 1227.68432617188 2 TRUE
-0.51861160993576 31.1944370269775 0 1 "1103000710" 2.24284229663141 "Rural" 550.704040527344 4 TRUE
-0.51861160993576 31.1944370269775 0 1 "1103000705" 2.46283827555833 "Rural" 550.704040527344 2 TRUE
-0.51861160993576 31.1944370269775 0 1 "1103000706" 2.60609569431241 "Rural" 1056.64978027344 2 TRUE
-0.522386312484741 31.3553428649902 0 1 "1053001907" 3.6606101138187 "Rural" 699.299987792969 4 TRUE
-0.522386312484741 31.3553428649902 0 1 "1053001910" 2.56336573743255 "Rural" 365.549224853516 3 TRUE
-0.522386312484741 31.3553428649902 0 1 "1053001906" 1.75078611069915 "Rural" 981.278686523438 4 TRUE
-0.522386312484741 31.3553428649902 0 1 "1053001902" 2.2670191866341 "Rural" 866.909301757812 4 TRUE
-0.522386312484741 31.3553428649902 0 1 "1053001905" 5.72715553264438 "Rural" 457.739593505859 4 TRUE
-0.522386312484741 31.3553428649902 0 1 "1053001904" 4.11669189693632 "Rural" 402.146514892578 4 TRUE
-0.522386312484741 31.3553428649902 0 1 "1053001908" 2.09333337799902 "Rural" 355.758209228516 4 TRUE
-0.522386312484741 31.3553428649902 0 1 "1053001903" 2.77630613847391 "Rural" 699.299987792969 4 TRUE
-0.522386312484741 31.3553428649902 0 1 "1053001909" 3.73036795446964 "Rural" 1461.15869140625 3 TRUE
-0.528355836868286 29.9541797637939 0 1 "4023002505" 19.5581582464145 "Rural" 768.205322265625 4 TRUE
-0.528355836868286 29.9541797637939 0 1 "4023002503" 1.49380478682868 "Rural" 2636.54028320312 3 FALSE
-0.528355836868286 29.9541797637939 0 1 "4023002506" 1.51899592500791 "Rural" 1318.35083007812 3 FALSE
-0.528355836868286 29.9541797637939 0 1 "4023002507" 5.48243008147192 "Rural" 3113.75561523438 3 TRUE
-0.528355836868286 29.9541797637939 0 1 "4023002502" 2.09911140463077 "Rural" 2709.10205078125 4 TRUE
-0.528355836868286 29.9541797637939 0 1 "4023002509" 3.21863169364567 "Rural" 2555.61743164062 4 TRUE
-0.528355836868286 29.9541797637939 0 1 "4023002508" 1.20872548242066 "Rural" 977.23583984375 3 TRUE
-0.530627489089966 32.3274917602539 0 1 "1013000201" 8.13881288520095 "Rural" 1329.51599121094 2 TRUE
-0.530627489089966 32.3274917602539 0 1 "1013000210" 6.79927701711976 "Rural" 1624.85473632812 1 TRUE
-0.530627489089966 32.3274917602539 0 1 "1013000204" 2.35836551815783 "Rural" 2659.03198242188 1 TRUE
-0.536995410919189 30.0173168182373 0 1 "402300251005" 2.01360992912971 "Rural" NA 2 FALSE
-0.539219200611115 30.7055931091309 1.71212121212121 1 "402300161006" 2.74982493328925 "Rural" 4220.396484375 3 TRUE
-0.5497967004776 30.0675220489502 0.237762237762238 1 "4023001609" 1.80141941052946 "Rural" 3993.89306640625 5 TRUE
-0.5497967004776 30.0675220489502 0.237762237762238 1 "4023001607" 1.32476610039755 "Rural" 1240.24365234375 4 TRUE
-0.5497967004776 30.0675220489502 0.237762237762238 1 "4023001601" 1.45547187326595 "Rural" 1788.134765625 3 TRUE
-0.5497967004776 30.0675220489502 0.237762237762238 1 "4023001606" 2.2731202613463 "Rural" 1998.69702148438 2 TRUE
-0.5497967004776 30.0675220489502 0.237762237762238 1 "4023001608" 8.84769750223336 "Rural" 3478.88549804688 2 TRUE
-0.5497967004776 30.0675220489502 0.237762237762238 1 "4023001610" 2.47615007624734 "Rural" 2627.82592773438 4 TRUE
-0.5497967004776 30.0675220489502 0.237762237762238 1 "4023001605" 1.17706192953912 "Rural" 2711.03857421875 3 TRUE
-0.5497967004776 30.0675220489502 0.237762237762238 1 "4023001603" 2.21392453436049 "Rural" 2450.89819335938 3 TRUE
-0.5497967004776 30.0675220489502 0.237762237762238 1 "4023001602" 7.70202354289314 "Rural" 2548.59838867188 5 TRUE
-0.553773462772369 30.3036918640137 0 1 "4023002007" 1.06111022062822 "Rural" 1730.86010742188 2 TRUE
-0.553773462772369 30.3036918640137 0 1 "4023002006" 12.7219876271723 "Rural" 737.324951171875 5 TRUE
-0.553773462772369 30.3036918640137 0 1 "4023002009" 7.65289850921033 "Rural" 880.548706054688 3 TRUE
-0.553773462772369 30.3036918640137 0 1 "4023002004" 3.10194970243305 "Rural" 4220.396484375 2 TRUE
-0.553773462772369 30.3036918640137 0 1 "4023002005" 3.28652752105518 "Rural" 1600.8310546875 4 TRUE
-0.553773462772369 30.3036918640137 0 1 "4023002001" 8.14817466743854 "Rural" 4220.396484375 2 TRUE
-0.553773462772369 30.3036918640137 0 1 "4023002002" 1.81116493043571 "Rural" 1464.69384765625 5 TRUE
-0.553773462772369 30.3036918640137 0 1 "4023002003" 3.40744290622838 "Rural" 1915.59521484375 2 TRUE
-0.553773462772369 30.3036918640137 0 1 "4023002008" 3.06581200448126 "Rural" 1833.58020019531 6 TRUE
-0.556546568870544 30.1343879699707 1.62937062937063 1 "4021000207" 4.64246587204528 "Urban" 1615.19567871094 5 TRUE
-0.556546568870544 30.1343879699707 1.62937062937063 1 "4021000208" 2.18391506794053 "Urban" 2270.33081054688 3 TRUE
-0.556546568870544 30.1343879699707 1.62937062937063 1 "4021000205" 4.98335196849582 "Urban" 2373.42456054688 5 TRUE
