DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
RW201000000068,RWGE61FL,RW,2010,68,RW2010DHS,108733.4063,126155.2813,145119.9063,301.5476627,346.1091818,401.5647323,461.9310086,6837.557692,0.001789371,0.002846381,0.005574226,-9999,3615.3,3652.3,3657.9,3623.6,4017.4,4156.5,4143.8,32.25824176,12.0,0.070227581,0.355957401,0.644299768,0.265566289,0.113177071,0.064206034,0.039787727,0.006672128,1486.868132,1886.246712,39569.90816,12644.9122,1090.454545,1122.636364,1012.363636,898.2727273,980.2727273,1173.181818,999,5.857729062929258,0,0,0,17.31149864,17.42074966,17.26824951,17.53925133,17.43000031,16.9952507,16.67274857,17.44725037,17.1657505,17.20475006,17.47500038,17.54349899,377.3324176,101955.8281,104515.8438,107262.3281,107997.3359,324.5354804,332.6842634,341.4265945,343.766197
RW201000000069,RWGE61FL,RW,2010,69,RW2010DHS,87696.3125,100210.2344,113021.6328,248.5809723,279.1460325,318.9790831,359.7590307,9836.297003,0.000298643,0.001143111,0.002864882,1,3361.888889,3390.666667,3454.555556,3437.444444,3737.222222,3771.333333,3754.222222,31.17438692,11.0,0.15855475,0.457841939,0.785795802,0.15257147,0.073097065,0.046340386,0.043189824,0.025964812,1403.302452,21268.55366,9065.532388,53945.67715,1365.555556,1326.333333,1432.444444,1184.333333,1234.555556,1458.777778,1369.333333,3.6621183556496937,0,0,0,17.49099986,18.06799825,17.54100037,17.64633433,17.63566717,17.37033335,17.11466726,17.65566762,17.3106664,17.36900075,17.97433217,18.34633382,200.5885559,80084.0625,88715.875,98732.82813,106920.6563,254.9154882,282.3914007,314.2763528,340.3390194
RW201000000070,RWGE61FL,RW,2010,70,RW2010DHS,21621.87305,24707.23047,27865.92969,1532.215411,1720.613987,1966.13893,2217.500227,5755.642857,0.124443084,0.166202635,0.306618422,-9999,2568,2545,2538,2725,2567,2512,2552,55.35714286,11,0.167746735,0.367568904,0.666047274,0.20534946,0.076897658,0.02600456,0.037080552,8.893712537,1619.428571,44674.5294,59729.76471,22107.87376,999,1014,892,713,992,1067,830,1.710228511265346,1,3,3,20.46899986,21.23399925,20.24399948,20.48900032,20.63199997,20.40299988,20.02899933,20.58300018,20.39100075,20.08099937,20.72299957,21.23500061,15,15048.94727,18945.19336,23995.87891,29627.29492,1197.557173,1507.610586,1909.531371,2357.665218
RW201000000071,RWGE61FL,RW,2010,71,RW2010DHS,152759.3125,174833.25,197595.1719,432.0422075,486.2479938,556.5115191,628.9649668,8054.855586,0.001135666,0.002957643,0.005576243,-9999,3375.833333,3379.25,3391.333333,3460.166667,3824.5,3945.166667,4001,35.45776567,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.003651939,1427.392371,6067.80829,26084.21624,12850.34335,1241.6,1263.6,1092.9,905.7,1013.5,1331.2,1073.3,4.491545549855245,0,0,0,16.41175079,16.7642498,16.64374924,16.69924927,16.76300049,16.32450104,15.99250031,16.52624893,16.25099945,16.28824997,16.60675049,16.83074951,321.1226158,152288.1875,150092.0156,149197.4375,144967.0938,484.7483563,477.757724,474.9101935,461.4445913
RW201000000072,RWGE61FL,RW,2010,72,RW2010DHS,8674.792969,9912.65332,11179.9375,614.7317713,690.3180907,788.8238875,889.6711583,8373.714286,0.011665383,0.019372442,0.114025096,-9999,3622,3629,3647,3787,4238,4308,4169,39.64285714,14,0.011479553,0.305167596,0.600578936,0.224681497,0.129988551,0.038719919,0.06383805,0.124670951,1537.357143,4834.13671,10964.1494,5687.454343,1170,1223,1234,953,903,1319,1162,3.1874972752162387,0,2,3,18.11199951,18.84900093,18.06299973,18.41699982,18.39800072,18.46100044,17.9109993,18.39800072,18.09700012,18.08699989,18.43499947,18.5340004,147.1428571,19413.24023,19621.31641,20529.12891,21606.64258,1544.856572,1561.414748,1633.656172,1719.401985
RW201000000073,RWGE61FL,RW,2010,73,RW2010DHS,94014.23438,107678.2969,121834.8594,265.6751084,299.2566025,342.7506643,387.8124023,14440.19945,0.029609118,0.048321646,0.103579825,-9999,3752.454545,3754.636364,3751.090909,3605.090909,3853.090909,3918.727273,3935.727273,32.15068493,14.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.010509199,1238.005464,1931.664237,518.5430327,24604.38746,1465.1,1532.4,1505.4,1284,1188.4,1766.2,1533.5,8.533325862363387,0,0,0,13.69974995,13.94424915,13.82175064,13.98749924,13.99874973,13.6552496,13.35974979,13.90324974,13.57849979,13.72099972,13.8494997,13.94024944,491.7704918,153928.4063,178525.0313,207337.6563,236273.5469,489.9693349,568.2628239,659.9762578,752.0820582
RW201000000074,RWGE61FL,RW,2010,74,RW2010DHS,145258.6094,165986.4688,187207.0313,411.7450783,462.3725143,528.3513399,595.8984883,8288.956284,0.00093717,0.002090843,0.004440741,-9999,3582.3,3621.3,3709.4,3658.7,3954.3,3971.1,3940.1,40.13114754,13.0,0.089812121,0.369936597,0.671950216,0.226257398,0.107314761,0.049965716,0.050111225,0.01208992,1521.494536,30277.81471,31912.90068,16208.25363,1219.416667,1349,1200.083333,877,975.8333333,1370.583333,1144.666667,7.41026831454918,0,0,0,18.11950111,18.76375008,18.09675026,18.40175056,18.40724945,18.36325073,17.93924904,18.35750008,17.99600029,18.08550072,18.53874969,18.68924904,207.6502732,138347.6563,142331.8594,147094.8594,147930.4063,440.3742673,453.0563797,468.2174795,470.8771079
RW201000000075,RWGE61FL,RW,2010,75,RW2010DHS,112891.0078,129000.1328,145492.1563,319.9970031,359.3432384,410.6201759,463.1159171,7936.912329,0.000630921,0.001440806,0.004287447,-9999,3240.1,3290.8,3369.3,3382.4,3621.3,3701.1,3602.4,32.44903581,12.0,0.144898322,0.43738677,0.75509036,0.17141395,0.073646767,0.048775856,0.066791215,0.009882871,1515.10137,31670.42041,32487.77943,36012.75342,1136.444444,1039,1076.888889,856.7777778,1014.111111,1198.222222,1084.777778,3.878531655112466,0,0,0,18.92466609,19.94033305,18.98466619,19.0940005,19.20933406,18.92799886,18.46133169,19.09333293,18.85566711,18.81666692,19.11733246,19.70200094,119.9532967,98706.14063,116569.125,139032.75,162286.5469,314.1914039,371.0510491,442.5549883,516.5741227
RW201000000076,RWGE61FL,RW,2010,76,RW2010DHS,43410.74609,49605.28906,55947.08594,3076.265485,3454.517412,3947.463479,4452.127639,5856.857143,0.313853701,0.349693338,0.595685403,-9999,2568,2545,2538,2725,2567,2512,2552,44.64285714,11,0.135930628,0.291371082,0.561258674,0.17016533,0.058327604,0.018759467,0.030347882,6.596185403,1615.571429,41187.57428,63590.24292,22937.37409,999,1014,892,713,992,1067,830,2.3567117963518416,3,3,3,20.46899986,21.23399925,20.24399948,20.48900032,20.63199997,20.40299988,20.02899933,20.58300018,20.39100075,20.08099937,20.72299957,21.23500061,15.64285714,28642.95117,32563.81641,37429.41016,42145.36719,2279.333632,2591.346174,2978.537822,3353.821758
RW201000000077,RWGE61FL,RW,2010,77,RW2010DHS,115573.6406,132065.5469,148949.5,327.6011032,367.8823239,420.377692,474.1209839,11559.72432,0.000910889,0.002657071,0.01220673,-9999,3609.583333,3610.083333,3632.833333,3740.416667,4052.916667,4086.916667,4072.583333,33.78861789,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.002995916,1304.654054,32445.33395,7921.151912,23392.20265,1298.7,1416.3,1338.2,1011.4,1034.3,1473.8,1275.8,5.6457697687922295,0,0,1,14.86474991,15.05000019,14.97525024,15.20375061,15.22475052,14.83100033,14.5672493,15.12425041,14.62874985,14.69950008,15.06974983,15.27400017,320.2,107391.2969,117111.7109,128203.9844,136469.6406,341.8371149,372.7781537,408.0859568,434.3963577
RW201000000078,RWGE61FL,RW,2010,78,RW2010DHS,111577.8438,127499.5781,143799.7813,316.2747172,355.1633076,405.8437619,457.7289202,11373.97527,0.001285613,0.002592913,0.007554072,-9999,3010.1,3006.4,3042.6,3289.4,3669.6,3712.1,3668.1,35.50549451,14.0,0.066523577,0.37139037,0.677326734,0.167040557,0.081049755,0.038654752,0.05159191,0.004005661,1333.016484,26233.25788,4784.087206,11457.7887,1310,1397,1334,1007.2,1030.4,1439.3,1240,6.063987648094093,0,0,0,16.01166662,16.35333252,16.035333,16.2840004,16.28799947,16.08266703,15.76066589,16.2436676,15.89033254,15.91166687,16.2456665,16.44033305,292.3351648,115683.6016,126295.5156,138517.1563,147836.2031,368.2323406,402.011112,440.9138026,470.5772498
RW201000000079,RWGE61FL,RW,2010,79,RW2010DHS,143040.0938,163451.375,184347.8438,405.4565679,455.3107598,520.2818857,586.7974118,7959.338753,0.000966578,0.001990952,0.004821174,-9999,3254,3299.833333,3371.166667,3421.166667,3588.25,3654.5,3572.75,30.87533875,12.0,0.146626311,0.430411221,0.747410942,0.172753504,0.071760918,0.047051328,0.06529923,0.075928914,1514.547425,31532.06832,27506.76384,35580.51196,1105.166667,1058.583333,1047.666667,832.5833333,992.8333333,1201.5,1061.75,3.386690300008469,0,0,0,18.78759918,19.86600037,18.86159973,19.03460083,19.15159912,18.89339905,18.40319824,18.9897995,18.75540009,18.71400146,19.1026001,19.54840088,117.5745257,129943.3281,147532.3438,168633.625,188055.4844,413.6224598,469.6100356,536.7774998,598.5991984
RW201000000080,RWGE61FL,RW,2010,80,RW2010DHS,27848.28711,31822.13086,35890.4375,1973.445136,2216.096275,2532.324713,2856.070269,5998,0.2112239,0.227646212,0.602139393,-9999,3202,3175,3186,3480,3457,3428,3397,65,11,0.116020917,0.254722844,0.507291905,0.158662438,0.054898854,0.017567232,0.025740204,7.444823166,1626.333333,46494.27458,59138.18942,31999.72696,1047,1028,903,730,991,1084,872,4.076292419433594,1,3,3,20.14999962,20.85899925,19.96100044,20.17700005,20.39800072,20.13599968,19.72400093,20.24200058,20.05900002,19.81399918,20.44099998,20.8010006,9.2,26036.42578,36145.54688,54375.94922,84596.78125,2071.912932,2876.371228,4327.100552,6731.997953
RW201000000081,RWGE61FL,RW,2010,81,RW2010DHS,98727.71094,112815.7656,127238.7188,279.8501688,314.2600643,359.1037351,405.013421,10973.3224,0.000182349,0.000852197,0.006055258,-9999,3461.7,3471.9,3488.9,3221.7,3691.3,3806.9,3797.2,21.93093923,13.0,0.154073229,0.450312214,0.776227,0.139910161,0.06696866,0.040410414,0.041833296,0.001504893,1371.344262,16428.72833,2567.872951,9407.666936,1500.2,1601.4,1575.8,1196.1,1250.2,1407,1451.7,6.507154787824454,0,0,0,16.67724991,16.97974968,16.55550003,16.73075104,16.76275063,16.4489994,16.25825119,16.79724884,16.51124954,16.47325134,16.89749908,17.10899925,366.3852459,98916.39844,107346.625,117007.5547,124085,314.8606753,341.6949199,372.4466142,394.9748223
RW201000000082,RWGE61FL,RW,2010,82,RW2010DHS,108017.8203,123431.5469,139211.6875,306.1836224,343.8314009,392.8948165,443.124564,8106.365123,0.002397479,0.003632972,0.006615599,-9999,3211.111111,3281.333333,3371.222222,3434.888889,3572.333333,3701.555556,3592.444444,33.33787466,12.0,0.129843335,0.433506585,0.747839752,0.171776441,0.076090698,0.049162498,0.062219886,0.00791952,1521.111717,45420.48549,15554.60658,27085.19458,1212.3,1183.2,1197.2,884.8,1044.5,1262.4,1121.8,4.856841458936478,0,0,0,18.70650101,19.56774902,18.65950012,18.85375023,18.88599968,18.91049957,18.54275131,18.87950134,18.7072506,18.6515007,19.02700043,19.31349945,138.0381471,105134.4297,113632.8516,123605.2969,131051.2188,334.6532835,361.7046006,393.4478799,417.1489854
RW201000000083,RWGE61FL,RW,2010,83,RW2010DHS,112626.5781,128697.9531,145151.3594,319.2474084,358.5015326,409.658308,462.0311269,10671.23562,0.001231022,0.003128633,0.00556023,1,3462,3489.090909,3537.545455,3470.727273,3796,3869.272727,3867.818182,34.39452055,11.0,0.170471164,0.456380158,0.784687936,0.157849491,0.071854591,0.047078378,0.046186794,0.024796009,1355.30137,21551.90879,6392.227336,45344.32163,1434.909091,1364.545455,1505.454545,1232,1302.818182,1527.818182,1416.727273,3.8957780393835617,0,0,0,17.06425095,17.5672493,17.12549973,17.21100044,17.23950005,16.92374802,16.61724854,17.21375084,16.84049988,16.90525055,17.44549942,17.81424904,175.890411,99493.03125,110585.5859,123521.0938,134328.5625,316.6961545,352.0048526,393.1798531,427.5810944
RW201000000084,RWGE61FL,RW,2010,84,RW2010DHS,74327.51563,85024.89063,96012.26563,210.4669444,236.5918304,270.6426326,305.6165334,5423.660326,8.38E-05,0.000750582,0.00291663,-9999,3040.2,3063.4,3060.6,3218.1,3383.9,3362.6,3282.9,29.19565217,11.0,0.135902867,0.436657856,0.760519143,0.334108893,0.159567579,0.09598643,0.113794255,0.001813365,1610.6875,10740.79365,47940.55414,6359.553425,1131.6,1039.5,983.3,748.8,884.3,1120.1,882.9,1.6057696135147759,0,0,0,20.75999959,21.23233287,20.49733353,20.66600037,20.83366648,20.43266805,20.30999883,20.59833272,20.73333359,20.15766652,20.81933212,21.25099945,182.6059783,62334.05469,74791.07813,90405.64063,106773.4766,198.4154585,238.0673957,287.7700918,339.8705318
RW201000000085,RWGE61FL,RW,2010,85,RW2010DHS,145137.2813,167691.7188,191504.5,406.9643868,461.9863149,533.7793193,609.577756,7989.037634,0.000705239,0.001486874,0.003795192,1,3234.555556,3238.222222,3321.222222,3313,3302.222222,3426.111111,3402.111111,32.14516129,11.0,0.122560911,0.422897311,0.734482521,0.216422717,0.122332581,0.077900155,0.05234162,0.000740253,1526.88172,3551.959625,20673.93391,53971.12636,1273.1,1222,1221.1,1082.3,1058,1341.8,1281.9,3.925905289188508,0,0,0,18.91424942,19.77825165,18.87625122,19.03274918,19.14850044,18.89225006,18.55725098,18.96024895,18.77499962,18.58275032,19.33975029,19.85299873,164.155914,126242.7031,136430.9375,148503.3906,157940.5313,401.8430046,434.2731619,472.7009736,502.7403254
RW201000000086,RWGE61FL,RW,2010,86,RW2010DHS,222181.5313,253890.6406,286356.6563,629.7729267,707.2257794,808.1590091,911.5015467,12016.40437,0.045240075,0.070968349,0.180681453,-9999,3532.5,3523.2,3510.9,3478.7,3733.5,3703.2,3703.2,34.2568306,14.0,0.007778465,0.298871797,0.592759635,0.226435155,0.136307687,0.039076265,0.064429522,0.038983863,1322.893443,10417.02323,9975.534883,16076.67824,1280.272727,1372.818182,1310.818182,1055.909091,998.4545455,1485.636364,1308.818182,5.163424465825649,0,2,1,14.91433334,15.054334,14.90799967,15.18833288,15.12833277,14.80233256,14.53933334,15.11000061,14.7543335,14.67333349,15.02166621,15.19999949,242.7349727,221926.8594,244599.6563,273510.0625,300550.5313,706.4151336,778.5848876,870.6095686,956.6820541
RW201000000087,RWGE61FL,RW,2010,87,RW2010DHS,110102.5781,125813.7969,141898.4844,7802.324892,8761.684776,10011.94384,11291.9226,6063.928571,0.435886426,0.480409275,0.607447581,-9999,2536,2544,2471,2509,2546,2513,2598,47.42857143,11,0.134126667,0.277905294,0.542872233,0.150707066,0.049039789,0.0162501,0.024982985,9.657232566,1610.071429,40604.16557,59432.86222,27156.25935,1029,1056,917,708,993,1097,870,3.501964841570173,3,3,3,20.14999962,20.85899925,19.96100044,20.17700005,20.39800072,20.13599968,19.72400093,20.24200058,20.05900002,19.81399918,20.44099998,20.8010006,7.357142857,52298.99219,54533.47266,59388.24609,65478.72266,4161.821563,4339.635869,4725.966463,5210.631189
RW201000000088,RWGE61FL,RW,2010,88,RW2010DHS,35419.00781,40473.16406,45647.46094,2509.937643,2818.555086,3220.752061,3632.509524,5795.857143,0.197164132,0.262815989,0.446921349,-9999,2568,2545,2538,2725,2567,2512,2552,60.21428571,11.0,0.186580569,0.434295827,0.756073399,0.210918576,0.076906264,0.023651619,0.031270675,10.39860026,1616.928571,45236.9657,60679.81676,23411.25336,999,1014,892,713,992,1067,830,2.2158701760428294,3,3,3,20.46899986,21.23399925,20.24399948,20.48900032,20.63199997,20.40299988,20.02899933,20.58300018,20.39100075,20.08099937,20.72299957,21.23500061,14.64285714,18995.4707,23912.10938,30263.50977,37308.33594,1511.611529,1902.865204,2408.293588,2968.903042
RW201000000089,RWGE61FL,RW,2010,89,RW2010DHS,116528.25,133156.3906,150179.7813,330.3069858,370.9209399,423.8499554,478.0370909,7403.070652,0.000636547,0.001304897,0.006428166,1,3498.909091,3527.090909,3579.818182,3597.090909,3789.454545,3736.818182,3711.272727,35.40054496,11.0,0.133777976,0.434338635,0.757183312,0.209412241,0.103865997,0.064425985,0.084274499,0.005469635,1572.190217,11825.00498,45432.29151,21591.17238,1169.3,1079.4,1132.3,919.6,1051.6,1297.5,1131.2,2.7859546827233355,0,0,0,19.84799957,20.71775055,19.93625069,20.06900024,20.25049973,20.03174973,19.69599915,19.90874863,19.8247509,19.58550072,20.18974876,20.58775139,349.9809783,103375.3047,121014.0469,142523.8906,163578.4688,329.0538147,385.199675,453.667634,520.6864379
RW201000000090,RWGE61FL,RW,2010,90,RW2010DHS,112473.7188,128523.2813,144954.3594,318.8141588,358.0149663,409.1023104,461.4040564,10923.2337,0.000831934,0.002439783,0.005067379,-9999,3327.2,3353,3401.7,3317,3714.7,3782.6,3815.3,32.24184783,13.0,0.149900378,0.45602528,0.783600092,0.131905362,0.054219529,0.03661181,0.047047079,0.037419914,1338.777174,29119.49588,9142.392073,35028.02344,1414.9,1361.9,1487.9,1195.1,1317.9,1490.8,1408.6,5.456215899923573,0,0,0,16.41450119,16.85225105,16.46450043,16.59399986,16.6277504,16.28149986,15.98350048,16.57524872,16.1882515,16.27299881,16.7179985,17.03425026,471.6141304,103347.8203,111202.2969,120459.5313,127251.5,328.9663292,353.9679047,383.434597,405.0541048
RW201000000091,RWGE61FL,RW,2010,91,RW2010DHS,125937.8516,143908.7031,162306.7344,356.979141,400.8726321,458.075629,516.6383815,7527.70137,0.00247424,0.003878852,0.006135297,-9999,3494.8,3559.8,3659.7,3586.5,3812.9,3787.9,3779.2,34.77260274,12.0,0.155682886,0.438813595,0.761962152,0.19295586,0.086190971,0.05620447,0.085617177,0.109580625,1545.693151,15771.58175,46838.74384,20746.3568,1127.916667,1001.083333,1042.833333,811.1666667,982.4166667,1184.416667,1036.25,2.726932724208048,0,0,0,19.52524948,20.52524948,19.66674805,19.81675148,20.01575089,19.77375031,19.39500046,19.64274979,19.51525116,19.26799965,20.03174973,20.38875008,156.1863014,112397.4922,133934.6875,160662.125,187940.2188,357.7723295,426.3273513,511.4034272,598.2322966
RW201000000092,RWGE61FL,RW,2010,92,RW2010DHS,211004.0313,241113.5,271938.6875,598.1048233,671.6466919,767.4881074,865.6077267,11310.8103,0.005930272,0.013530245,0.049700803,-9999,3447.9,3469.5,3496.3,3519.2,3759,3734,3761.4,40.54742547,13.0,0.048209244,0.335435275,0.624281605,0.228822529,0.126818538,0.05427899,0.054586982,0.065553073,1355.588076,13175.88254,5583.560123,17993.59391,1312.7,1414.9,1334.2,1090.5,1057.4,1601.6,1379.3,6.488917074229336,0,0,2,16.2064991,16.42625046,16.35350037,16.54100037,16.55150032,16.18524933,15.90625,16.47175026,16.0530014,16.0822506,16.33449936,16.55649948,178.3712737,196919.0938,211766.9844,229044.5,241358.375,626.8129433,674.075247,729.0712873,768.2675688
RW201000000093,RWGE61FL,RW,2010,93,RW2010DHS,82406.51563,94165.61719,106204.2266,233.5866867,262.3080861,299.7384689,338.0585528,5438.86612,0.00031147,0.001443278,0.004461974,-9999,3278,3334.4,3426.5,3492.5,3577.9,3701.4,3552.1,36.64754098,11.0,0.109420637,0.396778425,0.697253303,0.329772745,0.176488672,0.096069506,0.042086235,0.029326252,1623.688525,39434.27449,28318.1742,33814.30017,915.3,870.4,904.9,732.7,926.8,978.5,823,3.1213882529670425,0,0,0,20.01233419,20.65733337,19.73266602,20.04066467,20.16999817,20.0909996,19.59799957,20.07100169,19.97033183,19.63033422,20.08866628,20.48333359,186.9808743,63224.25,82676.28906,111599.3594,151016.3438,201.2490382,263.1668016,355.2317939,480.6999521
RW201000000094,RWGE61FL,RW,2010,94,RW2010DHS,129709.125,148218.1094,167167.0938,367.6690562,412.8769682,471.7928953,532.109386,9459.463215,0.001308806,0.003399681,0.006856523,-9999,2928.1,3006.9,3123.2,3200.1,3566.8,3639.2,3632.7,34.98637602,13.0,0.115257142,0.420189193,0.731142779,0.153345415,0.071662613,0.043602373,0.048528352,0.033711133,1434.405995,29102.71769,10879.90668,10134.08339,1270.4,1291.2,1315.4,951.6,1071.1,1307.2,1206.6,5.984315129002043,0,0,0,17.11166636,17.71733348,17.16200002,17.32033285,17.35566711,17.35666656,16.96799978,17.3086675,17.08133316,17.09166718,17.45266724,17.6969986,165.4277929,111562.0547,124224.7656,139416.1563,152743.5781,355.1130493,395.41971,443.7754084,486.1979096
RW201000000095,RWGE61FL,RW,2010,95,RW2010DHS,116033.4453,132590.9844,149542.0938,328.9044577,369.3459277,422.0502115,476.0072686,7926.437158,0.001212393,0.002156568,0.00562911,-9999,3176.111111,3244.333333,3316.111111,3360.777778,3578.222222,3695.888889,3585.555556,31.28493151,12.0,0.136759124,0.434612324,0.75053655,0.169902342,0.073200285,0.047995516,0.064480403,0.010322493,1528.229508,38797.05605,23120.4084,34388.01058,1158.5,1104.2,1118.4,860.6,1015.2,1214.2,1086.3,4.208176035423802,0,0,0,18.84674835,19.8117485,18.86399841,19.02824974,19.1052494,18.94599915,18.48600006,19.00774956,18.80324936,18.76200104,19.10099983,19.52874947,133.3315068,100904.3984,113025.1563,127223.8125,139414.6875,321.1886757,359.7702464,404.9659728,443.7707331
RW201000000096,RWGE61FL,RW,2010,96,RW2010DHS,176739.5313,201959.5938,227779.1563,500.9798728,562.5794009,642.8573532,725.0435732,8649.863014,0.002766858,0.005652983,0.011539262,-9999,3552.7,3635.8,3714.1,3680.7,3864.3,3903.9,3830.6,41.47945205,13.0,0.090631015,0.379916124,0.679743425,0.193755468,0.090838363,0.048045412,0.051594039,0.00605866,1499.449315,37096.42561,21298.05767,30340.15066,1192.5,1394,1221.1,929.6,985.3,1416.5,1221.7,7.384543557363013,0,0,0,17.50799942,17.87050056,17.5027504,17.72849846,17.71549988,17.62700081,17.27224922,17.75349998,17.34924889,17.42525101,17.81024933,17.98474884,127.1479452,159050.4531,169572.4375,181907.3281,190198.3125,506.2733162,539.7658328,579.029009,605.420032
RW201000000097,RWGE61FL,RW,2010,97,RW2010DHS,220947.75,252476.1563,284754,626.2909648,703.2985316,803.6565658,906.4001333,10297.65574,0.004704709,0.011279485,0.040186204,-9999,3242,3273.4,3317.6,3404.4,3650.8,3632.1,3647.5,40.68852459,13.0,0.053815923,0.342519684,0.632877871,0.226440549,0.123643001,0.054109315,0.054820657,0.032780409,1400.909836,16750.25632,9293.386851,17968.25789,1281.2,1401.3,1302.1,1056.3,1036.3,1569.7,1344,6.345241525785519,0,0,2,16.20650101,16.42625046,16.35350037,16.54100037,16.55150032,16.18524933,15.90625,16.47175026,16.0529995,16.0822506,16.33449936,16.55649948,150.5136612,202814.3125,212973.8281,224764.4375,230935.0313,645.5780073,677.9167498,715.4474252,735.0890353
RW201000000098,RWGE61FL,RW,2010,98,RW2010DHS,76623.53125,87557.42188,98751.21875,217.1944735,243.9002751,278.7039299,314.334892,5686.016304,5.59E-05,0.000665521,0.004038237,-9999,3304,3287.333333,3283.555556,3386.666667,3300.555556,3463.222222,3351,30.94850949,11.0,0.203559171,0.471792862,0.807215918,0.325463899,0.129942465,0.064080326,0.0406334,0.064859781,1578.478261,25441.84797,12111.10851,14989.99437,983.8888889,863.2222222,957.8888889,731.4444444,878.6666667,1020.888889,811.1111111,3.2340963612432065,1,0,0,20.2357502,20.62800026,20.0217495,20.25449944,20.35499954,20.03050041,19.79174995,20.24475098,20.17250061,19.8702507,20.41825104,20.82699966,190.826087,57455.24609,75069.875,98937.64844,127438.9219,182.8857284,238.9548337,314.9283161,405.6506873
RW201000000099,RWGE61FL,RW,2010,99,RW2010DHS,156680.4063,179038.0938,201927.2656,11103.02309,12468.23057,14247.39882,16068.86123,6103.4,0.57837638,0.617897814,0.704261043,-9999,2536,2544,2471,2509,2546,2513,2598,50.2,11,0.134126667,0.277905294,0.542872233,0.150707066,0.049039789,0.0162501,0.024982985,13.99329834,1610.266667,41213.94997,58516.57155,28487.89538,1029,1056,917,708,993,1097,870,3.804468790690104,3,3,3,20.14999962,20.85899925,19.96100044,20.17700005,20.39800072,20.13599968,19.72400093,20.24200058,20.05900002,19.81399918,20.44099998,20.8010006,5.6,95399.57031,95816.44531,98608.57813,100705.6875,7591.656592,7624.83045,7847.02132,8013.903982
RW201000000100,RWGE61FL,RW,2010,100,RW2010DHS,6451.916992,7372.580566,8315.129883,457.2095651,513.4272408,586.6913202,661.6970117,7954.5,0.00061231,0.001788527,0.004534864,-9999,2796,2870,2957,3116,3787,3823,3766,39.14285714,13,0.11857118,0.42368912,0.736008205,0.156459123,0.074654453,0.044514678,0.048687369,0.011738608,1551.214286,24126.23715,12907.2261,5096.884322,1157,1234,1208,863,966,1218,1113,5.491061619349888,0,0,0,17.40200043,17.95199966,17.37899971,17.52300072,17.54400063,17.59000015,17.27899933,17.55900002,17.39299965,17.36700058,17.75600052,17.96299934,106.7857143,5923.567383,6721.791992,7659.467285,8489.638672,471.3825149,534.903211,609.5210399,675.5839799
RW201000000101,RWGE61FL,RW,2010,101,RW2010DHS,138322.5,158060.5938,178267.875,392.0842203,440.2941923,503.1224962,567.44427,7354.005391,0.000479569,0.001167677,0.007159557,1,3173,3218,3368.777778,3427.333333,3556.777778,3554.111111,3456.333333,32.57142857,11.0,0.082216447,0.396186463,0.702350768,0.222156661,0.126433185,0.076462252,0.061552444,0.043776848,1561.773585,10414.56019,40866.58057,33755.7082,1194.2,1111.4,1120.6,960,992.1,1288.1,1154.1,2.7157291710537397,0,0,0,19.57374954,20.53775024,19.58349991,19.76675034,19.96549988,19.68799973,19.35050011,19.65074921,19.6135006,19.16399956,20.10224915,20.57275009,280.8436658,128626.5313,142210.8438,158278.125,171764.375,409.4309654,452.671175,503.8149195,546.7429866
