DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
NG201300000001,NGGE6AFL,NG,2013,1,NG2013DHS,48671.875,55579.32031,63520.01563,136.3569425,154.9273899,176.9144712,202.1904895,9393.227642,9.49E-05,9.49E-05,0.000211999,-9999,3427,3433.333333,3461.083333,3506.416667,3792.25,3830,3837,24.12195122,10.0,0,0.214120778,0.405447317,0.500159454,0.564168676,0.530365435,0.394777997,0.003712943,1704.184282,144331.6049,132710.4505,101377.4007,1495.25,1700.833333,1858.416667,1639.416667,1452.833333,1702.5,1388.416667,0.021756174764659023,0,0,0,29.0114994,25.46350098,26.58325005,28.57999992,27.05574989,25.58799934,26.36075211,29.4157505,27.53699875,26.99475098,26.27774811,25.7852478,257.5609756,49508.20313,55826.14844,63210.875,71548.84375,157.589505,177.7001496,201.2064643,227.7470431
NG201300000002,NGGE6AFL,NG,2013,2,NG2013DHS,36466.21094,41641.44531,47590.81641,102.1621051,116.0755545,132.5488372,151.4862735,7367.922872,0.001212296,0.001588796,0.001813835,2,3198.2,3160.6,3198.4,3356.2,3474,3479.5,3531.9,28.38933333,9.0,0,0.164893212,0.33171908,0.483469099,0.52893883,0.485361099,0.371155143,0,1774.351064,232156.8944,166279.9456,12997.24157,1277.4,1287.8,1283,1289.2,1222.2,1336,1156.1,0.09958585779717628,0,0,0,29.84366608,25.56766764,26.11300151,28.76399994,26.60966746,25.89866638,26.56599935,30.14966583,27.96499888,26.92166646,26.48333486,25.82933553,213.1675532,26242.82813,29591.53906,33506.10938,37925.67188,83.53351635,94.1927943,106.6532586,120.721163
NG201300000003,NGGE6AFL,NG,2013,3,NG2013DHS,31511.09375,35983.10156,41124.05859,88.28006383,100.3029267,114.5377696,130.9019441,7524.44504,0.00149173,0.001924218,0.002539964,2,3213.6,3150.6,3162.8,3347.6,3526.7,3534.6,3598.9,25.73262032,9.0,0,0.16707795,0.331651595,0.485731761,0.53661747,0.497585297,0.378031794,0,1760.560322,221477.8768,168071.9031,18710.9892,1275,1292,1272.2,1378.9,1188.2,1365.1,1222,0.1366455446299535,0,0,0,29.41024971,25.26825142,25.90275002,28.42774963,26.48474884,25.53725052,26.21175003,29.75749779,27.60824966,26.60725021,26.11400032,25.49124908,196.3672922,26658.37109,30060.13281,34036.67969,38526.26563,84.85623068,95.68437453,108.3421164,122.6329123
NG201300000004,NGGE6AFL,NG,2013,4,NG2013DHS,73174.4375,83559.26563,95497.49219,205.0022475,232.9214687,265.9774033,303.9779587,8776.380435,0.002617592,0.003270458,0.0084571,-9999,2708.4,2708.6,2770.6,2924.7,3080.5,3114.2,3177.8,33.70652174,9.0,0,0.273921041,0.300583154,0.48767163,0.554387983,0.458790461,0.342254384,0.043750366,1757.828804,77002.57547,68546.97933,74537.58829,1505.6,1835.4,1721.6,1707.7,1478.8,1570.4,1356.3,0.05222260433694591,0,0,0,28.98250008,25.43774986,26.23675156,28.35224915,26.74175072,25.59250069,26.37574959,29.28775024,27.57775116,26.83549881,26.39450073,25.76449966,127.6875,35965.94141,40555.67969,45920.42188,51977.61328,114.4831472,129.0927379,146.1692426,165.4498817
NG201300000005,NGGE6AFL,NG,2013,5,NG2013DHS,53814.92188,61452.25781,70232.03125,150.7654633,171.2982166,195.6086119,223.5554987,8882.675749,1.92E-05,3.23E-05,0.000222025,-9999,2813.909091,2807.909091,2885.272727,3011.636364,3178.545455,3179.454545,3251.545455,28.9048913,9.0,0,0.275669556,0.312850299,0.499456793,0.564631343,0.478519201,0.358685762,0.011013191,1754.501362,78450.24201,70053.63334,76149.73835,1515.5,1851.8,1732.7,1725.5,1494.7,1591.9,1368.2,0.041992659154145615,0,0,0,28.98250008,25.43774986,26.23674965,28.35224915,26.74175072,25.59249878,26.37574959,29.28775024,27.57775116,26.83549881,26.39450073,25.76449966,177.3206522,36914.33594,41625.10547,47131.3125,53348.22656,117.5019807,132.4968258,150.0236272,169.8126792
NG201300000006,NGGE6AFL,NG,2013,6,NG2013DHS,30258.54297,34552.78906,39489.39453,84.77098331,96.31593369,109.9849435,125.6986468,7845.603261,0.000373887,0.000533883,0.001012927,2,2819.444444,2734.555556,2719.777778,2982.111111,3244.666667,3295.111111,3313.777778,24.54891304,9.0,0,0.216483092,0.284950596,0.51467824,0.565098592,0.486205169,0.384577819,0.041403167,1766.682065,131340.0546,122657.0656,30133.21592,1173.090909,1379.090909,1464.727273,1485.272727,1225.363636,1317.363636,1168.818182,0.0782464483509893,0,0,0,29.35499954,25.59375,25.87174988,28.55999947,26.69449997,25.79650116,26.43700027,29.74550056,27.71025085,26.54574966,26.39550018,25.83374977,133.8994565,54453.53906,61402.80078,69524.82813,78695.85938,173.3309982,195.4511853,221.3044013,250.4967004
NG201300000007,NGGE6AFL,NG,2013,7,NG2013DHS,56854.85938,64923.625,74199.34375,159.2820184,180.9746382,206.6583168,236.1838466,8002.447154,0.002212208,0.003969551,0.006504515,2,2766.9,2765.1,2758.9,2983.6,3190.2,3237,3306.1,32.82926829,9.0,0,0.236697677,0.275637332,0.499138151,0.556907858,0.464166607,0.364215204,0.157635782,1764.365854,111822.5984,102892.9171,39770.79437,1226.166667,1432.5,1531.333333,1493.916667,1255.166667,1337.916667,1152.583333,0.5077177631822705,0,0,0,29.17475128,25.51325226,26.04700089,28.45825005,26.71850014,25.74950027,26.4347496,29.59199905,27.68650055,26.70049858,26.41799927,25.75799942,124.8753388,45895.75391,51752.63281,58598.46875,66328.03125,146.090722,164.7337466,186.5247192,211.1286808
NG201300000008,NGGE6AFL,NG,2013,8,NG2013DHS,19611.41406,22394.63672,25594.19141,54.94245608,62.42506977,71.28434265,81.46884155,8531.201072,2.14E-06,6.28E-06,0.000187915,-9999,3035.888889,2978.222222,2994,3096.222222,3283.111111,3444.666667,3451.333333,22.49061662,9.0,0,0.216136446,0.327907442,0.512267367,0.562741661,0.526828893,0.398950609,0.001362064,1747.112601,123642.5314,106899.2324,52643.94178,1267.8,1555.5,1642.8,1505.3,1267.2,1402.7,1257.4,0.05708011289703942,0,0,0,29.13300133,25.48849869,26.12125015,28.5320015,26.82875061,25.61275101,26.26574898,29.49900055,27.5142498,26.56650162,26.24124908,25.66475105,227.5201072,49640.76172,55975.53906,63379.98047,71740.28906,158.0114521,178.1756747,201.7447437,228.3564325
NG201300000009,NGGE6AFL,NG,2013,9,NG2013DHS,27362.63672,31245.90234,35710.05078,1916.448394,2177.449445,2486.469904,2841.71555,8413.133333,0.043719947,0.077713122,0.121476193,-9999,2799,2767,2778,2983,3148,3142,3208,47.53333333,9,0,0.224643012,0.243393185,0.444628537,0.496931553,0.406758219,0.306141794,2.157450358,1745.2,106915.0638,98390.61117,51481.29394,1296,1555,1582,1547,1321,1433,1204,1.0849773406982421,0,0,3,29.00600052,25.40600014,26.21000099,28.3939991,26.82699966,25.59600067,26.29599953,29.41399956,27.58500099,26.72800064,26.34600067,25.72699928,4.266666667,2113.732666,2383.470703,2698.754883,3054.741699,168.2055011,189.670572,214.7600899,243.0886206
NG201300000010,NGGE6AFL,NG,2013,10,NG2013DHS,22438.03125,25622.40234,29283.10938,62.86137815,71.42247173,81.55863973,93.21103214,8402.151596,9.80E-05,0.00012596,0.000750679,-9999,3166.5,3060.8,3051.2,3333.4,3602.8,3669.2,3651.7,27.032,9.0,0,0.208959375,0.371228417,0.504407133,0.565108776,0.541637148,0.39769813,0.046944782,1729.359043,163316.0385,145590.3422,56114.86477,1223.25,1364.5,1406.416667,1412.166667,1196.583333,1359.166667,1255.166667,0.020706476847330728,0,0,0,29.0767498,25.24300003,26.13199997,28.47299957,26.88975143,25.32875061,26.06749916,29.44775009,27.4252491,26.49899864,25.98974991,25.50249863,226.12,24399.80859,27513.54297,31153.11719,35262.39844,77.66700295,87.57832731,99.16345187,112.2437003
NG201300000011,NGGE6AFL,NG,2013,11,NG2013DHS,22966.1582,26225.48438,29972.35547,64.34095957,73.10355203,83.47830948,95.40497058,8694.771505,9.40E-05,0.000195103,0.000715973,-9999,2899.111111,2835,2882.555556,3000.666667,3204.222222,3252.333333,3274.666667,22.52815013,10.0,0,0.2768631,0.273502026,0.504655898,0.596676946,0.480455041,0.359499753,0.00158901,1771.333333,44914.4408,28752.93773,98710.54893,1898.6,2279.7,2110.9,2108.6,1815.1,2031.7,1719.5,0.2725111028199555,0,0,0,29.06575012,25.56225014,26.04349899,28.4279995,26.83324814,25.58275032,26.4952507,29.37125015,27.67124939,26.80949974,26.45750046,25.79499817,338.8978495,23139.96484,26092.95117,29544.61523,33441.69531,73.65679575,83.05644317,94.04343111,106.4482223
NG201300000012,NGGE6AFL,NG,2013,12,NG2013DHS,23081.47656,26357.16797,30122.85547,64.66403789,73.47062177,83.89747137,95.88402696,8322.899729,9.31E-05,0.000193262,0.000649355,-9999,2842.111111,2785.888889,2790.222222,2929.222222,3125,3178.666667,3223.333333,23.61081081,10.0,0,0.268441218,0.260206093,0.518116099,0.600097997,0.478364808,0.374567372,0.001593301,1778.208672,56199.36978,37181.11483,87674.3149,1735.8,2055.7,2006.8,1936.7,1672.5,1881.2,1582.4,0.2588655011763741,0,0,0,29.24833425,25.65633392,26.12466685,28.52666728,26.88533274,25.6963323,26.63466899,29.52866618,27.84766642,26.89466604,26.56533305,25.88833364,198.7886179,23347.54688,26327.00195,29809.66797,33741.65234,74.3175499,83.80144994,94.88712019,107.4030152
NG201300000013,NGGE6AFL,NG,2013,13,NG2013DHS,47595.20313,54349.85156,62114.88672,3333.514893,3787.505923,4325.023766,4942.945631,7368.928571,0.221518737,0.257530121,0.524171426,2,2026,2099,2022,2229,2364,2335,2189,71.78571429,9.0,0,0.140295478,0.184922968,0.388294905,0.429646343,0.325731844,0.276070207,4.250452761,1793.428571,170284.0321,159552.0153,564.8367526,1167,1210,1227,1420,1129,1275,1135,0.1356400421687535,3,3,3,29.92700005,26.18600082,25.9090004,29.09900093,26.93000031,26.43899918,26.99099922,30.43199921,28.29500008,26.87599945,26.88899994,26.4109993,3.214285714,3023.657471,3409.518066,3860.53418,4369.766113,240.6150164,271.3208269,307.2115489,347.7349385
NG201300000014,NGGE6AFL,NG,2013,14,NG2013DHS,50992.12891,58228.85938,66548.09375,142.8572531,162.3129875,185.348216,211.8291615,9319.389785,0.000291617,0.000485121,0.001912281,-9999,3267.5,3230.833333,3264.916667,3399.833333,3614.416667,3699.916667,3714.416667,24.22788204,10.0,0,0.237581653,0.408065963,0.518190893,0.577237002,0.551542536,0.407157071,0.031520854,1719.435484,131749.9469,114641.316,88937.315,1515.083333,1718.583333,1737.583333,1606.416667,1445.083333,1605.25,1355.5,0.0383758544921875,0,0,0,28.94599915,25.45800018,26.60299937,28.54900106,27.14166768,25.55466715,26.30299886,29.39699809,27.49133301,26.91433207,26.28866577,25.77533213,282.7580645,63043.78516,71089.09375,80492.9375,91110.32813,200.6746008,226.2836134,256.2169777,290.0131818
NG201300000015,NGGE6AFL,NG,2013,15,NG2013DHS,72157.14063,82397.58594,94169.84375,202.1522301,229.6833122,262.279662,299.7519225,9114.419355,0.000318315,0.000412004,0.000649184,-9999,3173.3,3203.3,3275.1,3294.7,3557.1,3579.8,3624.6,24.08602151,9.0,0,0.145944695,0.346245197,0.381678309,0.440645831,0.446497168,0.329732997,0.001168404,1635.489247,196850.205,111916.6705,97270.95183,1348.888889,1397.888889,1678.444444,1494.777778,1306.777778,1487.444444,1262.444444,0.35516066192298806,0,0,0,27.49324799,23.94574928,25.24825096,26.88374901,25.47374916,23.98174858,24.74900055,27.70650101,26.07775116,25.63949966,24.73175049,24.19824982,182.2231183,42400.71484,47796.53906,54102.08984,61219.25,134.9656671,152.1411091,172.2123006,194.866925
NG201300000016,NGGE6AFL,NG,2013,16,NG2013DHS,3332.700195,3805.672363,4349.394531,233.4185784,265.2078549,302.8457842,346.1138195,9886.857143,0.001693043,0.002005435,0.005340305,-9999,3104,3127,3141,3143,3304,3407,3430,26.5,10,0,0.250348172,0.408422826,0.491600513,0.544500887,0.49684298,0.352417886,0.214210291,1703.785714,113387.5993,96553.03941,97946.55306,1544,1847,1916,1696,1546,1737,1440,0.4983255522591727,0,0,0,28.72800064,25.16300011,26.50499916,28.35899925,27.06699944,25.30500031,26.05999947,29.06699944,27.27700043,26.71700096,26.04100037,25.50399971,142.2857143,1614.895996,1820.978271,2061.858887,2333.83667,128.5093402,144.9088465,164.0775169,185.7208212
NG201300000017,NGGE6AFL,NG,2013,17,NG2013DHS,67305.82813,76857.77344,87838.5625,188.5609948,214.2411049,244.6458912,279.5988283,8665.513514,0.001772539,0.002150042,0.003553648,-9999,3534,3530.6,3580.6,3572.3,3805.5,3796.4,3824.2,22.66486486,9.0,0,0.173171076,0.369639632,0.43951866,0.497128457,0.503101647,0.366536319,0.006190455,1686.008108,187835.1143,133146.5442,86143.33818,1260.8,1330.3,1575.3,1467.4,1272.7,1449.2,1249.7,0.05582110430743243,0,0,0,28.51349831,24.89424896,25.95199966,27.94400024,26.47000122,24.96949768,25.69550133,28.86474991,26.99399948,26.3912487,25.63999939,25.11025047,274.5810811,42826.91797,48285.71094,54666.04297,61868.73438,136.3223138,153.6981915,174.0074192,196.934298
NG201300000018,NGGE6AFL,NG,2013,18,NG2013DHS,97838.61719,111723.7344,127685.8594,274.1002737,311.429991,355.6276918,406.4367137,8818.512195,0.001890581,0.002310132,0.003881806,-9999,3529.416667,3539.916667,3620.166667,3576.5,3821.333333,3827.333333,3858.083333,24.03523035,9.0,0,0.172378083,0.369505738,0.434315713,0.491434542,0.49923172,0.36547025,0.00617377,1679.276423,184288.8123,130663.3943,92625.26321,1301.8,1341.6,1629.3,1501.3,1302.9,1493.8,1273.9,0.08872512362513763,0,0,0,28.25399971,24.6855011,25.84675026,27.70750046,26.25250053,24.73875046,25.49000168,28.59824944,26.7717495,26.26275063,25.43975067,24.90875053,196.8184282,55319.94141,62375.89844,70623.33594,79934.79688,176.0888425,198.5486513,224.8010602,254.440361
NG201300000019,NGGE6AFL,NG,2013,19,NG2013DHS,67991.21875,77640.4375,88733.03125,190.481137,216.422771,247.1371882,282.4460108,8852.494652,0.004299848,0.005114256,0.011486799,-9999,3293.666667,3275.5,3353.25,3491.916667,3712.833333,3775.416667,3773.833333,27.20266667,9.0,0,0.218507634,0.397800293,0.48925966,0.555818319,0.536842346,0.39169699,0.164925764,1711.831551,159657.1065,142724.0757,80439.75691,1338.916667,1481.333333,1600,1476.75,1310.333333,1504.75,1325.333333,0.02974909002130682,0,0,0,28.95500183,25.24375153,26.22400284,28.38599968,26.86899948,25.3390007,26.11875153,29.26874924,27.37674904,26.65974998,26.02999878,25.52224922,236.828877,50349.00391,56774.17188,64284.48438,72763.92969,160.265857,180.7178019,204.6238691,231.6147818
NG201300000020,NGGE6AFL,NG,2013,20,NG2013DHS,65290.11719,74556,85207.92188,182.9138666,207.8248977,237.3191187,271.2252392,8051.920981,0.003384805,0.006600769,0.009076363,2,2990.8,2867.8,2837.6,3174.3,3374.7,3384.3,3442.5,24.64577657,9.0,0,0.180958702,0.359011696,0.45916249,0.522509384,0.502370516,0.362876892,0,1724.089918,195185.7124,159289.1383,48296.45035,1227.9,1329.1,1339.2,1392.6,1164.9,1293.2,1230.5,0.3897162081435201,0,0,0,29.15833537,25.15433248,25.92733256,28.36899821,26.59866587,25.27966563,25.99799856,29.47799937,27.38699849,26.53433482,25.9373347,25.3713328,214.1961853,49300.03516,55591.41406,62945.19531,71248.10938,156.9268858,176.9529668,200.3607795,226.7897759
NG201300000021,NGGE6AFL,NG,2013,21,NG2013DHS,55764.94922,63679.03906,72776.95313,3905.715148,4437.63366,5067.416919,5791.405917,8737.733333,0.254898933,0.285447377,0.357271928,-9999,2897,2833,2861,3144,3372,3403,3425,62.46666667,9,0,0.210366397,0.366812882,0.384925485,0.447704792,0.397827178,0.278938264,5.249000286,1709.133333,161730.9333,143824.7723,69410.77275,1294,1365,1462,1407,1243,1439,1303,0.036862786610921225,3,3,3,29.04800034,25.23200035,26.19799995,28.3939991,26.84199905,25.31399918,26.06699944,29.3920002,27.42499924,26.60499954,26.01900101,25.51000023,133,2246.89502,2533.631592,2868.786377,3247.198242,178.8022245,201.6199959,228.2907663,258.4038257
NG201300000022,NGGE6AFL,NG,2013,22,NG2013DHS,43482.8125,49653.83203,56747.94531,121.8194937,138.410091,158.0530562,180.6343201,6940.826558,0.000101938,0.000115268,0.000243579,2,2677.9,2649.9,2709.5,2830.2,3009.4,3089.4,3136.7,26.52717391,9.0,0,0.201775818,0.201773502,0.520730802,0.54918766,0.387572289,0.37696164,0.004185978,1800.783198,106463.7472,91154.66379,31390.36323,1254.3,1383.4,1356.2,1453.5,1190.8,1313.4,1108.3,0.10784366266514228,0,0,0,29.82925034,25.81599998,26.1257515,28.59300041,26.76675034,26.05625153,26.99074936,29.89149857,28.37475014,27.01250076,26.89249802,26.09275055,130.8319783,37373.83984,42130.53516,47689.42969,53963.83984,118.9646271,134.1056585,151.8001694,171.7722372
NG201300000023,NGGE6AFL,NG,2013,23,NG2013DHS,46194.49609,52750.35156,60286.86719,129.4164192,147.0416479,167.909584,191.8990583,7038.523161,0.000131874,0.000131874,0.000170556,2,2675.222222,2666.333333,2711.111111,2876.888889,3083.111111,3104.777778,3173.666667,24.63760218,9.0,0,0.200254115,0.203333306,0.518979311,0.550533712,0.389394492,0.373675346,0,1798.610354,96353.20393,81829.17777,40347.43898,1286.555556,1443.444444,1423.666667,1516.555556,1241.666667,1341.111111,1132,0.10004289923311904,0,0,0,29.7784996,25.77350044,26.05999947,28.49449921,26.65650177,25.98699951,26.94174957,29.74950027,28.30550003,27.00350189,26.8532486,26.02750015,202.880109,37440.94531,42207.71875,47778.53516,54066.62109,119.1782304,134.3513415,152.0838009,172.0994001
NG201300000024,NGGE6AFL,NG,2013,24,NG2013DHS,61449.72656,70170.59375,80195.95313,172.1548059,195.6005547,223.3599371,255.2716471,10654.74064,0.000693671,0.000733319,0.001239808,-9999,2769.2,2764,2826.3,2974.7,3227.3,3325.7,3332.8,23.04010695,10.0,0,0.289736655,0.364677882,0.484881783,0.568623861,0.489222209,0.34724474,0.009829126,1719.179144,49919.95978,33541.77217,120804.5376,1863.3,2059.4,1899.1,1990.3,1693,2012.2,1568.2,0.5468601084010486,0,0,0,28.22799937,25.03066762,26.49099986,27.8700002,26.78799947,25.04266612,25.9323349,28.50233459,27.06466675,26.61966705,26.01333364,25.44866689,226.5909091,84351.71875,94999.09375,107434.8203,121458.3359,268.4998599,302.3915072,341.9756542,386.6138908
NG201300000025,NGGE6AFL,NG,2013,25,NG2013DHS,13131.5332,14995.14063,17137.51953,36.78871485,41.79896838,47.73101507,54.55041891,6638.105405,2.64E-05,0.000126348,0.000720743,1,2965,2972.1,2972.7,3112.4,3280.3,3320.3,3330.6,29.03783784,8.0,0,0.162007257,0.348214691,0.493147782,0.493443012,0.389133351,0.348052161,0,1831.551351,336480.3057,170204.3967,39632.63472,1169.6,1189.9,1215.8,1146.6,1067.1,1365.1,1148,0.45965485443940035,0,0,0,30.41050148,25.58375168,26.49425125,29.54824829,26.76824951,26.14149857,26.90375137,31.09799957,28.51524925,27.48750114,26.58124924,25.90750122,246.272973,12080.09375,17615.33398,26024.75391,38714.50781,38.45213267,56.07134954,82.83936455,123.2321057
NG201300000026,NGGE6AFL,NG,2013,26,NG2013DHS,6045.078125,6902.986328,7889.226074,423.3904608,481.0520325,549.3221981,627.8046634,6777.875,0.027928678,0.034359109,0.113623051,1,3152,3110,3150,3251,3388,3479,3517,34,9.0,0,0.166697092,0.356746774,0.435449272,0.426088214,0.308318675,0.275207102,0.408085728,1811.125,330190.6857,162831.4617,40099.29476,1197,1132,1247,1139,1022,1356,1193,0.26848381757736206,0,0,3,29.9489994,25.36199951,26.19799995,29.16900063,26.55500031,25.94400024,26.64699936,30.63199997,28.19300079,27.15999985,26.35099983,25.66699982,140.5625,491.2339478,746.6210327,1139.47876,1738.473877,39.0911555,59.41421399,90.6768386,138.3433555
NG201300000027,NGGE6AFL,NG,2013,27,NG2013DHS,183449.4844,209484.375,239413.6875,513.9438387,583.937845,666.8094756,762.0774362,7592.384824,0.032392795,0.130871675,0.252081235,1,2830,2873.5,2891.9,2971.2,3034.4,3040.6,3063.2,48.26216216,8.0,0,0.113448041,0.237655029,0.540866443,0.491965021,0.298229558,0.358898503,9.041307019,1792.439024,364133.4804,205763.639,112643.2677,1311.3,1251.1,1464.8,1323.6,1300.6,1466.5,1283.5,0.9797453428025491,0,1,3,29.30419922,24.65220032,25.65839844,28.22539978,25.83240051,25.30039978,25.99539795,29.80059814,27.60239868,26.425,25.80960083,25.06660156,29.35772358,92117.65625,140008.5,213678.4063,326003.75,293.2196068,445.660897,680.1594919,1037.702166
NG201300000028,NGGE6AFL,NG,2013,28,NG2013DHS,204977.6094,234067.75,267509.3125,574.2561016,652.4639952,745.0607886,851.5085881,7677.043243,0.060491166,0.193286464,0.344896017,1,2767.2,2789.2,2819.9,2923.9,2944.2,2913,2949,49.72432432,8.0,0,0.102659305,0.216416525,0.531711006,0.482236385,0.287781779,0.349681568,12.58365579,1785.62973,358306.4365,211339.6652,109473.7246,1328.333333,1256.666667,1438.333333,1317.777778,1304.666667,1467.777778,1273.444444,0.8158580883129223,1,1,3,29.19000053,24.59724998,25.53874969,28.07550049,25.72800064,25.2207489,25.91974831,29.64875031,27.52274895,26.34424973,25.75975037,25.03100204,29.72972973,94421.14844,143509.5469,219021.6563,334155.8125,300.5518501,456.8050754,697.1675849,1063.650986
NG201300000029,NGGE6AFL,NG,2013,29,NG2013DHS,9154.3125,10453.48047,11946.9834,641.1577865,728.4770425,831.8615447,950.7107316,7653.625,0.055838177,0.242399601,0.374034698,1,3168,3169,3148,3160,3324,3298,3334,64.125,8,0,0.103845763,0.219700388,0.53994894,0.489209473,0.288358837,0.358961284,13.64807971,1787.8125,364337.4376,206843.5313,114845.4776,1300,1260,1453,1327,1297,1478,1292,2.2724738121032715,1,3,3,29.36499977,24.74200058,25.77300072,28.32900047,25.96699905,25.39299965,26.09399986,29.8920002,27.69600105,26.53199959,25.88899994,25.15500069,18.0625,4103.164063,6236.348633,9517.802734,14521.07031,326.5194215,496.2728559,757.4026762,1155.550059
NG201300000030,NGGE6AFL,NG,2013,30,NG2013DHS,11172.41992,12757.99414,14580.74609,782.5037733,889.0729283,1015.248916,1160.298907,7714.428571,0.033193127,0.349044433,0.538243881,1,2586,2611,2620,2694,2743,2721,2732,69.21428571,8,0,0.104106443,0.209692403,0.535916269,0.483543515,0.280309647,0.3566688,14.02992961,1783.857143,364414.3688,208301.9909,117304.597,1342,1255,1458,1317,1302,1475,1285,0.8536457334245954,1,3,3,29.36499977,24.74200058,25.77300072,28.32900047,25.96699905,25.39299965,26.09399986,29.8920002,27.69600105,26.53199959,25.88899994,25.15500069,11.42857143,3585.347656,5449.325684,8316.662109,12688.52148,285.3129011,433.6435596,661.8189423,1009.720457
NG201300000031,NGGE6AFL,NG,2013,31,NG2013DHS,9680.509766,11054.35449,12633.70605,678.012103,770.3504905,879.6775799,1005.358384,7695.357143,0.04854391,0.359772444,0.5549438,1,2586,2611,2620,2694,2743,2721,2732,73.5,8,0,0.057533752,0.111119341,0.494926512,0.431711793,0.22942692,0.312285483,16.93423812,1786.142857,362975.7411,209182.5104,115771.2238,1342,1255,1458,1317,1302,1475,1285,1.3229936872209822,1,3,3,29.1970005,24.73200035,25.57500076,27.91399956,25.70899963,25.33300018,26.02099991,29.51900101,27.58600044,26.46199989,25.94300079,25.21000099,12.5,3221.049316,4895.633301,7471.626465,11399.27344,256.3229603,389.5821197,594.5731424,907.1253578
NG201300000032,NGGE6AFL,NG,2013,32,NG2013DHS,9771.905273,11158.7207,12752.98242,684.4132713,777.6235138,887.982779,1014.850096,7638.214286,0.047781072,0.2911797,0.447110306,1,2761,2848,2815,2848,3031,3174,3183,57.5,8,0,0.103845763,0.219700388,0.53994894,0.489209473,0.288358837,0.358961284,13.16781921,1789.5,362855.7281,207779.3319,113256.2251,1300,1260,1453,1327,1297,1478,1292,2.0486673627580916,1,3,3,29.36499977,24.74200058,25.77300072,28.32900047,25.96699905,25.39299965,26.09399986,29.8920002,27.69600105,26.53199959,25.88899994,25.15500069,17.5,3571.02417,5427.555664,8283.4375,12637.83105,284.1730743,431.9111564,659.175012,1005.686641
NG201300000033,NGGE6AFL,NG,2013,33,NG2013DHS,13200.71484,15074.1416,17227.80469,924.5632376,1050.47951,1199.562074,1370.945138,7698.333333,0.165218387,0.487379653,0.648739815,1,2605,2628,2583,2681,2665,2609,2680,73.93333333,8.0,0,0.057533752,0.111119341,0.494926512,0.431711793,0.22942692,0.312285483,20.03840883,1787.466667,359435.1672,212404.8669,113680.4224,1342,1255,1458,1317,1302,1475,1285,0.8275400797526041,2,3,3,29.1970005,24.73200035,25.57500076,27.91399956,25.70899963,25.33300018,26.02099991,29.51900101,27.58600044,26.46199989,25.94300079,25.21000099,12.4,3840.436523,5837.032227,8908.373047,13591.2793,305.6122281,464.496266,708.9058027,1081.559642
NG201300000034,NGGE6AFL,NG,2013,34,NG2013DHS,16288.31641,18599.93359,21257.33008,1140.815483,1296.183036,1480.135686,1691.60458,7794.071429,0.268291033,0.729735154,0.789454827,1,2663,2580,2578,2797,2850,2739,2782,75,8,0,0.049568339,0.092745329,0.486939013,0.429416686,0.22854583,0.313020915,31.25134074,1780.428571,357593.4934,215666.6291,115061.605,1352,1280,1435,1311,1308,1470,1295,0.8094241278512138,3,3,3,29.1970005,24.73200035,25.57500076,27.91399956,25.70899963,25.33300018,26.02099991,29.51900101,27.58600044,26.46199989,25.94300079,25.21000099,11.92857143,3590.300049,5456.853027,8328.149414,12706.04785,285.707,434.2425665,662.733073,1011.115161
NG201300000035,NGGE6AFL,NG,2013,35,NG2013DHS,13551.16406,15474.32715,17685.16406,949.1083023,1078.367372,1231.407828,1407.34064,7850.571429,0.248681227,0.518227021,0.610061606,2,2669,2670,2779,2830,2891,2789,2834,75,8,0,0.069996414,0.130938905,0.492563128,0.427206814,0.227184772,0.302642047,29.77365998,1777.571429,356501.8247,217977.6104,116270.9906,1370,1301,1461,1331,1339,1497,1371,1.1900674274989538,3,3,3,28.68199921,24.1970005,25.04199982,27.33200073,25.21699905,24.70299911,25.47599983,28.93899918,27.03199959,25.87599945,25.37199974,24.64500046,12.71428571,2696.001465,4097.616699,6253.703125,9541.123047,214.5409799,326.0779763,497.6538825,759.2584478
