DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
UG201100000001,UGGE61FL,UG,2011,1,UG2011DHS,117329.0625,138696.6875,163310.9375,7910.129985,9336.750133,11037.1317,12995.87148,8116.333333,0.875638167,0.901324193,0.905810515,-9999,3131,3039,3004,3015,2813,2402,2369,89.8,14,0,0.191424812,0.39097545,0.221400306,0.199062258,0.121804446,0.095023088,22.10617592,1585.133333,146480.4083,185656.0491,8187.256914,1066,1188,1304,1252,1102,1253,1271,0.4155684471130371,3,3,3,21.88100052,20.80599976,21.77099991,22.32500076,22.24500084,20.53199959,21.08099937,22.31599998,21.54899979,21.85899925,21.89800072,21.35000038,1.666666667,80535.75,96856.09375,116050.7266,137735.0938,6408.831354,7707.563044,9235.023394,10960.61051
UG201100000002,UGGE61FL,UG,2011,2,UG2011DHS,120445.3125,142380.4688,167648.4844,8120.221974,9584.733428,11330.2777,13341.0425,8097.785714,0.52145497,0.827111403,0.903416634,-9999,3131,3039,3004,3015,2813,2402,2369,77.57142857,14,0,0.206044154,0.418148222,0.222147509,0.212933332,0.137506798,0.096653998,8.262695313,1592.071429,149034.1203,184006.0649,8912.684377,1093,1205,1238,1267,1082,1251,1244,0.3894487108503069,3,3,3,21.9489994,20.8939991,21.79700089,22.30599976,22.34700012,20.63199997,21.14699936,22.37599945,21.6079998,21.93899918,22.00900078,21.52799988,7.214285714,69497.75781,83565.03125,100105.9219,118787.9688,5530.455845,6649.893897,7966.176152,9452.846207
UG201100000004,UGGE61FL,UG,2011,4,UG2011DHS,202132.1719,238943.8906,281348.8438,13627.41322,16085.16716,19014.55066,22389.02961,8158.928571,0.958263571,0.979339513,0.993622953,-9999,2603,2851,2866,2723,2578,2332,2366,92.4,14,0,0.191424812,0.39097545,0.221400306,0.199062258,0.121804446,0.095023088,17.39734977,1580.857143,144178.9509,184280.5458,8303.919121,1066,1188,1304,1252,1102,1253,1271,0.300142696925572,3,3,3,21.88100052,20.80599976,21.77099991,22.32500076,22.24500084,20.53199959,21.08099937,22.31599998,21.54899979,21.85899925,21.89800072,21.35000038,3.071428571,82158.29688,98805.23438,118383.4063,140500.5938,6537.949532,7862.670727,9420.652146,11180.68201
UG201100000006,UGGE61FL,UG,2011,6,UG2011DHS,112349.4297,132810.1875,156379.7813,7574.410662,8940.483545,10568.69892,12444.3076,8108.285714,0.875638167,0.901324193,0.905810515,-9999,3131,3039,3004,3015,2813,2402,2369,89.57142857,14,0,0.191424812,0.39097545,0.221400306,0.199062258,0.121804446,0.095023088,22.30657856,1585.071429,146347.6167,185362.1253,8370.83252,1066,1188,1304,1252,1102,1253,1271,0.41123952184404644,3,3,3,21.88100052,20.80599976,21.77099991,22.32500076,22.24500084,20.53199959,21.08099937,22.31599998,21.54899979,21.85899925,21.89800072,21.35000038,1.571428571,75690.00781,91028.28906,109067.8438,129447.3125,6023.219443,7243.801083,8679.343237,10301.08983
UG201100000008,UGGE61FL,UG,2011,8,UG2011DHS,210708.7188,249082.3906,293286.5938,14205.63059,16767.66707,19821.34685,23339.00557,7912.857143,0.761745373,0.956610998,0.990204811,-9999,3916,3821,3856,3901,3925,3432,3486,80.57142857,14,0,0.211786806,0.426667667,0.224839106,0.203252047,0.122157589,0.09574835,4.859643046,1599.857143,151022.9412,181751.7831,11839.66979,1093,1205,1238,1267,1082,1251,1244,0.4820431981767927,3,3,3,21.89599991,20.81299973,21.68200111,22.26799965,22.14100075,20.46999931,21.04500008,22.31500053,21.54500008,21.83300018,21.81900024,21.30400085,6.214285714,94031.20313,113131.3203,135605.9531,161011.4063,7482.765392,9002.704422,10791.17887,12812.8806
UG201100000009,UGGE61FL,UG,2011,9,UG2011DHS,206850.2188,244521.2031,287915.9375,13945.49681,16460.6174,19458.37908,22911.62232,7906.214286,0.752426808,0.964589119,0.993208812,-9999,3916,3821,3856,3901,3925,3432,3486,80.35714286,14,0,0.211786806,0.426667667,0.224839106,0.203252047,0.122157589,0.09574835,5.908292609,1599.571429,150842.6096,181693.647,12162.7166,1093,1205,1238,1267,1082,1251,1244,0.482720034463065,3,3,3,21.89599991,20.81299973,21.68200111,22.26799965,22.14100075,20.46999931,21.04500008,22.31500053,21.54500008,21.83300018,21.81900024,21.30400085,6,91222.3125,109783.9219,131632.7813,156341.3438,7259.240977,8736.326921,10475.00391,12441.24884
UG201100000011,UGGE61FL,UG,2011,11,UG2011DHS,198031.5313,234096.4688,275641.1563,13350.95487,15758.84855,18628.80508,21934.82627,7887.428571,0.727679399,0.944889435,0.978162032,-9999,3131,3039,3004,3015,2813,2402,2369,79.42857143,14,0,0.211786806,0.426667667,0.224839106,0.203252047,0.122157589,0.09574835,5.887711097,1600.285714,150624.7881,181775.4554,12268.94135,1093,1205,1238,1267,1082,1251,1244,0.4892022950308664,3,3,3,21.89599991,20.81299973,21.68200111,22.26799965,22.14100075,20.46999931,21.04500008,22.31500053,21.54500008,21.83300018,21.81900024,21.30400085,6.142857143,81335.625,98002.84375,117650.5156,139908.2188,6472.483384,7798.81851,9362.330558,11133.5423
UG201100000013,UGGE61FL,UG,2011,13,UG2011DHS,103257.4766,122062.4297,143724.6406,6961.447158,8216.968906,9713.419526,11437.2435,7814.866667,0.55735751,0.821794192,0.952812036,-9999,3916,3821,3856,3901,3925,3432,3486,75.26666667,14.0,0,0.298702037,0.570168163,0.291004628,0.269647837,0.172111452,0.124950811,4.524755446,1606.866667,152778.9011,179549.5705,14213.80342,1093,1205,1238,1267,1082,1251,1244,0.38455308278401695,3,3,3,21.89599991,20.81299973,21.68200111,22.26799965,22.14100075,20.46999931,21.04500008,22.31500053,21.54500008,21.83300018,21.81900024,21.30400085,7.866666667,63830.98047,77221.71875,93082.48438,111151.0781,5079.508032,6145.109127,7407.268752,8845.121755
UG201100000014,UGGE61FL,UG,2011,14,UG2011DHS,121310.8672,143403.6563,168853.25,8178.577129,9653.612083,11411.70038,13436.9147,7845.3125,0.588113308,0.839583556,0.956839403,-9999,3916,3821,3856,3901,3925,3432,3486,77.8125,14,0,0.298702037,0.570168163,0.291004628,0.269647837,0.172111452,0.124950811,4.528238231,1605.5,152448.0428,180135.0089,13439.2302,1093,1205,1238,1267,1082,1251,1244,0.4085524380207062,3,3,3,21.89599991,20.81299973,21.68200111,22.26799965,22.14100075,20.46999931,21.04500008,22.31500053,21.54500008,21.83300018,21.81900024,21.30400085,7.625,85720.8125,103383.2266,124227.5234,147872.2031,6821.445518,8226.975773,9885.712209,11767.29603
UG201100000016,UGGE61FL,UG,2011,16,UG2011DHS,84761.46875,100198,117979.9531,5714.476883,6745.103368,7973.503494,9388.546361,7948.733333,0.510147718,0.824326442,0.94984348,-9999,3916,3821,3856,3901,3925,3432,3486,79,14,0,0.211786806,0.426667667,0.224839106,0.203252047,0.122157589,0.09574835,2.069724528,1600.933333,151367.3403,181296.0373,11794.59938,1093,1205,1238,1267,1082,1251,1244,0.42616586685180663,3,3,3,21.89599991,20.81299973,21.68200111,22.26799965,22.14100075,20.46999931,21.04500008,22.31500053,21.54500008,21.83300018,21.81900024,21.30400085,8.6,102645.7656,123436.8594,147886.8438,175505.9688,8168.290491,9822.793167,11768.4611,13966.32124
UG201100000017,UGGE61FL,UG,2011,17,UG2011DHS,211880.0625,250467.0781,294917,14284.60128,16860.87964,19931.53678,23468.74918,8018.933333,0.832127762,0.965914663,0.975005849,-9999,3131,3039,3004,3015,2813,2402,2369,81,14,0,0.211786806,0.426667667,0.224839106,0.203252047,0.122157589,0.09574835,11.18821794,1592,148518.6419,184238.3714,9824.646812,1066,1188,1304,1252,1102,1253,1271,0.4644849141438802,3,3,3,21.88100052,20.80599976,21.77099991,22.32500076,22.24500084,20.53199959,21.08099937,22.31599998,21.54899979,21.85899925,21.89800072,21.35000038,3.8,97191.26563,116880.0938,140034.5313,166190.7813,7734.235175,9301.022339,11143.59393,13225.04217
UG201100000018,UGGE61FL,UG,2011,18,UG2011DHS,199763.7344,236144.125,278052.1875,13467.73729,15896.69289,18791.75239,22126.69004,7950.666667,0.731244768,0.944475651,0.984584604,-9999,3131,3039,3004,3015,2813,2402,2369,79.4,14,0,0.211786806,0.426667667,0.224839106,0.203252047,0.122157589,0.09574835,4.415395101,1597.8,150575.6536,182335.7438,11192.06891,1093,1205,1238,1267,1082,1251,1244,0.47335090637207033,3,3,3,21.89599991,20.81299973,21.68200111,22.26799965,22.14100075,20.46999931,21.04500008,22.31500053,21.54500008,21.83300018,21.81900024,21.30400085,6.4,104056.4063,125133.8906,149920.8438,177920.7969,8280.545712,9957.838619,11930.32168,14158.48715
UG201100000020,UGGE61FL,UG,2011,20,UG2011DHS,107589.2031,127183.0391,149754,7253.484666,8561.676748,10120.90468,11917.04467,7841.4,0.54249348,0.791823592,0.931102071,-9999,3916,3821,3856,3901,3925,3432,3486,77.53333333,14,0,0.298702037,0.570168163,0.291004628,0.269647837,0.172111452,0.124950811,4.501898515,1606.466667,152946.2875,179700.4196,13760.59263,1093,1205,1238,1267,1082,1251,1244,0.39981714884440106,3,3,3,21.89599991,20.81299973,21.68200111,22.26799965,22.14100075,20.46999931,21.04500008,22.31500053,21.54500008,21.83300018,21.81900024,21.30400085,7.8,80896.5,97530.26563,117152.2344,139399.2031,6437.538927,7761.211938,9322.6786,11093.03612
UG201100000021,UGGE61FL,UG,2011,21,UG2011DHS,47440.14063,56079.80078,66032.17969,3198.334839,3775.166441,4462.688751,5254.6739,7842.333333,0.323311567,0.554496706,0.796965122,-9999,3916,3821,3856,3901,3925,3432,3486,79.06666667,14,0,0.298702037,0.570168163,0.291004628,0.269647837,0.172111452,0.124950811,1.945117293,1609.4,152726.3332,179201.2409,13888.49254,1093,1205,1238,1267,1082,1251,1244,0.40326461791992185,3,3,3,21.89599991,20.81299973,21.68200111,22.26799965,22.14100075,20.46999931,21.04500008,22.31500053,21.54500008,21.83300018,21.81900024,21.30400085,8.8,81913.625,98608.10938,118265.7578,140505.1719,6518.479163,7846.984018,9411.289976,11181.04632
UG201100000022,UGGE61FL,UG,2011,22,UG2011DHS,183275.2813,216652.8438,255101.8438,12356.11337,14584.58348,17240.68551,20300.35972,8035.266667,0.659216245,0.88306872,0.917229891,-9999,3131,3039,3004,3015,2813,2402,2369,79,14,0,0.206044154,0.418148222,0.222147509,0.212933332,0.137506798,0.096653998,8.040537341,1592.666667,149277.8023,184026.7455,9325.20973,1093,1205,1238,1267,1082,1251,1244,0.44637336730957033,3,3,3,21.9489994,20.8939991,21.79700089,22.30599976,22.34700012,20.63199997,21.14699936,22.37599945,21.6079998,21.93899918,22.00900078,21.52799988,5.266666667,91402.32031,109915.375,131686.4063,156279.0469,7273.565544,8746.787627,10479.27125,12436.29141
UG201100000023,UGGE61FL,UG,2011,23,UG2011DHS,158871.5938,187804.8125,221134.2188,10710.85661,12642.59974,14945.03212,17597.302,8264.785714,0.874788945,0.926944953,0.940003689,-9999,2603,2851,2866,2723,2578,2332,2366,91.28571429,14,0,0.222421962,0.44178752,0.210803047,0.198640242,0.12372537,0.088617221,15.27249146,1577.071429,144345.1367,187981.6087,5047.457902,1066,1188,1304,1252,1102,1253,1271,0.55195723261152,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,2.714285714,72089.01563,86682.74219,103843.1563,123225.3125,5736.66159,6897.99345,8263.575816,9805.958799
UG201100000024,UGGE61FL,UG,2011,24,UG2011DHS,107418.5469,126981.3125,149516.4531,7241.978883,8548.096359,10104.85178,11898.14129,8371.333333,0.740736521,0.80564675,0.841859818,-9999,2496,2305,2631,2593,2579,2365,2329,89,14.0,0,0.222421962,0.44178752,0.210803047,0.198640242,0.12372537,0.088617221,9.29941158,1573.466667,143657.3038,189469.7354,3383.647481,1166,1259,1419,1336,1163,1325,1455,0.7756383895874024,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,4.666666667,76372.6875,91827.03125,109997.8438,130519.4531,6077.545366,7307.362966,8753.350285,10386.40807
UG201100000025,UGGE61FL,UG,2011,25,UG2011DHS,239564.4531,283193.25,333451.0625,16151.03617,19063.93345,22535.80279,26535.19244,8275.4,0.91291087,0.962985788,0.975454739,-9999,2603,2851,2866,2723,2578,2332,2366,89,14,0,0.222421962,0.44178752,0.210803047,0.198640242,0.12372537,0.088617221,13.57116199,1576.8,143645.5569,187286.7725,5377.260231,1056,1158,1260,1197,1043,1189,1275,0.4606768290201823,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,2.933333333,80314.22656,96571.17969,115686.8359,137276.9063,6391.203079,7684.890304,9206.065892,10924.14911
UG201100000028,UGGE61FL,UG,2011,28,UG2011DHS,106811.2031,126263.3516,148671.0938,7201.033165,8499.765475,10047.71827,11830.86974,8259.6875,0.728642762,0.782812238,0.797858775,-9999,2473,2482,2675,2864,2780,2367,2489,93,14,0,0.222421962,0.44178752,0.210803047,0.198640242,0.12372537,0.088617221,13.3371582,1579.875,146008.897,188131.3776,4934.409147,1115,1229,1383,1335,1151,1331,1369,0.4800037145614624,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,3.5625,67743.85938,81452.75,97571.63281,115775.9375,5390.885042,6481.803895,7764.503834,9213.156372
UG201100000029,UGGE61FL,UG,2011,29,UG2011DHS,85688,101293.2578,119269.5938,5776.942711,6818.834382,8060.66134,9491.172707,8213.307692,0.742175102,0.783944448,0.798635324,-9999,2473,2482,2675,2864,2780,2367,2489,92.07692308,14,0,0.222421962,0.44178752,0.210803047,0.198640242,0.12372537,0.088617221,16.3129752,1582.153846,146501.8709,187343.8465,5913.659839,1115,1229,1383,1335,1151,1331,1369,0.45610691950871396,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,2.769230769,57364.48438,68978.35156,82635.16406,98060.33594,4564.920623,5489.122809,6575.897417,7803.393593
UG201100000031,UGGE61FL,UG,2011,31,UG2011DHS,35906.86719,42446.12109,49978.96094,2420.780878,2857.377702,3377.754993,3977.199342,8493.4,0.423275757,0.464735794,0.517928886,-9999,2496,2305,2631,2593,2579,2365,2329,85,14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.169886389,1573.7,142673.061,192373.0677,393.6076401,1166,1259,1419,1336,1163,1325,1455,0.7054450511932373,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,8.6,42978.39844,51671.75,61892.42188,73434.38281,3420.112279,4111.907215,4925.242441,5843.722509
UG201100000032,UGGE61FL,UG,2011,32,UG2011DHS,146178.1875,172799.7188,203466.1875,9855.089182,11632.49056,13750.96471,16191.32475,8268.428571,0.81338174,0.86003903,0.877887726,-9999,2496,2305,2631,2593,2579,2365,2329,93,14.0,0,0.222421962,0.44178752,0.210803047,0.198640242,0.12372537,0.088617221,13.272442,1577.428571,145024.5775,188918.3516,4528.256226,1115,1229,1383,1335,1151,1331,1369,0.5770647185189384,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,3.571428571,66905.45313,80446.66406,96368.77344,114351.4297,5324.166793,6401.74212,7668.783326,9099.797643
UG201100000035,UGGE61FL,UG,2011,35,UG2011DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,68,14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.839653969,1565,137702.5365,192046.5335,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.8603277206420898,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,5455.201172,6559.182129,7857.233398,9323.244141,434.111116,521.9631292,625.2587672,741.9201953
UG201100000036,UGGE61FL,UG,2011,36,UG2011DHS,250898.8125,296591.75,349227.4063,16915.17884,19965.89311,23602.02155,27790.63399,8314.625,0.890651147,0.944443067,0.962936083,-9999,2603,2851,2866,2723,2578,2332,2366,87.75,14,0,0.222421962,0.44178752,0.210803047,0.198640242,0.12372537,0.088617221,11.23517064,1575.3125,143381.7192,187472.6567,5072.438722,1056,1158,1260,1197,1043,1189,1275,0.512437641620636,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,3.375,86868.96094,104449.8125,125121.4531,148468.125,6912.812267,8311.851982,9956.848874,11814.71799
UG201100000039,UGGE61FL,UG,2011,39,UG2011DHS,149598.625,176843.0781,208227.125,10085.68853,11904.68032,14072.72502,16570.18811,8394.933333,0.799240112,0.874891599,0.918515205,-9999,2496,2305,2631,2593,2579,2365,2329,83.8,14,0,0.221902971,0.44017003,0.225663781,0.209744886,0.132457212,0.095396958,8.151423863,1572.533333,142808.4652,188458.7343,3915.378796,1166,1259,1419,1336,1163,1325,1455,0.6905446370442708,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,4.333333333,81801.375,98355.76563,117820.2656,139803.375,6509.546591,7826.903141,9375.838833,11125.1991
UG201100000041,UGGE61FL,UG,2011,41,UG2011DHS,163961.4844,193821.6719,228218.8594,11054.00959,13047.64036,15423.83858,18161.07979,8286.285714,0.860847678,0.924643108,0.943572453,-9999,2496,2305,2631,2593,2579,2365,2329,90.42857143,14,0,0.222421962,0.44178752,0.210803047,0.198640242,0.12372537,0.088617221,12.7151241,1576.357143,144042.26,188297.4257,4627.395055,1115,1229,1383,1335,1151,1331,1369,0.5826255253383091,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,2.928571429,72716.86719,87436.17188,104743.8672,124291.9766,5786.62443,6957.94948,8335.252112,9890.841231
UG201100000042,UGGE61FL,UG,2011,42,UG2011DHS,169124.2031,199924.625,235404.9063,11402.0715,13458.47646,15909.49616,18732.92723,8371.714286,0.808976889,0.861940861,0.902936061,-9999,2603,2851,2866,2723,2578,2332,2366,78.46666667,14,0,0.221902971,0.44017003,0.225663781,0.209744886,0.132457212,0.095396958,2.955905979,1572.5,141328.2805,186380.7314,5384.310211,1056,1158,1260,1197,1043,1189,1275,0.17009721483503068,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,5.785714286,68770.17188,82784.46875,99286.17969,117954.9688,5472.556396,6587.778706,7900.943139,9386.558173
UG201100000044,UGGE61FL,UG,2011,44,UG2011DHS,185267.7969,219008.25,257875.25,12490.44636,14743.14284,17428.12278,20521.06037,8018.5,0.652244348,0.902063076,0.948472977,-9999,3131,3039,3004,3015,2813,2402,2369,78.85714286,14,0,0.206044154,0.418148222,0.222147509,0.212933332,0.137506798,0.096653998,6.675754942,1593.928571,149624.6807,183619.347,9740.10779,1093,1205,1238,1267,1082,1251,1244,0.44949282918657574,3,3,3,21.9489994,20.8939991,21.79700089,22.30599976,22.34700012,20.63199997,21.14699936,22.37599945,21.6079998,21.93899918,22.00900078,21.52799988,5.785714286,87879.99219,105678.6719,126609.3359,150252.4844,6993.267578,8409.641506,10075.25083,11956.7128
UG201100000046,UGGE61FL,UG,2011,46,UG2011DHS,39375.69141,46546.67969,54807.23828,2654.643214,3133.417963,3704.067079,4361.421445,8083.571429,0.221930981,0.536945899,0.654929002,-9999,3668,3484,3551,4012,4176,3544,3599,74.57142857,14.0,0,0.206044154,0.418148222,0.222147509,0.212933332,0.137506798,0.096653998,3.812210342,1599.214286,147465.9376,182862.427,9803.745142,1153,1256,1387,1344,1138,1322,1357,0.3132554462977818,3,3,3,21.9489994,20.8939991,21.79700089,22.30599976,22.34700012,20.63199997,21.14699936,22.37599945,21.6079998,21.93899918,22.00900078,21.52799988,11.35714286,45886.05469,55249.58594,66278.39844,78760.00781,3651.496211,4396.622353,5274.267366,6267.52228
UG201100000048,UGGE61FL,UG,2011,48,UG2011DHS,78249.6875,92500.29688,108916.1563,5275.462893,6226.912281,7360.939743,8667.272329,8368.214286,0.555897514,0.628070951,0.683927059,-9999,2496,2305,2631,2593,2579,2365,2329,91.71428571,14.0,0,0.241496141,0.471011039,0.221503824,0.219777197,0.147112161,0.095658317,7.143943541,1574.928571,144544.6028,190077.5759,2791.409662,1115,1229,1383,1335,1151,1331,1369,0.6708577019827706,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,5.785714286,61159.07031,73530.76563,88076.20313,104502.2578,4866.884177,5851.39241,7008.881548,8316.025447
UG201100000050,UGGE61FL,UG,2011,50,UG2011DHS,109356.7031,129272.4453,152214.2031,7372.646956,8702.329929,10287.17434,12112.82142,8138.625,0.731055186,0.801325505,0.813597606,-9999,3131,3039,3004,3015,2813,2402,2369,86.625,14,0,0.206044154,0.418148222,0.222147509,0.212933332,0.137506798,0.096653998,16.46016088,1585.8125,147478.7389,185899.6926,7663.277256,1066,1188,1304,1252,1102,1253,1271,0.43096721172332764,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,3.125,77649.72656,93378.07031,111874.8203,132768.7813,6179.168906,7430.790733,8902.715329,10565.40392
UG201100000052,UGGE61FL,UG,2011,52,UG2011DHS,86414.14063,102151.6406,120280.2969,5825.896533,6876.618817,8128.969273,9571.601904,8422.933333,0.523787056,0.591349874,0.642437526,-9999,2496,2305,2631,2593,2579,2365,2329,91.4,14.0,0,0.241496141,0.471011039,0.221503824,0.219777197,0.147112161,0.095658317,5.952376774,1574.6,144285.0508,190573.1449,2180.819322,1115,1229,1383,1335,1151,1331,1369,0.6360251108805338,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,6.733333333,62496.08203,75136.07813,89996.5,106777.6563,4973.280189,5979.139119,7161.693918,8497.095906
UG201100000053,UGGE61FL,UG,2011,53,UG2011DHS,68190.48438,80609.13281,94914.69531,4597.288138,5426.42633,6414.670973,7553.071465,8457.625,0.325100972,0.467428941,0.63886261,-9999,3083,2893,3234,3538,3395,2817,3105,79.875,14,0,0.241496141,0.471011039,0.221503824,0.219777197,0.147112161,0.095658317,2.057723341,1581.5625,142208.401,189912.966,3250.122912,1304,1394,1529,1399,1223,1482,1560,0.5316606760025024,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,9.625,41759.32031,50394.37109,60592.80859,72171.57031,3323.101124,4010.256631,4821.822501,5743.231083
UG201100000054,UGGE61FL,UG,2011,54,UG2011DHS,93424.80469,110439.0625,130038.4844,6298.544439,7434.509737,8788.461354,10348.13379,8468.4,0.494871012,0.583558273,0.645192973,-9999,2496,2305,2631,2593,2579,2365,2329,88.76923077,14.0,0,0.241496141,0.471011039,0.221503824,0.219777197,0.147112161,0.095658317,5.509693493,1575.266667,143336.9271,191020.3944,1643.894978,1115,1229,1383,1335,1151,1331,1369,0.544719123840332,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,7.866666667,59472.73438,71499.71875,85639.13281,101605.6406,4732.689828,5689.766834,6814.945654,8085.519974
UG201100000055,UGGE61FL,UG,2011,55,UG2011DHS,89006.125,105215.6719,123888.1094,6000.644931,7082.88238,8372.797137,9858.702501,8159.6,0.652981838,0.826357683,0.860772451,-9999,2473,2482,2675,2864,2780,2367,2489,83.8,14,0,0.206044154,0.418148222,0.222147509,0.212933332,0.137506798,0.096653998,11.75687449,1588.8,148132.5483,185247.8771,7639.394878,1115,1229,1383,1335,1151,1331,1369,0.3823575337727865,3,3,3,22.02000046,20.94000053,21.98999977,22.54299927,22.5170002,20.71299934,21.23500061,22.46999931,21.6760006,22.0170002,22.02000046,21.53700066,5.466666667,62398.30469,75023,89866.49219,106629.7656,4965.499316,5970.140648,7151.348225,8485.327138
UG201100000058,UGGE61FL,UG,2011,58,UG2011DHS,80091.0625,94677.01563,111479.1719,5399.605613,6373.444247,7534.157517,8871.23063,7962.214286,0.464992176,0.633076451,0.764463251,-9999,3887,3892,3866,3879,3908,3616,3616,86.2,14.0,0,0.276860238,0.532329209,0.2772457,0.249156371,0.153454244,0.119233645,2.61339648,1592.357143,145053.1367,179741.1804,12885.05049,1120,1251,1385,1245,1095,1296,1373,0.07289980139051165,3,3,3,21.88100052,20.80599976,21.77099991,22.32500076,22.24500084,20.53199959,21.08099937,22.31599998,21.54899979,21.85899925,21.89800072,21.35000038,8.285714286,73533.90625,88470.42188,106045.9688,125912.9609,5851.642332,7040.25248,8438.870065,10019.83506
UG201100000059,UGGE61FL,UG,2011,59,UG2011DHS,134464.25,158952.4844,187161.5,9065.354277,10700.32503,12649.0368,14893.83894,8138.2,0.897953431,0.911961397,0.961106618,-9999,3887,3892,3866,3879,3908,3616,3616,81.53333333,14.0,0,0.191424812,0.39097545,0.221400306,0.199062258,0.121804446,0.095023088,7.051226807,1581.6,142960.1435,182101.9772,9951.011132,1130,1245,1373,1195,1070,1269,1383,0.15314127604166666,3,3,3,21.88100052,20.80599976,21.77099991,22.32500076,22.24500084,20.53199959,21.08099937,22.31599998,21.54899979,21.85899925,21.89800072,21.35000038,5.866666667,99465.52344,119624.4688,143334.1875,170120.4063,7915.214861,9519.412762,11406.17223,13537.75179
