"lat" "lon" "wealthscore" "nl" "n" "sample"
-1.919394 30.063068 253794.875 17.0880681818182 24 1
-1.919092 30.580089 -37086.4 0.136363636363636 25 1
-1.918798 30.449934 24485.96 0.674486803519062 25 1
-1.91576 30.103002 40526.2307692308 17.1420454545455 26 1
-1.912341 29.512758 -37909.8 0 25 1
-1.911204 29.688088 -28880.12 0 25 1
-1.90769 29.912656 -25209.9615384615 3.82102272727273 26 1
-1.898147 30.04978 70847.3076923077 11.8925619834711 26 1
-1.896964 30.078518 228312.16 11.5588235294118 25 1
-1.895365 30.485651 9973.4 0.311764705882353 25 1
-1.894967 30.051481 -2125.76923076923 10.1147058823529 26 1
-1.888155 29.478298 -44972.4166666667 0 24 1
-1.886756 29.879609 -16191.8076923077 0.961764705882353 26 1
-1.884319 29.559903 -51976.8076923077 0 26 1
-1.879629 30.342756 -24058.5 0.0171428571428571 26 1
-1.877191 29.313049 -16607.0384615385 0 26 1
-1.873284 29.402976 -45824.6538461538 0 26 1
-1.869571 29.710591 -21781.72 0 25 1
-1.869094 29.804758 -1196.92 0 25 1
-1.868541 30.586832 -22063.3846153846 0.106060606060606 26 1
-1.860849 30.288849 35865.5 0.267942583732057 24 1
-1.859734 29.79074 -14927.0384615385 0 26 1
-1.85497 30.558896 -28713.9230769231 0.0153846153846154 26 1
-1.853775 30.05054 -31981.7307692308 2.06153846153846 26 1
-1.850826 29.340078 -32882.0416666667 0 24 1
-1.850256 29.364529 -30153.5416666667 0 24 1
-1.844282 29.411107 -32556.1666666667 0 24 1
-1.843207 29.783921 -34120.3076923077 0 26 1
-1.842713 29.96173 -7287.24 1.225 25 1
-1.836542 30.095517 -22375.64 0.860310421286031 25 1
-1.833858 30.310689 -42157.3846153846 0.012987012987013 26 1
-1.827347 30.235609 -14241.4615384615 0.287878787878788 26 1
-1.826784 29.723557 -30426.5 0 24 1
-1.826279 29.500459 -52093.8 0 25 1
-1.825845 30.143684 -24441.0384615385 0.503171247357294 26 1
-1.822141 29.636262 -36851.8846153846 0 26 1
-1.820759 29.310801 -24113.1538461538 0 26 1
-1.817948 29.590006 -47809.6923076923 0 26 1
-1.817924 29.518657 -51390.8 0 25 1
-1.816872 30.410905 -23050.6153846154 0 26 1
-1.815346 29.320772 -54032.44 0 25 1
-1.81395 29.84271 -14932.6 0 25 1
-1.807319 30.195201 -9926.48 0.134387351778656 25 1
-1.805823 30.046599 -36092.8461538462 0.134387351778656 26 1
-1.805389 29.375352 -24022.16 0 25 1
-1.799602 30.358161 -42906.4230769231 0 26 1
-1.798374 29.278809 -56354.8461538462 0.0227272727272727 26 1
-1.792265 30.482348 25972.6 0 25 1
-1.79213 29.624638 -37811.64 0 25 1
-1.789266 30.177475 -26117.3846153846 0.0109090909090909 26 1
-1.786748 29.94159 -25897.3461538462 0 26 1
-1.784873 29.609929 -47771.9230769231 0 26 1
-1.784853 30.496993 -23931.6153846154 0 26 1
-1.782677 30.080122 6186.15384615385 0 26 1
-1.777182 30.044029 -17017 0 26 1
-1.774679 30.154405 -15380.48 0 25 1
-1.772094 29.521851 142710.52173913 0 23 1
-1.769425 29.967649 -13673 0 26 1
-1.768636 29.799135 -39640.6 0 25 1
-1.768044 30.163513 -32220.5 0 26 1
-1.76192 29.91315 -27785.8846153846 0 26 1
-1.761856 29.338515 -36505.7307692308 0.529824561403509 26 1
-1.756319 29.582376 -33180.6923076923 0 26 1
-1.756264 29.970729 -41679.7307692308 0 26 1
-1.744176 30.366519 -23261.2307692308 0 26 1
-1.740335 29.665067 -42511.32 0 25 1
-1.735861 30.00618 -41987 0 26 1
-1.735648 30.350218 -35268.0769230769 0 26 1
-1.733422 29.595184 -35207.4583333333 0 24 1
-1.728849 29.754761 -35150.1923076923 0 26 1
-1.728739 29.350226 -51140.8461538462 1.7231884057971 26 1
-1.728407 30.328502 -29715.0769230769 0 26 1
-1.72681 29.303076 37507.9615384615 2.02207792207792 26 1
-1.726329 29.499088 -44154.5384615385 1.54018445322793 26 1
-1.724432 30.446297 -31735.3461538462 0 26 1
-1.723058 29.505491 70289.76 1.49679897567222 25 1
-1.72052 29.646694 -32275.6538461538 0 26 1
-1.719926 29.555812 -34462.5 0.493055555555556 26 1
-1.71183 30.367698 -33538 0 26 1
-1.704489 29.8202 -35619.2 0 25 1
-1.703399 29.256782 173850.041666667 2.76666666666667 24 1
-1.699055 29.750063 -40418.0769230769 0 26 1
-1.697388 29.637663 -24737.6538461538 0.102536997885835 26 1
-1.696857 29.948877 -25090.6 0 25 1
-1.69445 29.29384 -33234.1538461538 2.88610240334378 26 1
-1.693164 29.370811 -61491 2.85330578512397 26 1
-1.688129 30.076672 -24527.5384615385 0 26 1
-1.688078 30.291257 -46254.1923076923 0 26 1
-1.681372 29.321231 -38654.3846153846 2.67903525046382 26 1
-1.680382 29.265095 271220.038461538 2.65197428833792 26 1
-1.679763 29.704893 -28349.3846153846 0 26 1
-1.677144 29.300913 -59104.6153846154 2.66606660666067 26 1
-1.676442 30.137929 -33949.2 0 25 1
-1.676138 29.872053 -37127.125 0 24 1
-1.67449 29.559536 -37134.56 2.58916083916084 25 1
-1.671156 29.948958 -28978.64 0 25 1
-1.670937 29.35863 -50170 2.64392523364486 26 1
-1.668376 29.902769 -37814.6538461538 0 26 1
-1.663928 30.03893 -38619.7307692308 0 26 1
-1.658179 29.337824 -37416.96 2.13049853372434 25 1
-1.657965 29.451026 -107.88 2.13049853372434 25 1
-1.657813 29.557036 -41551.0384615385 2.13049853372434 26 1
-1.657729 29.481978 9068.07692307692 2.13049853372434 26 1
-1.655143 29.684502 -42345.72 1.94744318181818 25 1
-1.65317 30.391795 -38408.8846153846 0 26 1
-1.64984 29.618431 -43503.88 1.83609820836098 25 1
-1.649106 30.070285 -28248.96 0 25 1
-1.647931 29.487905 -46834.2692307692 1.79675324675325 26 1
-1.643778 30.307225 -34814.7307692308 0.0110565110565111 26 1
-1.640578 29.322453 -24175.4615384615 1.51298701298701 26 1
-1.64012 29.920405 -44041.4615384615 0.0839160839160839 26 1
-1.6394 29.386458 -19271.5 1.4746835443038 26 1
-1.638167 30.448602 -8406.30769230769 0.01125 26 1
-1.637594 29.633267 -43119.08 1.37453416149068 25 1
-1.635746 30.134193 -30968.6923076923 0.0246440306681271 26 1
-1.633816 29.767421 -40692.1538461538 1.26475279106858 26 1
-1.631954 29.806688 -49504.72 1.21952479338843 25 1
-1.631198 30.363397 8658.38461538462 0.0229826353421859 26 1
-1.627679 29.362558 -47826.3076923077 1.04832535885167 26 1
-1.616108 29.882843 -22875.6923076923 0.781512605042017 26 1
-1.611658 29.517243 -46496.36 0.654924242424242 25 1
-1.610184 29.4579 30531.25 0.680262703076391 24 1
-1.607969 29.949778 -30488.12 0.677600749765698 25 1
-1.606749 30.427247 -12096 0.596656217345872 26 1
-1.604421 29.663306 -40472.5 0.546623794212219 26 1
-1.597761 29.969942 -42074.6538461538 0.573446327683616 26 1
-1.597075 29.375018 -37429.6153846154 0.569169960474308 26 1
-1.59673 29.383047 -52475.4615384615 0.552615384615385 26 1
-1.595625 29.571792 -49933.4230769231 0.56864406779661 26 1
-1.59213 29.472792 -11762.2083333333 0.608371854134566 24 1
-1.585452 30.309967 72620 0.678222907036466 26 1
-1.584633 29.745352 -33246.7692307692 0.678222907036466 26 1
-1.583996 29.814668 -44733.2692307692 0.678222907036466 26 1
-1.574011 30.018136 -73869.2307692308 0.776579352850539 26 1
-1.570421 29.44361 -25081.5 0.818079096045198 26 1
-1.569436 29.702884 -42137.875 0.898561890087314 24 1
-1.559758 29.558065 -10767.1923076923 1.03133025166923 26 1
-1.555831 29.883326 -54108.4230769231 1.03133025166923 26 1
-1.554227 29.923283 -39920.12 1.0861581920904 25 1
-1.553064 29.788937 -41834.8461538462 1.14381099126862 26 1
-1.552253 29.755848 -22149.08 1.14381099126862 25 1
-1.547463 29.6574 -22482.2307692308 1.14381099126862 26 1
-1.547196 30.046899 -24923.6538461538 1.14381099126862 26 1
-1.542048 30.148021 -53273.5 1.31325301204819 26 1
-1.53765 29.626807 -31580.2307692308 1.39352750809061 26 1
-1.536608 30.248538 -13521.1153846154 1.57965517241379 26 1
-1.532891 29.896194 -40831.4230769231 1.52112676056338 26 1
-1.528342 29.603571 -49309.5384615385 1.77952755905512 26 1
-1.526805 29.577855 -21876.6153846154 1.80222634508349 26 1
-1.526269 29.62421 -34616.4230769231 1.82456799398948 26 1
-1.525719 29.831876 115110.92 1.84747052111069 25 1
-1.525402 29.393545 -26932.72 1.85523300229183 25 1
-1.523984 29.698213 -36205.9230769231 1.9197628458498 26 1
-1.522252 29.97244 -37292.4230769231 1.98361998361998 26 1
-1.520894 29.663135 9426.30769230769 2.13796296296296 26 1
-1.506785 29.937149 -27717.36 1.4047619047619 25 1
-1.505122 30.218895 -26986.8461538462 0.22450110864745 26 1
-1.501343 29.63039 138335.846153846 2.65675990675991 26 1
-1.489671 29.923061 -19135.2307692308 0.276828434723172 26 1
-1.487486 29.629335 28657.7692307692 2.89076923076923 26 1
-1.486921 29.488298 -51821.9230769231 2.9359375 26 1
-1.48276 29.779362 -21118.8076923077 0.748137108792846 26 1
-1.477276 30.260112 -26732.68 0.00474308300395257 25 1
-1.467539 29.608849 -40829.2307692308 2.18614718614719 26 1
-1.464185 30.188365 -12049.9615384615 0.0213903743315508 26 1
-1.444471 29.509372 -33135.64 1.06524064171123 25 1
-1.441507 30.422287 -27874.9615384615 0 26 1
-1.441294 30.063765 -21750.2 0.025974025974026 25 1
-1.43971 30.322471 22093.7307692308 0.0266075388026608 26 1
-1.439182 29.710516 -28243.6153846154 0.134146341463415 26 1
-1.436562 30.01549 -18070.92 0.0269360269360269 25 1
-1.433624 29.62412 -22498.92 0.110471806674338 25 1
-1.430599 29.67574 -36183.08 0.0602125147579693 25 1
-1.429948 30.295583 -31339.7692307692 0.0315789473684211 26 1
-1.41364 29.73784 -23991.52 0.0320855614973262 25 1
-1.407466 29.717139 -40006.5769230769 0.00814111261872456 26 1
-1.407318 30.255418 -4309.76923076923 0.0330578512396694 26 1
-1.40633 30.061457 -23145.2307692308 0.0330578512396694 26 1
-1.398027 29.694173 -39976.6818181818 0 22 1
-1.396914 30.1187 -33751.7692307692 0.0351906158357771 26 1
-1.386951 29.833824 -49279.9615384615 0.0305084745762712 26 1
-1.382059 30.186242 -29017.4230769231 0.0282131661442006 26 1
-1.37575 29.866844 -35036.08 0 25 1
-1.361823 30.28163 -15945.52 0 25 1
-1.358829 29.813962 -26145.6 0 25 1
-1.355377 30.414937 35034.4 0 25 1
-1.319535 30.218336 -28297.6 0.116279069767442 25 1
-1.297459 30.242161 -19898.8 0.125 25 1
-1.275019 30.381223 4932.28 0.135135135135135 25 1
-1.224948 30.414024 23996.6923076923 0 26 1
-1.100359 30.389542 -17932.6 0 25 1
-1.099347 30.414611 -16208.44 0 25 1
