"lat" "lon" "nl" "sample" "cluster" "hhid" "weight" "wealthscore"
10.032155 9.112013 1.53896103896104 1 144 "144 31" 472113 -68458
10.032155 9.112013 1.53896103896104 1 144 "144 25" 472113 -73163
10.032155 9.112013 1.53896103896104 1 144 "144 69" 472113 2843
10.032155 9.112013 1.53896103896104 1 144 "144 47" 472113 -78958
10.032155 9.112013 1.53896103896104 1 144 "144 80" 472113 -54632
10.032155 9.112013 1.53896103896104 1 144 "144 84" 472113 -106181
10.032155 9.112013 1.53896103896104 1 144 "144 16" 472113 28158
10.032155 9.112013 1.53896103896104 1 144 "144 55" 472113 -11035
10.032155 9.112013 1.53896103896104 1 144 "144 57" 472113 -17414
10.032155 9.112013 1.53896103896104 1 144 "144 59" 472113 -49117
10.032155 9.112013 1.53896103896104 1 144 "144 53" 472113 11499
10.032155 9.112013 1.53896103896104 1 144 "144 35" 472113 -14495
10.032155 9.112013 1.53896103896104 1 144 "144 37" 472113 -22931
10.032155 9.112013 1.53896103896104 1 144 "144 41" 472113 -81545
10.032155 9.112013 1.53896103896104 1 144 "144 33" 472113 7233
10.032155 9.112013 1.53896103896104 1 144 "144 45" 472113 -87329
10.032155 9.112013 1.53896103896104 1 144 "144 14" 472113 6160
10.032155 9.112013 1.53896103896104 1 144 "144 10" 472113 -76048
10.032155 9.112013 1.53896103896104 1 144 "144 76" 472113 -91948
10.032155 9.112013 1.53896103896104 1 144 "144 78" 472113 -29761
10.032155 9.112013 1.53896103896104 1 144 "144 86" 472113 8068
10.032155 9.112013 1.53896103896104 1 144 "144 88" 472113 -7929
10.032155 9.112013 1.53896103896104 1 144 "144 90" 472113 -60761
10.032155 9.112013 1.53896103896104 1 144 "144 61" 472113 11425
10.032155 9.112013 1.53896103896104 1 144 "144 67" 472113 15668
10.032155 9.112013 1.53896103896104 1 144 "144 63" 472113 -51463
10.032155 9.112013 1.53896103896104 1 144 "144 74" 472113 -60318
10.032155 9.112013 1.53896103896104 1 144 "144 43" 472113 19946
10.032155 9.112013 1.53896103896104 1 144 "144 72" 472113 -8246
10.032155 9.112013 1.53896103896104 1 144 "144  6" 472113 6565
10.032155 9.112013 1.53896103896104 1 144 "144  2" 472113 -99282
10.032155 9.112013 1.53896103896104 1 144 "144  8" 472113 2168
10.032155 9.112013 1.53896103896104 1 144 "144  4" 472113 -90230
10.032155 9.112013 1.53896103896104 1 144 "144 92" 472113 -27459
10.032155 9.112013 1.53896103896104 1 144 "144 12" 472113 -87998
10.060323 12.773261 0 1 184 "184 17" 752167 -101890
10.060323 12.773261 0 1 184 "184 12" 752167 -100239
10.060323 12.773261 0 1 184 "184 71" 752167 -65120
10.060323 12.773261 0 1 184 "184  9" 752167 -105442
10.060323 12.773261 0 1 184 "184 50" 752167 -147414
10.060323 12.773261 0 1 184 "184 14" 752167 -136320
10.060323 12.773261 0 1 184 "184 19" 752167 -152168
10.060323 12.773261 0 1 184 "184 58" 752167 -117238
10.060323 12.773261 0 1 184 "184 22" 752167 -138453
10.060323 12.773261 0 1 184 "184 68" 752167 -79327
10.060323 12.773261 0 1 184 "184 55" 752167 -111612
10.060323 12.773261 0 1 184 "184 32" 752167 -137972
10.060323 12.773261 0 1 184 "184 35" 752167 -119773
10.060323 12.773261 0 1 184 "184 40" 752167 -107566
10.060323 12.773261 0 1 184 "184 27" 752167 -117442
10.060323 12.773261 0 1 184 "184 45" 752167 -128257
10.060323 12.773261 0 1 184 "184 48" 752167 -92820
10.060323 12.773261 0 1 184 "184112" 752167 -100381
10.060323 12.773261 0 1 184 "184 53" 752167 -123288
10.060323 12.773261 0 1 184 "184 89" 752167 -112253
10.060323 12.773261 0 1 184 "184 91" 752167 -125815
10.060323 12.773261 0 1 184 "184 60" 752167 -113559
10.060323 12.773261 0 1 184 "184 24" 752167 -153313
10.060323 12.773261 0 1 184 "184 66" 752167 -86704
10.060323 12.773261 0 1 184 "184 97" 752167 -129933
10.060323 12.773261 0 1 184 "184 73" 752167 -114981
10.060323 12.773261 0 1 184 "184 79" 752167 -108062
10.060323 12.773261 0 1 184 "184 42" 752167 -112810
10.060323 12.773261 0 1 184 "184  1" 752167 -161428
10.060323 12.773261 0 1 184 "184  6" 752167 -96787
10.060323 12.773261 0 1 184 "184109" 752167 -144534
10.060323 12.773261 0 1 184 "184115" 752167 -121407
10.060323 12.773261 0 1 184 "184 86" 752167 -127304
10.060323 12.773261 0 1 184 "184 94" 752167 -121710
10.060323 12.773261 0 1 184 "184 99" 752167 -95295
10.060323 12.773261 0 1 184 "184102" 752167 -126351
10.060323 12.773261 0 1 184 "184 63" 752167 -98097
10.060323 12.773261 0 1 184 "184  4" 752167 -148058
10.060323 12.773261 0 1 184 "184107" 752167 -107670
10.060323 12.773261 0 1 184 "184 84" 752167 -96696
10.060323 12.773261 0 1 184 "184104" 752167 -108868
10.07875 6.015912 0.207692307692308 1 134 "134 10" 998843 -113855
10.07875 6.015912 0.207692307692308 1 134 "134 18" 998843 -37591
10.07875 6.015912 0.207692307692308 1 134 "134 47" 998843 -56159
10.07875 6.015912 0.207692307692308 1 134 "134 16" 998843 -112220
10.07875 6.015912 0.207692307692308 1 134 "134 32" 998843 -46663
10.07875 6.015912 0.207692307692308 1 134 "134 34" 998843 -91858
10.07875 6.015912 0.207692307692308 1 134 "134 12" 998843 -113058
10.07875 6.015912 0.207692307692308 1 134 "134 14" 998843 -42516
10.07875 6.015912 0.207692307692308 1 134 "134 39" 998843 -72443
10.07875 6.015912 0.207692307692308 1 134 "134 41" 998843 -75512
10.07875 6.015912 0.207692307692308 1 134 "134 19" 998843 -49587
10.07875 6.015912 0.207692307692308 1 134 "134 21" 998843 -68644
10.07875 6.015912 0.207692307692308 1 134 "134 23" 998843 -103845
10.07875 6.015912 0.207692307692308 1 134 "134 25" 998843 -82569
10.07875 6.015912 0.207692307692308 1 134 "134 27" 998843 -103919
10.07875 6.015912 0.207692307692308 1 134 "134 28" 998843 -56821
10.07875 6.015912 0.207692307692308 1 134 "134 30" 998843 -82727
10.07875 6.015912 0.207692307692308 1 134 "134 58" 998843 -132642
10.07875 6.015912 0.207692307692308 1 134 "134  8" 998843 -56429
10.07875 6.015912 0.207692307692308 1 134 "134 36" 998843 -59087
10.07875 6.015912 0.207692307692308 1 134 "134 38" 998843 -85516
10.07875 6.015912 0.207692307692308 1 134 "134 81" 998843 -115767
10.07875 6.015912 0.207692307692308 1 134 "134 63" 998843 -135247
10.07875 6.015912 0.207692307692308 1 134 "134 43" 998843 -11427
10.07875 6.015912 0.207692307692308 1 134 "134 45" 998843 -92422
10.07875 6.015912 0.207692307692308 1 134 "134 48" 998843 -51291
10.07875 6.015912 0.207692307692308 1 134 "134 50" 998843 -37734
10.07875 6.015912 0.207692307692308 1 134 "134 51" 998843 -113059
10.07875 6.015912 0.207692307692308 1 134 "134 54" 998843 -45705
10.07875 6.015912 0.207692307692308 1 134 "134 56" 998843 -75350
10.07875 6.015912 0.207692307692308 1 134 "134  5" 998843 -95511
10.07875 6.015912 0.207692307692308 1 134 "134  7" 998843 -131463
10.07875 6.015912 0.207692307692308 1 134 "134 78" 998843 -123947
10.07875 6.015912 0.207692307692308 1 134 "134 79" 998843 -157646
10.07875 6.015912 0.207692307692308 1 134 "134 61" 998843 -151628
10.07875 6.015912 0.207692307692308 1 134 "134 65" 998843 -175686
10.07875 6.015912 0.207692307692308 1 134 "134 67" 998843 -131244
10.07875 6.015912 0.207692307692308 1 134 "134 69" 998843 -148223
10.07875 6.015912 0.207692307692308 1 134 "134  1" 998843 -95381
10.07875 6.015912 0.207692307692308 1 134 "134  3" 998843 -67035
10.07875 6.015912 0.207692307692308 1 134 "134 72" 998843 -152445
10.07875 6.015912 0.207692307692308 1 134 "134 76" 998843 -167145
10.07875 6.015912 0.207692307692308 1 134 "134 74" 998843 -133447
10.07875 6.015912 0.207692307692308 1 134 "134 59" 998843 -136519
10.07875 6.015912 0.207692307692308 1 134 "134 70" 998843 -121137
10.092704 6.554116 0 1 138 "138 15" 828372 -152156
10.092704 6.554116 0 1 138 "138 23" 828372 -119169
10.092704 6.554116 0 1 138 "138  9" 828372 -90438
10.092704 6.554116 0 1 138 "138 11" 828372 -124264
10.092704 6.554116 0 1 138 "138  5" 828372 -93682
10.092704 6.554116 0 1 138 "138  7" 828372 -157684
10.092704 6.554116 0 1 138 "138 60" 828372 -138538
10.092704 6.554116 0 1 138 "138 13" 828372 -105789
10.092704 6.554116 0 1 138 "138 64" 828372 -145309
10.092704 6.554116 0 1 138 "138 66" 828372 -129850
10.092704 6.554116 0 1 138 "138 17" 828372 -84354
10.092704 6.554116 0 1 138 "138 62" 828372 -123334
10.092704 6.554116 0 1 138 "138 19" 828372 -150558
10.092704 6.554116 0 1 138 "138 21" 828372 -127633
10.092704 6.554116 0 1 138 "138 78" 828372 -129406
10.092704 6.554116 0 1 138 "138  1" 828372 -80915
10.092704 6.554116 0 1 138 "138  3" 828372 -135939
10.092704 6.554116 0 1 138 "138 56" 828372 -179570
10.092704 6.554116 0 1 138 "138 58" 828372 -130228
10.092704 6.554116 0 1 138 "138 88" 828372 -159440
10.092704 6.554116 0 1 138 "138 90" 828372 -110307
10.092704 6.554116 0 1 138 "138 29" 828372 -99484
10.092704 6.554116 0 1 138 "138 31" 828372 -157451
10.092704 6.554116 0 1 138 "138 68" 828372 -140334
10.092704 6.554116 0 1 138 "138 70" 828372 -128115
10.092704 6.554116 0 1 138 "138 72" 828372 -125957
10.092704 6.554116 0 1 138 "138 76" 828372 -174597
10.092704 6.554116 0 1 138 "138 39" 828372 -172933
10.092704 6.554116 0 1 138 "138 25" 828372 -133318
10.092704 6.554116 0 1 138 "138 82" 828372 -93239
10.092704 6.554116 0 1 138 "138 84" 828372 -134179
10.092704 6.554116 0 1 138 "138 86" 828372 -153164
10.092704 6.554116 0 1 138 "138 27" 828372 -172895
10.092704 6.554116 0 1 138 "138 33" 828372 -95172
10.092704 6.554116 0 1 138 "138 35" 828372 -138407
10.092704 6.554116 0 1 138 "138 37" 828372 -119341
10.092704 6.554116 0 1 138 "138 54" 828372 -148076
10.092704 6.554116 0 1 138 "138 80" 828372 -182321
10.092704 6.554116 0 1 138 "138 45" 828372 -143496
10.092704 6.554116 0 1 138 "138 48" 828372 -136051
10.092704 6.554116 0 1 138 "138 43" 828372 -165484
10.092704 6.554116 0 1 138 "138 52" 828372 -176906
10.092704 6.554116 0 1 138 "138 41" 828372 -120361
10.092704 6.554116 0 1 138 "138 50" 828372 -113247
10.108319 13.307371 0 1 182 "182  3" 538816 -75955
10.108319 13.307371 0 1 182 "182  6" 538816 -23508
10.108319 13.307371 0 1 182 "182 13" 538816 -93464
10.108319 13.307371 0 1 182 "182 34" 538816 -70916
10.108319 13.307371 0 1 182 "182  8" 538816 -57723
10.108319 13.307371 0 1 182 "182 10" 538816 -23952
10.108319 13.307371 0 1 182 "182 42" 538816 -16016
10.108319 13.307371 0 1 182 "182 44" 538816 -78902
10.108319 13.307371 0 1 182 "182 49" 538816 -34848
10.108319 13.307371 0 1 182 "182 39" 538816 4556
10.108319 13.307371 0 1 182 "182 20" 538816 -51192
10.108319 13.307371 0 1 182 "182 22" 538816 -59295
10.108319 13.307371 0 1 182 "182 37" 538816 -63317
10.108319 13.307371 0 1 182 "182 18" 538816 -69067
10.108319 13.307371 0 1 182 "182 30" 538816 -28332
10.108319 13.307371 0 1 182 "182  1" 538816 -5392
10.108319 13.307371 0 1 182 "182 90" 538816 -83989
10.108319 13.307371 0 1 182 "182 92" 538816 -14017
10.108319 13.307371 0 1 182 "182 94" 538816 -48238
10.108319 13.307371 0 1 182 "182 97" 538816 -111278
10.108319 13.307371 0 1 182 "182 99" 538816 -107967
10.108319 13.307371 0 1 182 "182 15" 538816 -65561
10.108319 13.307371 0 1 182 "182 46" 538816 7545
10.108319 13.307371 0 1 182 "182106" 538816 34209
10.108319 13.307371 0 1 182 "182 51" 538816 -8752
10.108319 13.307371 0 1 182 "182 25" 538816 -52871
10.108319 13.307371 0 1 182 "182 27" 538816 -54696
10.108319 13.307371 0 1 182 "182 75" 538816 -81727
10.108319 13.307371 0 1 182 "182 32" 538816 -48956
10.108319 13.307371 0 1 182 "182 85" 538816 -31361
10.108319 13.307371 0 1 182 "182 87" 538816 -36387
10.108319 13.307371 0 1 182 "182 54" 538816 -6604
10.108319 13.307371 0 1 182 "182 56" 538816 -83858
10.108319 13.307371 0 1 182 "182 58" 538816 18837
10.108319 13.307371 0 1 182 "182102" 538816 -11046
10.108319 13.307371 0 1 182 "182104" 538816 -44163
10.108319 13.307371 0 1 182 "182 63" 538816 -64098
10.108319 13.307371 0 1 182 "182 66" 538816 12907
10.108319 13.307371 0 1 182 "182 68" 538816 -66442
10.108319 13.307371 0 1 182 "182 70" 538816 -31003
10.108319 13.307371 0 1 182 "182 61" 538816 -60882
10.108319 13.307371 0 1 182 "182 78" 538816 17434
10.108319 13.307371 0 1 182 "182 80" 538816 -57074
10.108319 13.307371 0 1 182 "182 82" 538816 -31339
10.108319 13.307371 0 1 182 "182 73" 538816 -19405
10.162288 12.742196 1.65333333333333 1 172 "172  5" 912387 8901
10.162288 12.742196 1.65333333333333 1 172 "172 23" 912387 22407
10.162288 12.742196 1.65333333333333 1 172 "172 59" 912387 71807
10.162288 12.742196 1.65333333333333 1 172 "172 61" 912387 9693
10.162288 12.742196 1.65333333333333 1 172 "172 63" 912387 -60284
10.162288 12.742196 1.65333333333333 1 172 "172 65" 912387 -6749
10.162288 12.742196 1.65333333333333 1 172 "172 67" 912387 74055
10.162288 12.742196 1.65333333333333 1 172 "172  3" 912387 112774
10.162288 12.742196 1.65333333333333 1 172 "172 71" 912387 27692
10.162288 12.742196 1.65333333333333 1 172 "172 73" 912387 -14879
10.162288 12.742196 1.65333333333333 1 172 "172 57" 912387 57340
10.162288 12.742196 1.65333333333333 1 172 "172 88" 912387 36684
10.162288 12.742196 1.65333333333333 1 172 "172 90" 912387 80306
10.162288 12.742196 1.65333333333333 1 172 "172 92" 912387 -8898
10.162288 12.742196 1.65333333333333 1 172 "172 30" 912387 14492
10.162288 12.742196 1.65333333333333 1 172 "172 32" 912387 3164
10.162288 12.742196 1.65333333333333 1 172 "172 69" 912387 -29930
10.162288 12.742196 1.65333333333333 1 172 "172  1" 912387 -45713
10.162288 12.742196 1.65333333333333 1 172 "172 36" 912387 96479
10.162288 12.742196 1.65333333333333 1 172 "172 77" 912387 31507
10.162288 12.742196 1.65333333333333 1 172 "172  7" 912387 4620
10.162288 12.742196 1.65333333333333 1 172 "172 21" 912387 -74627
10.162288 12.742196 1.65333333333333 1 172 "172 19" 912387 -11691
10.162288 12.742196 1.65333333333333 1 172 "172 85" 912387 33959
10.162288 12.742196 1.65333333333333 1 172 "172 17" 912387 65526
10.162288 12.742196 1.65333333333333 1 172 "172 26" 912387 39008
10.162288 12.742196 1.65333333333333 1 172 "172 28" 912387 -40969
10.162288 12.742196 1.65333333333333 1 172 "172 83" 912387 43682
10.162288 12.742196 1.65333333333333 1 172 "172 15" 912387 141214
10.162288 12.742196 1.65333333333333 1 172 "172 79" 912387 80970
10.162288 12.742196 1.65333333333333 1 172 "172 34" 912387 -9815
10.162288 12.742196 1.65333333333333 1 172 "172 40" 912387 65273
10.162288 12.742196 1.65333333333333 1 172 "172 13" 912387 55555
10.162288 12.742196 1.65333333333333 1 172 "172 54" 912387 -24260
10.162288 12.742196 1.65333333333333 1 172 "172 81" 912387 -72418
10.162288 12.742196 1.65333333333333 1 172 "172 52" 912387 -22574
10.162288 12.742196 1.65333333333333 1 172 "172 38" 912387 -26099
10.162288 12.742196 1.65333333333333 1 172 "172 42" 912387 49911
10.162288 12.742196 1.65333333333333 1 172 "172 48" 912387 24541
10.175021 11.195507 0.0324675324675325 1 237 "237 36" 392982 -133615
10.175021 11.195507 0.0324675324675325 1 237 "237 38" 392982 -86613
10.175021 11.195507 0.0324675324675325 1 237 "237 33" 392982 -88798
10.175021 11.195507 0.0324675324675325 1 237 "237 87" 392982 -97013
10.175021 11.195507 0.0324675324675325 1 237 "237 89" 392982 -84259
10.175021 11.195507 0.0324675324675325 1 237 "237 43" 392982 -132669
10.175021 11.195507 0.0324675324675325 1 237 "237 67" 392982 -112043
10.175021 11.195507 0.0324675324675325 1 237 "237 70" 392982 -106650
10.175021 11.195507 0.0324675324675325 1 237 "237 31" 392982 -114152
10.175021 11.195507 0.0324675324675325 1 237 "237 53" 392982 -103472
10.175021 11.195507 0.0324675324675325 1 237 "237 46" 392982 -98526
10.175021 11.195507 0.0324675324675325 1 237 "237 48" 392982 -58516
10.175021 11.195507 0.0324675324675325 1 237 "237 41" 392982 -97754
10.175021 11.195507 0.0324675324675325 1 237 "237 63" 392982 -55492
10.175021 11.195507 0.0324675324675325 1 237 "237 65" 392982 -94076
10.175021 11.195507 0.0324675324675325 1 237 "237  2" 392982 -115264
10.175021 11.195507 0.0324675324675325 1 237 "237 50" 392982 -166330
10.175021 11.195507 0.0324675324675325 1 237 "237 72" 392982 -106154
10.175021 11.195507 0.0324675324675325 1 237 "237 75" 392982 -128508
10.175021 11.195507 0.0324675324675325 1 237 "237 77" 392982 -95838
10.175021 11.195507 0.0324675324675325 1 237 "237  4" 392982 -97807
10.175021 11.195507 0.0324675324675325 1 237 "237 82" 392982 -120748
10.175021 11.195507 0.0324675324675325 1 237 "237 16" 392982 -133606
10.175021 11.195507 0.0324675324675325 1 237 "237 55" 392982 -105499
10.175021 11.195507 0.0324675324675325 1 237 "237 84" 392982 -147165
10.175021 11.195507 0.0324675324675325 1 237 "237 60" 392982 -175813
10.175021 11.195507 0.0324675324675325 1 237 "237 29" 392982 -70154
10.175021 11.195507 0.0324675324675325 1 237 "237 99" 392982 -51771
10.175021 11.195507 0.0324675324675325 1 237 "237  9" 392982 -125778
10.175021 11.195507 0.0324675324675325 1 237 "237101" 392982 -85409
10.175021 11.195507 0.0324675324675325 1 237 "237104" 392982 -110474
10.175021 11.195507 0.0324675324675325 1 237 "237  7" 392982 -94721
10.175021 11.195507 0.0324675324675325 1 237 "237 92" 392982 -65674
10.175021 11.195507 0.0324675324675325 1 237 "237 12" 392982 -86221
10.175021 11.195507 0.0324675324675325 1 237 "237 79" 392982 -98176
10.175021 11.195507 0.0324675324675325 1 237 "237 96" 392982 -54281
10.175021 11.195507 0.0324675324675325 1 237 "237 26" 392982 -157999
10.175021 11.195507 0.0324675324675325 1 237 "237 58" 392982 -112844
10.175021 11.195507 0.0324675324675325 1 237 "237 94" 392982 -67394
10.175021 11.195507 0.0324675324675325 1 237 "237 14" 392982 -73730
10.175021 11.195507 0.0324675324675325 1 237 "237109" 392982 -122116
10.175021 11.195507 0.0324675324675325 1 237 "237106" 392982 -156715
10.175021 11.195507 0.0324675324675325 1 237 "237 24" 392982 -107251
10.175021 11.195507 0.0324675324675325 1 237 "237 21" 392982 -50456
10.175021 11.195507 0.0324675324675325 1 237 "237 19" 392982 -118317
10.182173 13.230579 0 1 181 "181 12" 558703 -113132
10.182173 13.230579 0 1 181 "181 70" 558703 -48336
10.182173 13.230579 0 1 181 "181 15" 558703 -55473
10.182173 13.230579 0 1 181 "181  7" 558703 -50968
10.182173 13.230579 0 1 181 "181 45" 558703 -64330
10.182173 13.230579 0 1 181 "181 72" 558703 -81706
10.182173 13.230579 0 1 181 "181 20" 558703 -72955
10.182173 13.230579 0 1 181 "181 10" 558703 -3433
10.182173 13.230579 0 1 181 "181 22" 558703 -97513
10.182173 13.230579 0 1 181 "181 47" 558703 -66583
10.182173 13.230579 0 1 181 "181 52" 558703 74620
10.182173 13.230579 0 1 181 "181 42" 558703 -33001
10.182173 13.230579 0 1 181 "181 32" 558703 42824
10.182173 13.230579 0 1 181 "181 25" 558703 -95598
10.182173 13.230579 0 1 181 "181 27" 558703 -33876
10.182173 13.230579 0 1 181 "181 55" 558703 -24625
10.182173 13.230579 0 1 181 "181  5" 558703 -34688
10.182173 13.230579 0 1 181 "181 82" 558703 -49012
10.182173 13.230579 0 1 181 "181 85" 558703 -30612
10.182173 13.230579 0 1 181 "181 30" 558703 171364
10.182173 13.230579 0 1 181 "181 90" 558703 62952
10.182173 13.230579 0 1 181 "181 57" 558703 -13562
10.182173 13.230579 0 1 181 "181 67" 558703 -77021
10.182173 13.230579 0 1 181 "181 87" 558703 -70258
10.182173 13.230579 0 1 181 "181 95" 558703 -81846
10.182173 13.230579 0 1 181 "181 75" 558703 -37093
10.182173 13.230579 0 1 181 "181 35" 558703 -78770
10.182173 13.230579 0 1 181 "181 65" 558703 -79729
10.182173 13.230579 0 1 181 "181 40" 558703 -48820
10.182173 13.230579 0 1 181 "181  2" 558703 -48165
10.182173 13.230579 0 1 181 "181112" 558703 -94913
10.182173 13.230579 0 1 181 "181100" 558703 -50060
10.182173 13.230579 0 1 181 "181 62" 558703 3295
10.182173 13.230579 0 1 181 "181 80" 558703 -60620
10.182173 13.230579 0 1 181 "181 97" 558703 -38906
10.182173 13.230579 0 1 181 "181109" 558703 -71051
10.182173 13.230579 0 1 181 "181 37" 558703 -71353
10.182173 13.230579 0 1 181 "181 92" 558703 -18986
10.182173 13.230579 0 1 181 "181107" 558703 -34843
10.182173 13.230579 0 1 181 "181 77" 558703 8860
10.182173 13.230579 0 1 181 "181102" 558703 -40107
10.183341 12.791833 0.945454545454545 1 177 "177 29" 758646 -67066
10.183341 12.791833 0.945454545454545 1 177 "177 95" 758646 13279
10.183341 12.791833 0.945454545454545 1 177 "177 27" 758646 -37605
10.183341 12.791833 0.945454545454545 1 177 "177 24" 758646 -29441
10.183341 12.791833 0.945454545454545 1 177 "177 36" 758646 -29380
10.183341 12.791833 0.945454545454545 1 177 "177 61" 758646 -102810
10.183341 12.791833 0.945454545454545 1 177 "177 31" 758646 -40028
10.183341 12.791833 0.945454545454545 1 177 "177 33" 758646 27329
10.183341 12.791833 0.945454545454545 1 177 "177 82" 758646 -50371
10.183341 12.791833 0.945454545454545 1 177 "177 38" 758646 -80999
10.183341 12.791833 0.945454545454545 1 177 "177 40" 758646 -13530
10.183341 12.791833 0.945454545454545 1 177 "177 54" 758646 -91650
10.183341 12.791833 0.945454545454545 1 177 "177 56" 758646 -41611
10.183341 12.791833 0.945454545454545 1 177 "177 59" 758646 -71473
10.183341 12.791833 0.945454545454545 1 177 "177 93" 758646 -58060
10.183341 12.791833 0.945454545454545 1 177 "177 63" 758646 -33246
10.183341 12.791833 0.945454545454545 1 177 "177 66" 758646 -96288
10.183341 12.791833 0.945454545454545 1 177 "177 68" 758646 -108235
10.183341 12.791833 0.945454545454545 1 177 "177 70" 758646 -76636
10.183341 12.791833 0.945454545454545 1 177 "177 72" 758646 -93608
10.183341 12.791833 0.945454545454545 1 177 "177 45" 758646 -38389
10.183341 12.791833 0.945454545454545 1 177 "177 47" 758646 -55979
10.183341 12.791833 0.945454545454545 1 177 "177 50" 758646 -90492
10.183341 12.791833 0.945454545454545 1 177 "177 52" 758646 -80256
10.183341 12.791833 0.945454545454545 1 177 "177 84" 758646 -96074
10.183341 12.791833 0.945454545454545 1 177 "177 86" 758646 -68784
10.183341 12.791833 0.945454545454545 1 177 "177 22" 758646 -69030
10.183341 12.791833 0.945454545454545 1 177 "177 15" 758646 -66367
10.183341 12.791833 0.945454545454545 1 177 "177 17" 758646 -33176
10.183341 12.791833 0.945454545454545 1 177 "177 20" 758646 -29330
10.183341 12.791833 0.945454545454545 1 177 "177100" 758646 -95889
10.183341 12.791833 0.945454545454545 1 177 "177102" 758646 -102079
10.183341 12.791833 0.945454545454545 1 177 "177 88" 758646 -87491
10.183341 12.791833 0.945454545454545 1 177 "177 77" 758646 -96848
10.183341 12.791833 0.945454545454545 1 177 "177 79" 758646 -36463
10.183341 12.791833 0.945454545454545 1 177 "177  8" 758646 -96453
10.183341 12.791833 0.945454545454545 1 177 "177  6" 758646 -32265
10.183341 12.791833 0.945454545454545 1 177 "177  1" 758646 37751
10.183341 12.791833 0.945454545454545 1 177 "177 75" 758646 -100348
10.183341 12.791833 0.945454545454545 1 177 "177 91" 758646 -50992
10.183341 12.791833 0.945454545454545 1 177 "177 98" 758646 -93290
10.183341 12.791833 0.945454545454545 1 177 "177 11" 758646 -23671
10.183341 12.791833 0.945454545454545 1 177 "177 13" 758646 -11653
10.183341 12.791833 0.945454545454545 1 177 "177  4" 758646 -89797
10.222214 9.404448 0.210227272727273 1 210 "210 30" 817497 -40762
10.222214 9.404448 0.210227272727273 1 210 "210 24" 817497 -60936
