"lat" "lon" "nl" "sample" "cluster" "hhid" "weight" "wealthscore"
-3.06276 37.040255 0 1 54 "54447" 2818513 -2000
-3.06276 37.040255 0 1 54 "54476" 2818513 39000
-3.06276 37.040255 0 1 54 "54318" 2818513 -6000
-3.06276 37.040255 0 1 54 "54358" 2818513 -38000
-3.06276 37.040255 0 1 54 "54417" 2818513 94000
-3.06276 37.040255 0 1 54 "54506" 2818513 -72000
-3.06276 37.040255 0 1 54 "54 91" 2818513 47000
-3.06276 37.040255 0 1 54 "54387" 2818513 89000
-3.06276 37.040255 0 1 54 "54595" 2818513 9000
-3.06276 37.040255 0 1 54 "54239" 2818513 40000
-3.06276 37.040255 0 1 54 "54  2" 2818513 23000
-3.06276 37.040255 0 1 54 "54269" 2818513 -36000
-3.06276 37.040255 0 1 54 "54298" 2818513 47000
-3.06276 37.040255 0 1 54 "54 32" 2818513 -3000
-3.06276 37.040255 0 1 54 "54 61" 2818513 -21000
-3.06276 37.040255 0 1 54 "54624" 2818513 -54000
-3.06276 37.040255 0 1 54 "54565" 2818513 19000
-3.06276 37.040255 0 1 54 "54121" 2818513 178000
-3.06276 37.040255 0 1 54 "54209" 2818513 -11000
-3.06276 37.040255 0 1 54 "54150" 2818513 55000
-3.06276 37.040255 0 1 54 "54535" 2818513 49000
-3.06707 37.609971 0.181818181818182 1 43 "43 37" 1058679 -67000
-3.06707 37.609971 0.181818181818182 1 43 "43 20" 1058679 4000
-3.06707 37.609971 0.181818181818182 1 43 "43109" 1058679 -54000
-3.06707 37.609971 0.181818181818182 1 43 "43 31" 1058679 -23000
-3.06707 37.609971 0.181818181818182 1 43 "43 98" 1058679 -38000
-3.06707 37.609971 0.181818181818182 1 43 "43  3" 1058679 -60000
-3.06707 37.609971 0.181818181818182 1 43 "43 42" 1058679 -34000
-3.06707 37.609971 0.181818181818182 1 43 "43104" 1058679 -62000
-3.06707 37.609971 0.181818181818182 1 43 "43120" 1058679 -63000
-3.06707 37.609971 0.181818181818182 1 43 "43 87" 1058679 -18000
-3.06707 37.609971 0.181818181818182 1 43 "43 14" 1058679 -36000
-3.06707 37.609971 0.181818181818182 1 43 "43 25" 1058679 -35000
-3.06707 37.609971 0.181818181818182 1 43 "43 65" 1058679 -56000
-3.06707 37.609971 0.181818181818182 1 43 "43 92" 1058679 -43000
-3.06707 37.609971 0.181818181818182 1 43 "43 81" 1058679 -50000
-3.06707 37.609971 0.181818181818182 1 43 "43115" 1058679 -36000
-3.06707 37.609971 0.181818181818182 1 43 "43 70" 1058679 -20000
-3.06707 37.609971 0.181818181818182 1 43 "43 76" 1058679 -12000
-3.06707 37.609971 0.181818181818182 1 43 "43 48" 1058679 83000
-3.06707 37.609971 0.181818181818182 1 43 "43 53" 1058679 -34000
-3.075039 31.939064 0 1 347 "347 59" 1866143 22000
-3.075039 31.939064 0 1 347 "347 33" 1866143 -74000
-3.075039 31.939064 0 1 347 "347 66" 1866143 5000
-3.075039 31.939064 0 1 347 "347 72" 1866143 -86000
-3.075039 31.939064 0 1 347 "347 53" 1866143 -48000
-3.075039 31.939064 0 1 347 "347 40" 1866143 16000
-3.075039 31.939064 0 1 347 "347124" 1866143 -96000
-3.075039 31.939064 0 1 347 "347 46" 1866143 -89000
-3.075039 31.939064 0 1 347 "347 78" 1866143 -34000
-3.075039 31.939064 0 1 347 "347 14" 1866143 -28000
-3.075039 31.939064 0 1 347 "347111" 1866143 -95000
-3.075039 31.939064 0 1 347 "347117" 1866143 -78000
-3.075039 31.939064 0 1 347 "347 27" 1866143 -72000
-3.075039 31.939064 0 1 347 "347137" 1866143 -96000
-3.075039 31.939064 0 1 347 "347 85" 1866143 -74000
-3.075039 31.939064 0 1 347 "347 91" 1866143 -81000
-3.075039 31.939064 0 1 347 "347130" 1866143 -81000
-3.075039 31.939064 0 1 347 "347  7" 1866143 -85000
-3.075039 31.939064 0 1 347 "347  1" 1866143 -83000
-3.075039 31.939064 0 1 347 "347104" 1866143 -73000
-3.075039 31.939064 0 1 347 "347 20" 1866143 -38000
-3.075039 31.939064 0 1 347 "347 98" 1866143 -47000
-3.09111 31.879127 0 1 328 "328 27" 973009 -85000
-3.09111 31.879127 0 1 328 "328 48" 973009 -71000
-3.09111 31.879127 0 1 328 "328 10" 973009 -55000
-3.09111 31.879127 0 1 328 "328 22" 973009 -56000
-3.09111 31.879127 0 1 328 "328  5" 973009 -48000
-3.09111 31.879127 0 1 328 "328 35" 973009 -72000
-3.09111 31.879127 0 1 328 "328 39" 973009 -72000
-3.09111 31.879127 0 1 328 "328 44" 973009 -95000
-3.09111 31.879127 0 1 328 "328 91" 973009 -81000
-3.09111 31.879127 0 1 328 "328 78" 973009 -75000
-3.09111 31.879127 0 1 328 "328 14" 973009 -100000
-3.09111 31.879127 0 1 328 "328 18" 973009 -86000
-3.09111 31.879127 0 1 328 "328  1" 973009 -57000
-3.09111 31.879127 0 1 328 "328 74" 973009 -77000
-3.09111 31.879127 0 1 328 "328 57" 973009 -71000
-3.09111 31.879127 0 1 328 "328 86" 973009 -87000
-3.09111 31.879127 0 1 328 "328 52" 973009 -81000
-3.09111 31.879127 0 1 328 "328 61" 973009 -70000
-3.09111 31.879127 0 1 328 "328 82" 973009 -63000
-3.107394 31.036358 0 1 329 "329 61" 1566440 -35000
-3.107394 31.036358 0 1 329 "329 40" 1566440 -84000
-3.107394 31.036358 0 1 329 "329 50" 1566440 -85000
-3.107394 31.036358 0 1 329 "329 29" 1566440 -64000
-3.107394 31.036358 0 1 329 "329103" 1566440 -88000
-3.107394 31.036358 0 1 329 "329 82" 1566440 -78000
-3.107394 31.036358 0 1 329 "329  8" 1566440 -95000
-3.107394 31.036358 0 1 329 "329209" 1566440 -85000
-3.107394 31.036358 0 1 329 "329199" 1566440 -90000
-3.107394 31.036358 0 1 329 "329167" 1566440 -93000
-3.107394 31.036358 0 1 329 "329114" 1566440 -69000
-3.107394 31.036358 0 1 329 "329188" 1566440 -67000
-3.107394 31.036358 0 1 329 "329177" 1566440 -79000
-3.107394 31.036358 0 1 329 "329156" 1566440 -59000
-3.107394 31.036358 0 1 329 "329146" 1566440 -69000
-3.107394 31.036358 0 1 329 "329125" 1566440 -49000
-3.107394 31.036358 0 1 329 "329135" 1566440 -52000
-3.118804 33.981996 0 1 303 "303  5" 1182662 -87000
-3.118804 33.981996 0 1 303 "303 12" 1182662 -77000
-3.118804 33.981996 0 1 303 "303154" 1182662 -46000
-3.118804 33.981996 0 1 303 "303147" 1182662 -63000
-3.118804 33.981996 0 1 303 "303 97" 1182662 -72000
-3.118804 33.981996 0 1 303 "303104" 1182662 -35000
-3.118804 33.981996 0 1 303 "303111" 1182662 -88000
-3.118804 33.981996 0 1 303 "303 69" 1182662 -67000
-3.118804 33.981996 0 1 303 "303 83" 1182662 -90000
-3.118804 33.981996 0 1 303 "303 90" 1182662 -50000
-3.118804 33.981996 0 1 303 "303140" 1182662 -25000
-3.118804 33.981996 0 1 303 "303118" 1182662 -61000
-3.118804 33.981996 0 1 303 "303 76" 1182662 -93000
-3.118804 33.981996 0 1 303 "303 19" 1182662 -99000
-3.118804 33.981996 0 1 303 "303133" 1182662 -81000
-3.118804 33.981996 0 1 303 "303 62" 1182662 -81000
-3.118804 33.981996 0 1 303 "303 48" 1182662 -10000
-3.118804 33.981996 0 1 303 "303126" 1182662 -55000
-3.118804 33.981996 0 1 303 "303 26" 1182662 -58000
-3.118804 33.981996 0 1 303 "303 55" 1182662 -94000
-3.118804 33.981996 0 1 303 "303 40" 1182662 -29000
-3.118804 33.981996 0 1 303 "303 33" 1182662 -88000
-3.129706 37.635603 0.872727272727273 1 42 "42  6" 1003188 93000
-3.129706 37.635603 0.872727272727273 1 42 "42122" 1003188 -1000
-3.129706 37.635603 0.872727272727273 1 42 "42 12" 1003188 32000
-3.129706 37.635603 0.872727272727273 1 42 "42128" 1003188 -43000
-3.129706 37.635603 0.872727272727273 1 42 "42 70" 1003188 -5000
-3.129706 37.635603 0.872727272727273 1 42 "42 82" 1003188 -35000
-3.129706 37.635603 0.872727272727273 1 42 "42 18" 1003188 43000
-3.129706 37.635603 0.872727272727273 1 42 "42 76" 1003188 55000
-3.129706 37.635603 0.872727272727273 1 42 "42 47" 1003188 -3000
-3.129706 37.635603 0.872727272727273 1 42 "42 53" 1003188 -60000
-3.129706 37.635603 0.872727272727273 1 42 "42 58" 1003188 -49000
-3.129706 37.635603 0.872727272727273 1 42 "42 64" 1003188 -72000
-3.129706 37.635603 0.872727272727273 1 42 "42 23" 1003188 19000
-3.129706 37.635603 0.872727272727273 1 42 "42111" 1003188 -53000
-3.129706 37.635603 0.872727272727273 1 42 "42117" 1003188 99000
-3.129706 37.635603 0.872727272727273 1 42 "42 41" 1003188 -51000
-3.129706 37.635603 0.872727272727273 1 42 "42105" 1003188 22000
-3.129706 37.635603 0.872727272727273 1 42 "42 87" 1003188 -5000
-3.129706 37.635603 0.872727272727273 1 42 "42 93" 1003188 -28000
-3.129706 37.635603 0.872727272727273 1 42 "42 35" 1003188 95000
-3.129706 37.635603 0.872727272727273 1 42 "42 99" 1003188 -35000
-3.129706 37.635603 0.872727272727273 1 42 "42 29" 1003188 24000
-3.177537 33.788551 1.5702479338843 1 296 "296 47" 1322622 193000
-3.177537 33.788551 1.5702479338843 1 296 "296 83" 1322622 97000
-3.177537 33.788551 1.5702479338843 1 296 "296 77" 1322622 204000
-3.177537 33.788551 1.5702479338843 1 296 "296131" 1322622 210000
-3.177537 33.788551 1.5702479338843 1 296 "296 89" 1322622 96000
-3.177537 33.788551 1.5702479338843 1 296 "296 41" 1322622 155000
-3.177537 33.788551 1.5702479338843 1 296 "296 11" 1322622 153000
-3.177537 33.788551 1.5702479338843 1 296 "296  5" 1322622 124000
-3.177537 33.788551 1.5702479338843 1 296 "296 59" 1322622 110000
-3.177537 33.788551 1.5702479338843 1 296 "296 71" 1322622 36000
-3.177537 33.788551 1.5702479338843 1 296 "296125" 1322622 180000
-3.177537 33.788551 1.5702479338843 1 296 "296119" 1322622 47000
-3.177537 33.788551 1.5702479338843 1 296 "296 65" 1322622 135000
-3.177537 33.788551 1.5702479338843 1 296 "296 95" 1322622 217000
-3.177537 33.788551 1.5702479338843 1 296 "296 29" 1322622 123000
-3.177537 33.788551 1.5702479338843 1 296 "296113" 1322622 8000
-3.177537 33.788551 1.5702479338843 1 296 "296 23" 1322622 154000
-3.177537 33.788551 1.5702479338843 1 296 "296 35" 1322622 123000
-3.177537 33.788551 1.5702479338843 1 296 "296107" 1322622 74000
-3.177537 33.788551 1.5702479338843 1 296 "296 17" 1322622 177000
-3.177537 33.788551 1.5702479338843 1 296 "296101" 1322622 31000
-3.206508 37.301296 2.80165289256198 1 51 "51 16" 1190124 -55000
-3.206508 37.301296 2.80165289256198 1 51 "51  7" 1190124 69000
-3.206508 37.301296 2.80165289256198 1 51 "51 25" 1190124 25000
-3.206508 37.301296 2.80165289256198 1 51 "51107" 1190124 -69000
-3.206508 37.301296 2.80165289256198 1 51 "51125" 1190124 -65000
-3.206508 37.301296 2.80165289256198 1 51 "51143" 1190124 -67000
-3.206508 37.301296 2.80165289256198 1 51 "51116" 1190124 35000
-3.206508 37.301296 2.80165289256198 1 51 "51 43" 1190124 -30000
-3.206508 37.301296 2.80165289256198 1 51 "51 98" 1190124 -45000
-3.206508 37.301296 2.80165289256198 1 51 "51134" 1190124 -23000
-3.206508 37.301296 2.80165289256198 1 51 "51152" 1190124 -58000
-3.206508 37.301296 2.80165289256198 1 51 "51162" 1190124 -63000
-3.206508 37.301296 2.80165289256198 1 51 "51 62" 1190124 22000
-3.206508 37.301296 2.80165289256198 1 51 "51 80" 1190124 45000
-3.206508 37.301296 2.80165289256198 1 51 "51 71" 1190124 -11000
-3.206508 37.301296 2.80165289256198 1 51 "51198" 1190124 -69000
-3.206508 37.301296 2.80165289256198 1 51 "51171" 1190124 55000
-3.206508 37.301296 2.80165289256198 1 51 "51180" 1190124 -57000
-3.206508 37.301296 2.80165289256198 1 51 "51 89" 1190124 -62000
-3.206508 37.301296 2.80165289256198 1 51 "51 52" 1190124 -44000
-3.206508 37.301296 2.80165289256198 1 51 "51 34" 1190124 -67000
-3.22594 34.281371 0 1 311 "311 19" 1146272 -76000
-3.22594 34.281371 0 1 311 "311 57" 1146272 -61000
-3.22594 34.281371 0 1 311 "311 14" 1146272 -68000
-3.22594 34.281371 0 1 311 "311 17" 1146272 -75000
-3.22594 34.281371 0 1 311 "311 11" 1146272 -79000
-3.22594 34.281371 0 1 311 "311 37" 1146272 -65000
-3.22594 34.281371 0 1 311 "311 60" 1146272 -59000
-3.22594 34.281371 0 1 311 "311 63" 1146272 -77000
-3.22594 34.281371 0 1 311 "311 54" 1146272 -76000
-3.22594 34.281371 0 1 311 "311 51" 1146272 -65000
-3.22594 34.281371 0 1 311 "311  2" 1146272 -89000
-3.22594 34.281371 0 1 311 "311  5" 1146272 -61000
-3.22594 34.281371 0 1 311 "311  8" 1146272 -69000
-3.22594 34.281371 0 1 311 "311 43" 1146272 -61000
-3.22594 34.281371 0 1 311 "311 25" 1146272 -96000
-3.22594 34.281371 0 1 311 "311 28" 1146272 -84000
-3.22594 34.281371 0 1 311 "311 22" 1146272 -84000
-3.22594 34.281371 0 1 311 "311 31" 1146272 -83000
-3.22594 34.281371 0 1 311 "311 40" 1146272 -81000
-3.22594 34.281371 0 1 311 "311 34" 1146272 -76000
-3.22594 34.281371 0 1 311 "311 46" 1146272 -68000
-3.228175 36.9532 0 1 28 "28 88" 1117943 23000
-3.228175 36.9532 0 1 28 "28206" 1117943 -94000
-3.228175 36.9532 0 1 28 "28 48" 1117943 -86000
-3.228175 36.9532 0 1 28 "28196" 1117943 14000
-3.228175 36.9532 0 1 28 "28 78" 1117943 -40000
-3.228175 36.9532 0 1 28 "28187" 1117943 -40000
-3.228175 36.9532 0 1 28 "28216" 1117943 2000
-3.228175 36.9532 0 1 28 "28 98" 1117943 -55000
-3.228175 36.9532 0 1 28 "28 68" 1117943 -37000
-3.228175 36.9532 0 1 28 "28118" 1117943 -51000
-3.228175 36.9532 0 1 28 "28108" 1117943 -94000
-3.228175 36.9532 0 1 28 "28167" 1117943 -60000
-3.228175 36.9532 0 1 28 "28 58" 1117943 -63000
-3.228175 36.9532 0 1 28 "28157" 1117943 -67000
-3.228175 36.9532 0 1 28 "28 29" 1117943 31000
-3.228175 36.9532 0 1 28 "28147" 1117943 56000
-3.228175 36.9532 0 1 28 "28 39" 1117943 -1000
-3.228175 36.9532 0 1 28 "28127" 1117943 36000
-3.228175 36.9532 0 1 28 "28 19" 1117943 -79000
-3.228175 36.9532 0 1 28 "28  9" 1117943 -40000
-3.228175 36.9532 0 1 28 "28137" 1117943 -90000
-3.229025 37.227851 6.33636363636364 1 52 "52156" 854351 200000
-3.229025 37.227851 6.33636363636364 1 52 "52  3" 854351 25000
-3.229025 37.227851 6.33636363636364 1 52 "52165" 854351 166000
-3.229025 37.227851 6.33636363636364 1 52 "52173" 854351 159000
-3.229025 37.227851 6.33636363636364 1 52 "52148" 854351 66000
-3.229025 37.227851 6.33636363636364 1 52 "52 46" 854351 79000
-3.229025 37.227851 6.33636363636364 1 52 "52 29" 854351 74000
-3.229025 37.227851 6.33636363636364 1 52 "52 54" 854351 -39000
-3.229025 37.227851 6.33636363636364 1 52 "52 63" 854351 -43000
-3.229025 37.227851 6.33636363636364 1 52 "52139" 854351 142000
-3.229025 37.227851 6.33636363636364 1 52 "52122" 854351 43000
-3.229025 37.227851 6.33636363636364 1 52 "52131" 854351 -64000
-3.229025 37.227851 6.33636363636364 1 52 "52 37" 854351 45000
-3.229025 37.227851 6.33636363636364 1 52 "52 88" 854351 285000
-3.229025 37.227851 6.33636363636364 1 52 "52 97" 854351 160000
-3.229025 37.227851 6.33636363636364 1 52 "52182" 854351 176000
-3.229025 37.227851 6.33636363636364 1 52 "52105" 854351 248000
-3.229025 37.227851 6.33636363636364 1 52 "52 71" 854351 -28000
-3.229025 37.227851 6.33636363636364 1 52 "52 20" 854351 39000
-3.229025 37.227851 6.33636363636364 1 52 "52 12" 854351 46000
-3.229025 37.227851 6.33636363636364 1 52 "52114" 854351 14000
-3.244194 37.201864 5.82644628099174 1 53 "53 62" 846757 -33000
-3.244194 37.201864 5.82644628099174 1 53 "53 53" 846757 181000
-3.244194 37.201864 5.82644628099174 1 53 "53142" 846757 79000
-3.244194 37.201864 5.82644628099174 1 53 "53 71" 846757 192000
-3.244194 37.201864 5.82644628099174 1 53 "53186" 846757 117000
-3.244194 37.201864 5.82644628099174 1 53 "53 44" 846757 0
-3.244194 37.201864 5.82644628099174 1 53 "53151" 846757 131000
-3.244194 37.201864 5.82644628099174 1 53 "53169" 846757 30000
-3.244194 37.201864 5.82644628099174 1 53 "53 80" 846757 -3000
-3.244194 37.201864 5.82644628099174 1 53 "53177" 846757 -10000
-3.244194 37.201864 5.82644628099174 1 53 "53160" 846757 219000
-3.244194 37.201864 5.82644628099174 1 53 "53133" 846757 80000
-3.244194 37.201864 5.82644628099174 1 53 "53 98" 846757 134000
-3.244194 37.201864 5.82644628099174 1 53 "53 18" 846757 74000
-3.244194 37.201864 5.82644628099174 1 53 "53107" 846757 -4000
-3.244194 37.201864 5.82644628099174 1 53 "53124" 846757 49000
-3.244194 37.201864 5.82644628099174 1 53 "53115" 846757 173000
-3.244194 37.201864 5.82644628099174 1 53 "53 36" 846757 137000
-3.244194 37.201864 5.82644628099174 1 53 "53 27" 846757 13000
-3.244194 37.201864 5.82644628099174 1 53 "53 89" 846757 -60000
-3.244194 37.201864 5.82644628099174 1 53 "53  9" 846757 74000
-3.247431 37.333168 4.38842975206612 1 50 "50 26" 1084501 261000
-3.247431 37.333168 4.38842975206612 1 50 "50 16" 1084501 191000
-3.247431 37.333168 4.38842975206612 1 50 "50 53" 1084501 53000
-3.247431 37.333168 4.38842975206612 1 50 "50 50" 1084501 -3000
-3.247431 37.333168 4.38842975206612 1 50 "50 13" 1084501 220000
-3.247431 37.333168 4.38842975206612 1 50 "50 45" 1084501 -18000
-3.247431 37.333168 4.38842975206612 1 50 "50 11" 1084501 278000
-3.247431 37.333168 4.38842975206612 1 50 "50  3" 1084501 99000
-3.247431 37.333168 4.38842975206612 1 50 "50 38" 1084501 264000
-3.247431 37.333168 4.38842975206612 1 50 "50 23" 1084501 243000
-3.247431 37.333168 4.38842975206612 1 50 "50 43" 1084501 -44000
-3.247431 37.333168 4.38842975206612 1 50 "50 48" 1084501 67000
-3.247431 37.333168 4.38842975206612 1 50 "50  6" 1084501 253000
-3.247431 37.333168 4.38842975206612 1 50 "50 40" 1084501 193000
-3.247431 37.333168 4.38842975206612 1 50 "50 30" 1084501 169000
-3.247431 37.333168 4.38842975206612 1 50 "50  1" 1084501 117000
-3.247431 37.333168 4.38842975206612 1 50 "50 35" 1084501 189000
-3.247431 37.333168 4.38842975206612 1 50 "50 28" 1084501 196000
-3.247431 37.333168 4.38842975206612 1 50 "50  8" 1084501 169000
-3.247431 37.333168 4.38842975206612 1 50 "50 33" 1084501 235000
-3.255368 33.2811 0 1 341 "341  6" 823616 -64000
-3.255368 33.2811 0 1 341 "341 47" 823616 -66000
-3.255368 33.2811 0 1 341 "341  3" 823616 -89000
-3.255368 33.2811 0 1 341 "341 58" 823616 -89000
-3.255368 33.2811 0 1 341 "341 61" 823616 -71000
-3.255368 33.2811 0 1 341 "341 10" 823616 -67000
-3.255368 33.2811 0 1 341 "341 41" 823616 -78000
-3.255368 33.2811 0 1 341 "341 44" 823616 -82000
-3.255368 33.2811 0 1 341 "341 17" 823616 -71000
-3.255368 33.2811 0 1 341 "341 20" 823616 -86000
-3.255368 33.2811 0 1 341 "341 51" 823616 -37000
-3.255368 33.2811 0 1 341 "341 54" 823616 -73000
-3.255368 33.2811 0 1 341 "341 27" 823616 -61000
-3.255368 33.2811 0 1 341 "341 75" 823616 -87000
-3.255368 33.2811 0 1 341 "341 64" 823616 -95000
-3.255368 33.2811 0 1 341 "341 13" 823616 -80000
-3.255368 33.2811 0 1 341 "341 68" 823616 -71000
-3.255368 33.2811 0 1 341 "341 37" 823616 -72000
-3.255368 33.2811 0 1 341 "341 34" 823616 -86000
-3.255368 33.2811 0 1 341 "341 23" 823616 -48000
-3.255368 33.2811 0 1 341 "341 30" 823616 -55000
-3.255509 37.608994 2.76859504132231 1 41 "41 92" 893248 233000
-3.255509 37.608994 2.76859504132231 1 41 "41 73" 893248 -30000
-3.255509 37.608994 2.76859504132231 1 41 "41202" 893248 -30000
-3.255509 37.608994 2.76859504132231 1 41 "41101" 893248 53000
-3.255509 37.608994 2.76859504132231 1 41 "41 82" 893248 -59000
-3.255509 37.608994 2.76859504132231 1 41 "41 64" 893248 -66000
-3.255509 37.608994 2.76859504132231 1 41 "41165" 893248 15000
-3.255509 37.608994 2.76859504132231 1 41 "41193" 893248 -39000
-3.255509 37.608994 2.76859504132231 1 41 "41 55" 893248 -38000
-3.255509 37.608994 2.76859504132231 1 41 "41174" 893248 -37000
-3.255509 37.608994 2.76859504132231 1 41 "41156" 893248 23000
-3.255509 37.608994 2.76859504132231 1 41 "41183" 893248 171000
-3.255509 37.608994 2.76859504132231 1 41 "41128" 893248 -33000
-3.255509 37.608994 2.76859504132231 1 41 "41  9" 893248 47000
-3.255509 37.608994 2.76859504132231 1 41 "41110" 893248 -54000
-3.255509 37.608994 2.76859504132231 1 41 "41 46" 893248 -34000
-3.255509 37.608994 2.76859504132231 1 41 "41147" 893248 11000
-3.255509 37.608994 2.76859504132231 1 41 "41138" 893248 -54000
-3.255509 37.608994 2.76859504132231 1 41 "41 18" 893248 12000
-3.255509 37.608994 2.76859504132231 1 41 "41 37" 893248 193000
-3.255509 37.608994 2.76859504132231 1 41 "41 27" 893248 114000
-3.255509 37.608994 2.76859504132231 1 41 "41119" 893248 110000
-3.273619 37.371671 4.75206611570248 1 49 "49 83" 1016583 -64000
-3.273619 37.371671 4.75206611570248 1 49 "49 91" 1016583 -16000
-3.273619 37.371671 4.75206611570248 1 49 "49 12" 1016583 215000
-3.273619 37.371671 4.75206611570248 1 49 "49115" 1016583 -26000
-3.273619 37.371671 4.75206611570248 1 49 "49123" 1016583 -41000
-3.273619 37.371671 4.75206611570248 1 49 "49 59" 1016583 17000
-3.273619 37.371671 4.75206611570248 1 49 "49 36" 1016583 -60000
-3.273619 37.371671 4.75206611570248 1 49 "49  4" 1016583 -62000
-3.273619 37.371671 4.75206611570248 1 49 "49 67" 1016583 75000
-3.273619 37.371671 4.75206611570248 1 49 "49 28" 1016583 53000
-3.273619 37.371671 4.75206611570248 1 49 "49 99" 1016583 131000
-3.273619 37.371671 4.75206611570248 1 49 "49154" 1016583 36000
-3.273619 37.371671 4.75206611570248 1 49 "49 75" 1016583 4000
-3.273619 37.371671 4.75206611570248 1 49 "49131" 1016583 64000
-3.273619 37.371671 4.75206611570248 1 49 "49 51" 1016583 75000
-3.273619 37.371671 4.75206611570248 1 49 "49162" 1016583 -77000
-3.273619 37.371671 4.75206611570248 1 49 "49107" 1016583 -42000
-3.273619 37.371671 4.75206611570248 1 49 "49170" 1016583 33000
-3.273619 37.371671 4.75206611570248 1 49 "49146" 1016583 204000
-3.273619 37.371671 4.75206611570248 1 49 "49 44" 1016583 -37000
-3.273619 37.371671 4.75206611570248 1 49 "49138" 1016583 90000
-3.273619 37.371671 4.75206611570248 1 49 "49 20" 1016583 16000
-3.276453 33.868122 0 1 302 "302 87" 2154134 -62000
-3.276453 33.868122 0 1 302 "302 37" 2154134 -92000
-3.276453 33.868122 0 1 302 "302 47" 2154134 -95000
-3.276453 33.868122 0 1 302 "302 77" 2154134 -98000
-3.276453 33.868122 0 1 302 "302158" 2154134 -78000
-3.276453 33.868122 0 1 302 "302178" 2154134 -75000
-3.276453 33.868122 0 1 302 "302 67" 2154134 -76000
-3.276453 33.868122 0 1 302 "302 27" 2154134 -55000
-3.276453 33.868122 0 1 302 "302107" 2154134 -84000
-3.276453 33.868122 0 1 302 "302168" 2154134 -52000
-3.276453 33.868122 0 1 302 "302 57" 2154134 -89000
-3.276453 33.868122 0 1 302 "302208" 2154134 -85000
-3.276453 33.868122 0 1 302 "302 17" 2154134 -61000
-3.276453 33.868122 0 1 302 "302148" 2154134 -98000
-3.276453 33.868122 0 1 302 "302138" 2154134 -98000
-3.276453 33.868122 0 1 302 "302198" 2154134 -100000
-3.276453 33.868122 0 1 302 "302118" 2154134 -75000
-3.276453 33.868122 0 1 302 "302  7" 2154134 -75000
-3.276453 33.868122 0 1 302 "302128" 2154134 -88000
-3.276453 33.868122 0 1 302 "302 97" 2154134 -56000
-3.304373 32.478679 0 1 305 "305  2" 1576124 -82000
-3.304373 32.478679 0 1 305 "305 34" 1576124 82000
-3.304373 32.478679 0 1 305 "305 38" 1576124 -28000
-3.304373 32.478679 0 1 305 "305 43" 1576124 -99000
-3.304373 32.478679 0 1 305 "305 47" 1576124 -84000
-3.304373 32.478679 0 1 305 "305  7" 1576124 -57000
-3.304373 32.478679 0 1 305 "305 11" 1576124 -74000
-3.304373 32.478679 0 1 305 "305 16" 1576124 26000
-3.304373 32.478679 0 1 305 "305 79" 1576124 -104000
-3.304373 32.478679 0 1 305 "305 25" 1576124 -58000
-3.304373 32.478679 0 1 305 "305 56" 1576124 -91000
-3.304373 32.478679 0 1 305 "305 83" 1576124 -55000
-3.304373 32.478679 0 1 305 "305 20" 1576124 -85000
-3.304373 32.478679 0 1 305 "305 74" 1576124 -45000
-3.304373 32.478679 0 1 305 "305 88" 1576124 -57000
-3.304373 32.478679 0 1 305 "305 61" 1576124 -52000
-3.304373 32.478679 0 1 305 "305 52" 1576124 -95000
-3.304373 32.478679 0 1 305 "305 97" 1576124 22000
-3.304373 32.478679 0 1 305 "305 70" 1576124 23000
-3.304373 32.478679 0 1 305 "305 65" 1576124 -67000
-3.304373 32.478679 0 1 305 "305 92" 1576124 -97000
-3.307255 35.758294 0 1 35 "35 70" 891976 59000
-3.307255 35.758294 0 1 35 "35 78" 891976 30000
-3.307255 35.758294 0 1 35 "35141" 891976 -37000
-3.307255 35.758294 0 1 35 "35 62" 891976 -59000
-3.307255 35.758294 0 1 35 "35157" 891976 -58000
-3.307255 35.758294 0 1 35 "35 38" 891976 32000
-3.307255 35.758294 0 1 35 "35 54" 891976 166000
-3.307255 35.758294 0 1 35 "35133" 891976 -69000
-3.307255 35.758294 0 1 35 "35149" 891976 -69000
-3.307255 35.758294 0 1 35 "35117" 891976 -61000
-3.307255 35.758294 0 1 35 "35165" 891976 -40000
-3.307255 35.758294 0 1 35 "35 86" 891976 -30000
-3.307255 35.758294 0 1 35 "35125" 891976 58000
-3.307255 35.758294 0 1 35 "35 14" 891976 -49000
-3.307255 35.758294 0 1 35 "35109" 891976 4000
-3.307255 35.758294 0 1 35 "35 46" 891976 22000
-3.307255 35.758294 0 1 35 "35 94" 891976 -43000
-3.307255 35.758294 0 1 35 "35 30" 891976 -48000
-3.307255 35.758294 0 1 35 "35101" 891976 304000
-3.307255 35.758294 0 1 35 "35 22" 891976 269000
-3.307255 35.758294 0 1 35 "35  6" 891976 179000
-3.308104 37.511057 5.08264462809917 1 47 "47 20" 964001 208000
-3.308104 37.511057 5.08264462809917 1 47 "47 14" 964001 210000
-3.308104 37.511057 5.08264462809917 1 47 "47 81" 964001 35000
-3.308104 37.511057 5.08264462809917 1 47 "47 26" 964001 86000
-3.308104 37.511057 5.08264462809917 1 47 "47 32" 964001 127000
-3.308104 37.511057 5.08264462809917 1 47 "47 39" 964001 -60000
-3.308104 37.511057 5.08264462809917 1 47 "47 87" 964001 -69000
-3.308104 37.511057 5.08264462809917 1 47 "47 93" 964001 47000
-3.308104 37.511057 5.08264462809917 1 47 "47118" 964001 -17000
