"lat" "lon" "wealthscore" "nl" "n" "sample"
-3.510559 33.072186 -40523.8095238095 0 21 1
-3.412662 32.046782 -46200 0 20 1
-3.403852 31.984391 -65700 0 20 1
-3.385471 37.336457 133947.368421053 11.3636363636364 19 1
-3.38194 36.673494 110200 30.4132231404959 20 1
-3.379829 36.686612 102619.047619048 32.3818181818182 21 1
-3.378976 37.554865 147238.095238095 2.29090909090909 21 1
-3.3783 36.663136 98650 30.9 20 1
-3.371153 36.722144 107133.333333333 22.4909090909091 15 1
-3.365854 36.669004 95277.7777777778 28.7107438016529 18 1
-3.344835 37.350282 164523.80952381 14.1157024793388 21 1
-3.330809 37.472726 10954.5454545455 2.32231404958678 22 1
-3.330309 36.745777 40736.8421052632 7.90909090909091 19 1
-3.32569 36.762779 -19590.9090909091 4.90909090909091 22 1
-3.324935 36.694935 -11545.4545454545 14.2479338842975 22 1
-3.321002 36.617566 86055.5555555556 8.27272727272727 18 1
-3.308104 37.511057 32714.2857142857 5.08264462809917 21 1
-3.307255 35.758294 26666.6666666667 0 21 1
-3.304373 32.478679 -51285.7142857143 0 21 1
-3.276453 33.868122 -79600 0 20 1
-3.273619 37.371671 26727.2727272727 4.75206611570248 22 1
-3.255509 37.608994 23090.9090909091 2.76859504132231 22 1
-3.255368 33.2811 -72761.9047619048 0 21 1
-3.247431 37.333168 156600 4.38842975206612 20 1
-3.244194 37.201864 74904.7619047619 5.82644628099174 21 1
-3.229025 37.227851 85380.9523809524 6.33636363636364 21 1
-3.228175 36.9532 -35000 0 21 1
-3.22594 34.281371 -73952.3809523809 0 21 1
-3.206508 37.301296 -25428.5714285714 2.80165289256198 21 1
-3.177537 33.788551 126047.619047619 1.5702479338843 21 1
-3.129706 37.635603 1909.09090909091 0.872727272727273 22 1
-3.118804 33.981996 -65863.6363636364 0 22 1
-3.107394 31.036358 -73000 0 17 1
-3.09111 31.879127 -73789.4736842105 0 19 1
-3.075039 31.939064 -59772.7272727273 0 22 1
-3.06707 37.609971 -32700 0.181818181818182 20 1
-3.06276 37.040255 21238.0952380952 0 21 1
-3.060999 32.333379 -24850 0 20 1
-3.049157 30.817131 -70285.7142857143 0 21 1
-2.995925 33.346035 -30952.380952381 0.47 21 1
-2.994243 34.042002 -65772.7272727273 0 22 1
-2.980711 33.004721 -66863.6363636364 0 22 1
-2.978737 35.528662 -76400 0 20 1
-2.818757 31.930066 -34454.5454545455 0 22 1
-2.782015 30.493698 -75722.2222222222 0.560606060606061 18 1
-2.781173 33.177909 -66772.7272727273 0 22 1
-2.750928 33.127408 -52650 0 20 1
-2.723958 36.696486 61176.4705882353 0 17 1
-2.690056 33.861397 -65300 0 20 1
-2.679569 34.146246 -67285.7142857143 0 21 1
-2.63077 31.759822 65133.3333333333 0 15 1
-2.591233 33.436368 177550 1.87121212121212 20 1
-2.570739 33.251237 -73954.5454545455 0 22 1
-2.560987 36.475638 -37500 0 22 1
-2.560609 32.494841 -49272.7272727273 0 22 1
-2.556771 32.73341 -49772.7272727273 0 22 1
-2.527479 32.918889 110380.952380952 24.4895104895105 21 1
-2.521016 32.940201 109136.363636364 22.2615384615385 22 1
-2.480414 32.90047 148350 19.8041958041958 20 1
-2.467251 31.731467 -34818.1818181818 0 22 1
-2.441801 32.224268 -51238.0952380952 0 21 1
-2.215425 33.867812 -24363.6363636364 0 22 1
-2.142193 33.578951 -33727.2727272727 0.290909090909091 22 1
-2.04453 31.584364 -76600 0 20 1
-2.02658 33.869186 154833.333333333 1.9469696969697 18 1
-2.016951 33.000488 -48714.2857142857 0 21 1
-2.00277 34.43191 -32550 0 20 1
-1.881318 31.51817 -66600 0.651948051948052 20 1
-1.868809 33.453545 -31380.9523809524 0 21 1
-1.863397 34.198487 -54571.4285714286 0 21 1
-1.749169 33.834178 -26000 0 20 1
-1.659931 34.139388 -42523.8095238095 0 21 1
-1.659481 33.762991 -51238.0952380952 0 21 1
-1.629137 30.941364 -46772.7272727273 0.0513513513513514 22 1
-1.62662 31.153382 29142.8571428571 0.0585754451733833 21 1
-1.608169 31.464362 -71900 0.0634469696969697 20 1
-1.600378 31.654493 -29681.8181818182 0.0596903096903097 22 1
-1.591564 34.366813 -62550 0.0092835873182694 20 1
-1.573229 33.843154 -11272.7272727273 0.236647123252368 22 1
-1.523889 33.811047 93857.1428571429 0.695652173913043 21 1
-1.468345 31.734932 -15263.1578947368 0.0935064935064935 19 1
-1.412562 30.871132 -56100 0 20 1
-1.400853 34.55624 -42000 1.10653409090909 17 1
-1.371665 34.134735 -49900 0.205454545454545 20 1
-1.369792 34.660076 -38500 0.272727272727273 22 1
-1.326066 31.73037 11450 1.98553719008264 20 1
-1.27974 30.902438 -53000 0 21 1
-1.252972 34.338501 -57105.2631578947 0.403743315508021 19 1
-1.249041 33.924425 -35666.6666666667 0 18 1
-1.175788 34.075025 -25727.2727272727 0 22 1
-1.171678 31.366959 -52631.5789473684 0.414814814814815 19 1
-1.155685 34.187051 -27650 0 20 1
-1.110137 31.752092 -10142.8571428571 0 21 1
