"lat" "lon" "wealthscore" "nl" "n" "sample"
-15.947212 35.450375 -14935.4545454545 1.28925619834711 33 1
-15.931439 35.164209 -17980.1612903226 0 31 1
-15.917887 35.489905 15502.8235294118 0 34 1
-15.916138 35.201385 14700.5588235294 0 34 1
-15.914878 34.954459 -2454.8275862069 2.13223140495868 29 1
-15.914497 35.18162 -15407 0 33 1
-15.914198 35.062924 7320.88571428571 6.80165289256198 35 1
-15.911843 35.381372 -29164.3235294118 0.209090909090909 34 1
-15.910202 35.271064 -2994.16129032258 0 31 1
-15.906036 35.769052 -39411.46875 0 32 1
-15.900908 35.113995 3633.03125 3.40495867768595 32 1
-15.88707 35.529168 -40505.0333333333 0 30 1
-15.881483 35.402483 -27934.2121212121 0 33 1
-15.877773 35.254605 13859.5454545455 0 33 1
-15.872526 35.755157 -20874.3939393939 0 33 1
-15.871718 35.051023 -11987.3684210526 17.8909090909091 19 1
-15.866537 35.30351 -32924.0285714286 0.0495867768595041 35 1
-15.862092 35.081176 -14033.2105263158 17.0272727272727 19 1
-15.856582 35.040419 45382.9411764706 25.7768595041322 17 1
-15.851023 34.477879 -71855.7878787879 0 33 1
-15.850064 35.070988 192843.105263158 25.5454545454545 19 1
-15.84674 35.095554 140104.421052632 17.37 19 1
-15.843186 35.233593 -35132.8125 0.446280991735537 32 1
-15.841384 34.987266 59667.1333333333 27.4181818181818 15 1
-15.836095 35.377684 -20045.4285714286 0 35 1
-15.834682 35.069449 186814.333333333 32.2479338842975 18 1
-15.833701 35.041294 85233.3333333333 39.4793388429752 18 1
-15.833675 35.11368 -29271.7142857143 11.0909090909091 28 1
-15.832036 34.980566 111846.789473684 29.6115702479339 19 1
-15.830632 35.066719 232405.75 32.2479338842975 20 1
-15.830084 35.234476 -31424.8857142857 0.446280991735537 35 1
-15.828926 35.582626 -12072.0606060606 0.481818181818182 33 1
-15.826733 35.234437 -37604.7352941177 0.446280991735537 34 1
-15.822837 34.985753 145579.9 33.4710743801653 20 1
-15.822544 35.20116 -12242.6875 1.52066115702479 32 1
-15.818702 35.138664 -31433 5.32231404958678 32 1
-15.818608 35.048704 101278.05 44.3223140495868 20 1
-15.818024 35.206239 -36055.34375 1.21487603305785 32 1
-15.817601 35.096306 117723.7 22.5545454545455 20 1
-15.817552 35.012556 469530.470588235 48.5454545454545 17 1
-15.81482 35.00872 473168.315789474 46.9504132231405 19 1
-15.812818 35.05761 380617.7 43.4181818181818 20 1
-15.807951 35.093404 107793 25.9834710743802 19 1
-15.807108 35.810953 -11373.7272727273 0.0495867768595041 33 1
-15.806168 35.651164 146228 1.16528925619835 19 1
-15.801605 35.037424 225360.15 53.2545454545455 20 1
-15.801519 35.029466 341777.65 54.7272727272727 20 1
-15.799206 35.066123 186880.736842105 39.7851239669422 19 1
-15.797853 35.073214 120859.5 35.3057851239669 20 1
-15.797263 35.647871 -9455.375 1.16528925619835 32 1
-15.794092 35.449997 -28230.5454545455 0 33 1
-15.791752 35.534352 -17292.625 0 32 1
-15.79004 35.326127 -3367.60606060606 0 33 1
-15.784385 35.069253 163398.647058824 38.2314049586777 17 1
-15.783438 35.808865 -7062.45454545455 0.0495867768595041 33 1
-15.780158 34.98402 105722.388888889 45.900826446281 18 1
-15.776877 34.980623 138367.315789474 45.4214876033058 19 1
-15.775663 35.291965 -42961.0322580645 0 31 1
-15.774661 34.353836 -47486.1176470588 0 34 1
-15.774284 35.023117 350230.833333333 53.9917355371901 18 1
-15.774103 35.715068 194050.176470588 0.396694214876033 17 1
-15.773951 35.054898 183931.722222222 44.3272727272727 18 1
-15.773442 34.458178 -34315.5172413793 0 29 1
-15.772709 35.167822 -31956.1764705882 1.82644628099174 34 1
-15.772112 35.672172 23353.1515151515 1.01652892561983 33 1
-15.772046 34.98041 220602 45.4214876033058 19 1
-15.771636 34.576213 -53257.125 0 32 1
-15.771519 35.046762 183813.95 45.1454545454545 20 1
-15.770513 35.040999 178160.315789474 49 19 1
-15.769884 35.032805 192055.666666667 50.6280991735537 18 1
-15.76937 35.054157 159617.388888889 42.3727272727273 18 1
-15.768894 35.029754 176877.2 52.1090909090909 20 1
-15.768322 34.992245 240169.368421053 47.6198347107438 19 1
-15.767539 35.571145 -18472 0 29 1
-15.765688 35.613522 -17320.2941176471 1.01652892561983 34 1
-15.765332 34.505152 -42674.4117647059 0 34 1
-15.76456 35.012107 158152.7 53.3454545454545 20 1
-15.763247 35.007363 156858.75 51.2181818181818 20 1
-15.762426 34.980107 273584.95 43.9636363636364 20 1
-15.762092 34.999108 161399.25 49.6909090909091 20 1
-15.761368 35.071475 155556.444444444 30.8545454545455 18 1
-15.760946 34.4231 -42685.8857142857 0 35 1
-15.760441 35.045623 199528.368421053 44.0272727272727 19 1
-15.759819 35.146247 -682.625 3.1 32 1
-15.755898 35.081663 175457.294117647 24.7768595041322 17 1
-15.751714 34.515334 -32592.7878787879 0 33 1
-15.750589 35.023092 154567.631578947 46.2727272727273 19 1
-15.747656 34.3784 -52024.8857142857 0 35 1
-15.747313 34.987323 281233 42.5454545454545 16 1
-15.743927 35.772575 -21408.5588235294 0.396694214876033 34 1
-15.733266 35.288688 -26741.3142857143 0 35 1
-15.727151 34.392831 -25207.6176470588 0 34 1
-15.726875 35.215662 -25454.7941176471 0.512396694214876 34 1
-15.721799 35.729105 -10153.1764705882 0.381818181818182 34 1
-15.720742 35.522133 -35213.9375 0 32 1
-15.717746 35.078927 191029.117647059 15.6 17 1
-15.716904 35.215756 -25704.5142857143 0.512396694214876 35 1
-15.714451 34.462888 -46119 0 32 1
-15.710792 35.138304 -25200.8484848485 3.28181818181818 33 1
-15.708474 34.508908 -33736.6129032258 0 31 1
-15.707467 35.732827 -30040.4545454545 0.0495867768595041 33 1
-15.706018 35.138162 -50374.2941176471 3.28181818181818 34 1
-15.705933 35.447881 -7029.0625 0 32 1
-15.704767 35.172419 193547.4 1.65454545454545 15 1
-15.698105 35.46679 -21114.0606060606 0 33 1
-15.689552 34.662317 -25239.6875 0 32 1
-15.687215 35.564425 -25293.7333333333 0 30 1
-15.685218 35.194994 17642.5555555556 1.28181818181818 18 1
-15.677259 35.31503 55684.40625 0 32 1
-15.675958 35.358232 -8352.35294117647 0 34 1
-15.669622 35.26461 -19315.1515151515 0 33 1
-15.665144 35.723938 -27289.40625 0.0495867768595041 32 1
-15.663842 34.515968 -40219.7096774194 0.15702479338843 31 1
-15.659746 35.256065 -11434.4 0 35 1
-15.653211 35.021654 25271.1470588235 9.7 34 1
-15.649521 35.600461 -16847.4117647059 0 34 1
