"lat" "lon" "wealthscore" "nl" "n" "sample"
0.324758 32.551441 166277.380952381 48.297520661157 21 1
0.324913 32.603977 97676.3181818182 55.4242424242424 22 1
0.329236 32.543532 158487.727272727 44.8090909090909 22 1
0.333747 32.590617 133734.904761905 57.1404958677686 21 1
0.337865 32.496492 170710.043478261 20.3583333333333 23 1
0.342479 32.565237 142996.291666667 51.3140495867769 24 1
0.343151 32.573037 145031.304347826 53.4297520661157 23 1
0.343958 33.874543 26406.5 0 18 1
0.345643 32.604972 286501.214285714 53.3416666666667 14 1
0.350017 32.585783 112986.043478261 51.5530303030303 23 1
0.353154 32.58368 211254.315789474 51.8347107438017 19 1
0.354998 34.008079 -8989.95652173913 0 23 1
0.355171 32.598544 127468.956521739 48.2892561983471 23 1
0.355663 33.503567 -32367.5 0 24 1
0.355982 32.710056 146365.526315789 15.3553719008264 19 1
0.356375 32.65096 143037.055555556 35.2561983471074 18 1
0.357579 32.743198 149005.714285714 11.0495867768595 21 1
0.358547 32.639434 84257.7058823529 39.0606060606061 17 1
0.361754 32.573666 126358.285714286 45.5818181818182 21 1
0.362198 32.5604 178503.4 41.6 20 1
0.364168 32.563583 133786.090909091 39.2954545454545 22 1
0.365799 32.569438 125484.318181818 41.3560606060606 22 1
0.367059 31.271198 -28712 0.265151515151515 24 1
0.367841 31.840472 -12849.0434782609 0 23 1
0.373567 32.616645 139283.954545455 37.8264462809917 22 1
0.374188 32.80887 32905.64 5.65289256198347 25 1
0.374638 32.58106 145280.347826087 38.8636363636364 23 1
0.378687 32.562204 126071.95 33.925 20 1
0.381679 32.555084 136388.523809524 30.030303030303 21 1
0.383193 32.563031 191547.047619048 31.8939393939394 21 1
0.386814 34.047757 -50935.4090909091 0 22 1
0.387252 32.536992 95005.875 24.4666666666667 16 1
0.387282 31.272047 -25861.2 0.291666666666667 25 1
0.391368 32.554487 131990.954545455 26.5227272727273 22 1
0.391486 32.572141 95017.6842105263 29.3787878787879 19 1
